Reaction_Type_Standardized,AREA_TOTAL_REDUCED,z-Score,Reactant_A,Reactant_B,Reactant_A_Type,Reactant_B_Type,Reactant_A_Category,Reactant_B_Category,Catalyst,Ligand,Base,Solvent,Secondary Solvent,Additive,Coupling Reagent
Suzuki,83.92,1.58,ArCl,ArBF3K,ArCl,ArBF3K,ArX*,ArB*,meCgPPh Pd G3,meCgPPh,Na2CO3,iPrOAc,water,TBAB,
Suzuki,94.18,2.06,ArBF3K,ArCl,ArCl,ArBF3K,ArX*,ArB*,meCgPPh Pd G3,meCgPPh,K3PO4,HFIP,water,Brij 35,
Suzuki,88.08,1.55,alkene-Br,ArB(OH)2,alkene-Br,ArB(OH)2,VinylX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,KOH,MeOH,PhMe,,
Suzuki,86.89,1.13,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,iPrOAc,water,,
Suzuki,80.27,0.53,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,K2CO3,tAmOH,,,
Suzuki,89.26,-0.25,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,K2CO3,tAmOH,water,,
Suzuki,93.24,0.54,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,Dioxane,water,,
Suzuki,83.83,2.17,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,Pd-PEPPSI-IPent Cl o-picoline,IPENT Cl,K2CO3,water,,Sodium octanoate,
Suzuki,80.9,1.58,ArCl,Alkyl-B(OR)2,ArCl,Alkyl-B(OR)2,ArX*,RB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,Dioxane,water,Potassium 2-ethylhexanoate,
Suzuki,80.02,-0.83,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K3PO4,THF,water,,
Suzuki,96.94,0.69,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Cs2CO3,THF,water,,
Suzuki,85.41,1.18,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,tAmOH,water,,
Suzuki,80.19,1.02,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,Dioxane,water,Potassium 2-ethylhexanoate,
Suzuki,89.38,0.8,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,Pd-PEPPSI-IPent Cl o-picoline,IPENT Cl,Na2CO3,iPrOAc,water,,
Suzuki,87.06,3.16,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,cataCXiumA Pd G6 Br)2,CataCXiumA,K2CO3,MeOH,PhMe,,
Suzuki,85.07,-1.02,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K2CO3,tAmOH,water,,
Suzuki,94.87,0.59,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,tAmOH,water,,
Suzuki,95.68,0.63,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K3PO4,Dioxane,water,,
Suzuki,82.59,2.13,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,Pd-PEPPSI-IPent Cl o-picoline,IPENT Cl,K2CO3,Dioxane,water,Sodium octanoate,
Suzuki,83.97,1.69,ArCl,Alkyl-B(OR)2,ArCl,Alkyl-B(OR)2,ArX*,RB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,PhMe,water,,
Suzuki,93.63,0.87,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,THF,water,,
Suzuki,97.18,0.7,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,K3PO4,THF,water,,
Suzuki,83.15,0.27,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,THF,water,Potassium 2-ethylhexanoate,
Suzuki,96.24,1.49,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,KOH,iPrOAc,water,,
Suzuki,100.0,2.96,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,cataCXiumA Pd G6 Br)2,CataCXiumA,K3PO4,THF,water,Potassium 2-ethylhexanoate,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,IPent Pd(tBuInd)Cl],IPENT,Na2CO3,iPrOAc,water,,
Suzuki,88.78,1.65,ArCl,Alkyl-BF3K,ArCl,Alkyl-BF3K,ArX*,RB*,dppfPdCl2,dppf,Cs2CO3,Dioxane,water,water,
Suzuki,94.72,1.15,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,K2CO3,tAmOH,,,
Suzuki,100.0,1.72,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,K2CO3,tAmOH,water,,
Suzuki,91.05,0.46,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,Na2CO3,tAmOH,water,,
Suzuki,92.76,0.52,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,Dioxane,water,,
Suzuki,92.52,2.46,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,Pd-PEPPSI-IPent Cl o-picoline,IPENT Cl,K2CO3,Brij 35,Dioxane,Potassium 2-ethylhexanoate,
Suzuki,80.67,-0.75,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,XantPhosPdCl2,XantPhos,K3PO4,THF,water,,
Suzuki,84.8,0.32,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,K2CO3,EtOH,water,,
Suzuki,84.41,1.04,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,iPrOAc,water,,
Suzuki,80.27,0.53,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,QPhos Pd(crotyl)Cl,QPhos,K2CO3,tAmOH,,,
Suzuki,91.42,0.15,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,QPhos Pd(crotyl)Cl,QPhos,K2CO3,tAmOH,water,,
Suzuki,91.59,0.48,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,QPhos Pd(crotyl)Cl,QPhos,Na2CO3,tAmOH,water,,
Suzuki,95.39,0.62,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K3PO4,Dioxane,water,,
Suzuki,85.94,-0.09,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,Na2CO3,THF,water,,
Suzuki,100.0,2.17,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,CPME,water,TBAC,
Suzuki,80.94,0.2,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Cs2CO3,EtOH,water,,
Suzuki,92.55,0.56,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Cs2CO3,THF,water,water,
Suzuki,95.69,1.47,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,KOH,anisole,water,Brij 35,
Suzuki,100.0,1.6,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Cs2CO3,THF,water,,
Suzuki,81.8,2.7,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,EtOH,,water,
Suzuki,94.82,1.15,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,K2CO3,tAmOH,,,
Suzuki,82.45,-1.5,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,K2CO3,tAmOH,water,,
Suzuki,92.55,0.51,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,Na2CO3,tAmOH,water,,
Suzuki,93.96,0.57,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,Dioxane,water,,
Suzuki,95.1,1.06,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,Na2CO3,THF,water,,
Suzuki,83.61,0.29,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,K3PO4,EtOH,water,,
Suzuki,91.34,0.52,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Cs2CO3,tAmOH,water,water,
Suzuki,95.05,1.46,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,tAmOH,water,,
Suzuki,90.64,0.84,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,iPrOAc,water,,
Suzuki,87.78,1.79,ArBF3K,ArCl,ArCl,ArBF3K,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,K3PO4,HFIP,water,Brij 35,
Suzuki,100.0,3.48,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,EtOH,,water,
Suzuki,90.32,-0.06,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K2CO3,tAmOH,water,,
Suzuki,88.77,0.39,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,tAmOH,water,,
Suzuki,91.06,0.46,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,Na2CO3,Dioxane,water,,
Suzuki,95.28,1.08,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,THF,water,,
Suzuki,80.87,1.46,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,CPME,water,TBAC,
Suzuki,92.76,0.56,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,K2CO3,Brij 35,water,,
Suzuki,97.02,0.69,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K2CO3,Dioxane,water,,
Suzuki,100.0,1.63,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,tAmOH,water,,
Suzuki,96.39,1.49,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,tAmOH,water,Brij 35,
Suzuki,89.66,1.29,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K2CO3,Dioxane,water,,
Suzuki,86.28,1.41,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,THF,water,,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,Na2CO3,iPrOAc,water,,
Suzuki,100.0,3.48,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,EtOH,,water,
Suzuki,88.59,1.18,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,iPrOAc,water,,
Suzuki,83.58,-1.29,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,K2CO3,tAmOH,water,,
Suzuki,92.0,0.5,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,tAmOH,water,,
Suzuki,92.47,0.51,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,Dioxane,water,,
Suzuki,87.61,0.12,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,THF,water,,
Suzuki,91.74,0.53,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Cs2CO3,Brij 35,water,,
Suzuki,96.13,0.67,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,THF,water,,
Suzuki,92.55,1.38,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,THF,water,,
Suzuki,83.07,1.55,ArCl,ArBF3K,ArCl,ArBF3K,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,iPrOAc,water,TBAB,
Suzuki,85.6,0.76,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K2CO3,tAmOH,,,
Suzuki,86.5,-0.76,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K2CO3,tAmOH,water,,
Suzuki,100.0,0.77,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,Na2CO3,tAmOH,water,,
Suzuki,83.86,1.38,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,Dioxane,water,,
Suzuki,94.92,0.6,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,Dioxane,water,,
Suzuki,86.17,-0.06,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,XantPhosPdCl2,XantPhos,Na2CO3,THF,water,,
Suzuki-in-situ,100.0,4.35,ArBr,ArCl,ArBr,,ArX*,,,No Ligand,K2CO3,THF,,"Brij 35, Octanoic acid",
Suzuki,82.38,1.52,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,CPME,water,,
Suzuki,95.78,0.66,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Cs2CO3,PhMe,water,,
Suzuki,96.24,0.67,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,iPrOAc,water,,
Suzuki,94.8,1.45,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Cs2CO3,iPrOAc,,Brij 35,
Suzuki,91.65,1.35,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,iPrOAc,water,,
Suzuki,100.0,2.96,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,cataCXiumA Pd G6 Br)2,CataCXiumA,K2CO3,THF,water,,
Suzuki,96.66,1.81,alkene-Br,ArB(OH)2,alkene-Br,ArB(OH)2,VinylX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,MeOH,PhMe,,
Suzuki,90.62,0.0,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K2CO3,MeTHF,water,,
Suzuki,100.0,0.77,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,Na2CO3,THF,water,,
Suzuki,90.25,1.19,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,K3PO4,PhMe,water,,
Suzuki,94.91,0.6,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K3PO4,tAmOH,water,,
Suzuki,81.87,2.11,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,dcypfPdCl2,dcypf,K2CO3,THF,water,Sodium octanoate,
Suzuki,95.93,1.16,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K3PO4,MeCN,water,,
Suzuki,92.75,1.88,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,PhMe,water,MeOH,
Suzuki,81.26,1.48,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,PhMe,water,LiCl,
Suzuki,97.54,0.71,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K2CO3,THF,water,,
Suzuki,96.67,0.68,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,PhMe,water,MeOH,
Suzuki,87.21,1.23,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Cs2CO3,MeOH,water,,
Suzuki,80.02,1.01,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,K2CO3,EtOH,water,,
Suzuki,90.95,1.35,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,PhMe,water,,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,NaHCO3,CPME,water,,
Suzuki,86.34,1.5,alkene-Br,ArB(OH)2,alkene-Br,ArB(OH)2,VinylX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,PhMe,,MeOH,
Suzuki,94.77,1.71,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K3PO4,Dioxane,water,,
Suzuki,84.22,0.7,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K2CO3,MeTHF,,,
Suzuki,89.89,-0.14,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K2CO3,MeTHF,water,,
Suzuki,91.65,0.48,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,THF,water,,
Suzuki,88.27,1.1,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,K3PO4,PhMe,water,,
Suzuki,91.51,0.47,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,tAmOH,water,,
Suzuki,93.72,2.5,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,dcypfPdCl2,dcypf,K2CO3,Brij 35,THF,,
Suzuki,82.9,-0.47,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K2CO3,MeCN,water,,
Suzuki,90.74,1.81,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,MeTHF,water,,
Suzuki,96.45,0.68,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,tAmOH,water,,
Suzuki,94.92,1.47,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,tAmOH,water,,
Suzuki,98.75,1.56,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,K3PO4,tAmOH,water,TBAC,
Suzuki,99.61,1.77,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,tAmOH,water,,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(allyl)OTf,SPhos,NaHCO3,CPME,water,,
Suzuki,81.05,1.82,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,anisole,water,,
Suzuki-in-situ,80.94,1.26,ArBr,ArBr,ArBr,,ArX*,,PPh3)2PdCl2,PPh3,K3PO4,iPrOH,water,KOPiv,
Suzuki,80.96,0.56,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XantPhos Pd(allyl)Cl,XantPhos,K2CO3,MeTHF,,,
Suzuki,83.22,-1.36,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XantPhos Pd(allyl)Cl,XantPhos,K2CO3,MeTHF,water,,
Suzuki,100.0,0.77,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XantPhos Pd(allyl)Cl,XantPhos,Na2CO3,THF,water,,
Suzuki,95.4,0.62,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,Na2CO3,tAmOH,water,,
Suzuki,98.2,2.64,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,dcypfPdCl2,dcypf,K2CO3,Brij 35,Dioxane,,
Suzuki,86.94,1.66,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,tAmOH,water,,
Suzuki,97.55,0.71,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Cs2CO3,MeTHF,water,,
Suzuki,98.74,0.75,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,EtOH,water,,
Suzuki,80.3,1.02,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Cs2CO3,tAmOH,water,,
Suzuki,85.28,1.17,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,EtOH,water,,
Suzuki,83.27,1.14,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Na2CO3,tAmOH,water,,
Suzuki,100.0,2.96,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,K2CO3,EtOH,water,,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,NaHCO3,CPME,water,TBAC,
Suzuki,92.04,1.03,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,cataCXiumA Pd G3,CataCXiumA,K2CO3,MeTHF,,,
Suzuki,88.16,-0.45,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,cataCXiumA Pd G3,CataCXiumA,K2CO3,MeTHF,water,,
Suzuki,100.0,0.77,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,cataCXiumA Pd G3,CataCXiumA,Na2CO3,THF,water,,
Suzuki,83.37,0.89,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,dtbpfPdCl2,dtbpf,K3PO4,PhMe,water,,
Suzuki,93.14,0.54,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,tAmOH,water,,
Suzuki,83.87,-0.35,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K2CO3,MeCN,water,,
Suzuki,90.18,1.79,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,EtOH,water,,
Suzuki,81.09,1.47,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,Pd-PEPPSI-IPent Cl 3-chloropyridine,IPENT Cl,Li2CO3,anisole,water,,
Suzuki,96.65,0.68,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,MeTHF,water,,
Suzuki,97.42,0.71,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,Brij 35,water,,
Suzuki,84.69,1.16,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,tAmOH,water,,
Suzuki,91.77,1.37,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,Brij 35,water,,
