canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status
CC(C)(C)OC(=O)N1CCN(c2ccccc2B2OC(C)(C)C(C)(C)O2)CC1.N#Cc1cc(Br)cc(C(=O)NCCCN2CCCC2)c1>>CC(C)(C)OC(=O)N1CCN(c2ccccc2-c2cc(C#N)cc(C(=O)NCCCN3CCCC3)c2)CC1,Ar1–Br + Ar2–BPin → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccccc1.O=Cc1ccc(B(O)O)o1>>O=Cc1ccc(-c2ccccc2)o1,Ar–Br + HeteroAr–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CSc1ccc2cc(Br)ccc2c1.OB(O)c1ccccc1>>CSc1ccc2cc(-c3ccccc3)ccc2c1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccc(Br)c2nsnc12.OB(O)c1ccccc1>>c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,(Ar1–Br + Ar2–B(OH)2) OR (Ar1–Br + Ar2–H) OR (intramolecular Ar–Br / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC(=O)c1ccccc1B(O)O.Clc1ccc(Br)c(/C=C/c2ccccc2)c1>>CC(=O)c1ccccc1-c1ccc(Cl)cc1/C=C/c1ccccc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Fc1nc(Cl)c2ncn(C3CCCCO3)c2n1.OB(O)c1ccccc1>>Fc1nc(-c2ccccc2)c2ncn(C3CCCCO3)c2n1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(=O)c1cn(C)c2cc(Br)ccc12.Cc1ccc(B(O)O)cc1>>CC(=O)c1cn(C)c2cc(-c3ccc(C)cc3)ccc12,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
O=S(=O)(c1ccc(F)c(F)c1)c1cnc2c(F)cccc2c1Cl.OB(O)c1ccc(F)cc1>>O=S(=O)(c1ccc(F)c(F)c1)c1cnc2c(F)cccc2c1-c1ccc(F)cc1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1cccc(B(O)O)c1.O=S(=O)(c1cc(Cl)cc(Cl)c1)c1cnc2c(F)cccc2c1Cl>>COc1cccc(-c2c(S(=O)(=O)c3cc(Cl)cc(Cl)c3)cnc3c(F)cccc23)c1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1=C(I)C(=O)CCC1.COc1ccc2cc(-c3ccccc3)ccc2c1B(O)O>>COc1ccc2cc(-c3ccccc3)ccc2c1C1=C(C)CCCC1=O,Alkenyl–I + Ar–B(OH)2 → Ar–Alkenyl; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccc(CN(Cc2ccc(Br)cn2)Cc2ccc(Br)cn2)nc1.O=Cc1ccc(B(O)O)cc1>>O=Cc1ccc(-c2ccc(CN(Cc3ccc(-c4ccc(C=O)cc4)cn3)Cc3ccc(-c4ccc(C=O)cc4)cn3)nc2)cc1,(HeteroAr–Br + Ar–B(OH)2) OR (HeteroAr–Br + Ar–H) OR (intramolecular HeteroAr1–Br / HeteroAr2–H) OR (intramolecular HeteroAr–Br / HeteroAr–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC(=O)c1ccc(Cl)cc1.OB(O)c1cc2ccccc2s1>>CC(=O)c1ccc(-c2cc3ccccc3s2)cc1,Ar–Cl + HeteroAr–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1ccc(B(O)O)cc1.Clc1nc(Cl)nc(-c2ccccc2)n1>>COc1ccc(-c2nc(Cl)nc(-c3ccccc3)n2)cc1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
BrC(Br)=c1c2ccccc2c(=C(Br)Br)c2cc3ccccc3cc12.OB(O)c1ccc(F)cc1>>Fc1ccc(C(c2ccc(F)cc2)=c2c3ccccc3c(=C(c3ccc(F)cc3)c3ccc(F)cc3)c3cc4ccccc4cc23)cc1,(Alkenyl–Br + Ar–B(OH)2) OR (Ar1–F + Ar2–H) OR (intramolecular Ar–F / Ar–B(OH)2) OR (intramolecular Ar–F / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
CN1C(=O)c2ccc(Br)cc2C1=O.COC(=O)c1ccc(B(O)O)cc1>>COC(=O)c1ccc(-c2ccc3c(c2)C(=O)N(C)C3=O)cc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Cc1cccc(B(O)O)c1.FC(I)Cc1ccccc1>>Cc1cccc(C(F)Cc2ccccc2)c1,,Suzuki_Miyaura,,unavailable
N#Cc1ccc(Br)cc1.OB(O)c1ccc(Cl)cc1>>N#Cc1ccc(-c2ccc(Cl)cc2)cc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Clc1ccc(Cl)cc1.OB(O)c1cccc2ccccc12>>c1ccc2c(-c3ccc(-c4cccc5ccccc45)cc3)cccc2c1,(Ar1–Cl + Ar2–B(OH)2) OR (Ar1–Cl + Ar2–H) OR (intramolecular Ar–Cl / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
Cc1ccc(B(O)O)cc1.Clc1cc(Cl)c(Cl)cc1Cl>>Cc1ccc(-c2cc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)cc2-c2ccc(C)cc2)cc1,(Ar1–Cl + Ar2–B(OH)2) OR (Ar1–Cl + Ar2–H) OR (intramolecular Ar–Cl / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC(C)(C)OC(=O)NCCc1ccc(Br)cc1.OB(O)c1c2ccccc2c(-c2ccccc2)c2ccccc12>>CC(C)(C)OC(=O)NCCc1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
FC(F)Cl.OB(O)c1ccc(COc2cccc3ccccc23)cc1>>FC(F)c1ccc(COc2cccc3ccccc23)cc1,,Suzuki_Miyaura,,unavailable
C[Si](C)(C)c1ccc(B(O)O)cc1.FC(F)Cl>>C[Si](C)(C)c1ccc(C(F)F)cc1,,Suzuki_Miyaura,,unavailable
COc1cc(N(C)S(=O)(=O)c2ccc(B3OCC(C)(C)CO3)cc2)nc(OC)n1.FC(F)Cl>>COc1cc(N(C)S(=O)(=O)c2ccc(C(F)F)cc2)nc(OC)n1,,Suzuki_Miyaura,,unavailable
CCOC(=O)C(Cc1ccc(NC(=O)OC(C)(C)C)c(Br)c1)(NC(C)=O)C(=O)OCC.OB(O)c1cccc(O)c1>>CCOC(=O)C(Cc1ccc(NC(=O)OC(C)(C)C)c(-c2cccc(O)c2)c1)(NC(C)=O)C(=O)OCC,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccc2c(c1)Cc1cc3ccccc3cc1C2.c1cc(B2OCCCO2)ccc1B1OCCCO1>>c1ccc2cc3c(cc2c1)Cc1ccc(-c2ccc(-c4ccc5c(c4)Cc4cc6ccccc6cc4C5)cc2)cc1C3,(Ar1–Br + Ar2–B(OR)2) OR (Ar1–Br + Ar2–H) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar–Br / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC1(C)OB(c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)OC1(C)C.Clc1nccc(N2CCOCC2)n1>>Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5nccc(N6CCOCC6)n5)cc34)cc2Cl)c1,HeteroAr–Cl + Ar–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(CO[Si](C)(C)C(C)(C)C)c1cnc(F)c(B(O)O)c1.Cc1nc(N)nc(Cl)n1>>Cc1nc(N)nc(-c2cc(C(C)CO[Si](C)(C)C(C)(C)C)cnc2F)n1,HeteroAr1–Cl + HeteroAr2–B(OH)2 → HeteroAr1–HeteroAr2; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)COB(c2cc(F)c(F)cc2F)OC1.Fc1cc(F)c(I)c(F)c1>>Fc1cc(F)c(-c2cc(F)c(F)cc2F)c(F)c1,Ar1–I + Ar2–B(OR)2 → Ar1–Ar2; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1nc2ccc(Br)cc2nc1OC.OB(O)c1ccc(Cl)cc1>>COc1nc2ccc(-c3ccc(Cl)cc3)cc2nc1OC,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
ClCc1ccc(Cl)cc1.OB(O)c1ccsc1>>Clc1ccc(Cc2ccsc2)cc1,(Ar–Cl + HeteroAr–B(OH)2) OR (Ar–Cl + HeteroAr–H) OR (intramolecular Ar–Cl / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
Nc1c(Br)cccc1[N+](=O)[O-].OB(O)c1ccccc1>>Nc1c(-c2ccccc2)cccc1[N+](=O)[O-],Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1ccc(Br)cc1I.Cc1cccc(B(O)O)c1>>COc1ccc(Br)cc1-c1cccc(C)c1,Ar1–I + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccc(N2CCOCC2)cc1.COc1ccc(B(O)O)cc1>>COc1ccc(-c2ccc(N3CCOCC3)cc2)cc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Fc1ccc(Br)cc1.OB(O)c1c(F)ccc(F)c1F>>Fc1ccc(-c2c(F)ccc(F)c2F)cc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(C)(C)OC(=O)N1CCC(n2c(=O)cnc3cnc4ccc(Br)cc4c32)CC1.Nc1ccc(B(O)O)cn1>>CC(C)(C)OC(=O)N1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)CC1,Ar–Br + HeteroAr–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CN(C)c1ccc(B(O)O)cn1.COC(=O)c1c[nH]c2cc(Cl)c(Br)cc12>>COC(=O)c1c[nH]c2cc(Cl)c(-c3ccc(N(C)C)nc3)cc12,Ar–Br + HeteroAr–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1cc2ccccc2c2ccccc12.COc1ccc2ccccc2c1B(O)O>>COc1ccc2ccccc2c1-c1cc2ccccc2c2ccccc12,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)OB(c2ccnc3[nH]ccc23)OC1(C)C.Cn1cnc2ccc(Br)cc21>>Cn1cnc2ccc(-c3ccnc4[nH]ccc34)cc21,Ar–Br + HeteroAr–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1cc(Br)c(Br)cc1Br.OB(O)c1ccc2ccccc2c1>>c1ccc2cc(-c3cc(-c4ccc5ccccc5c4)c(-c4ccc5ccccc5c4)cc3-c3ccc4ccccc4c3)ccc2c1,(Ar1–Br + Ar2–B(OH)2) OR (Ar1–Br + Ar2–H) OR (intramolecular Ar–Br / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
Brc1cc(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)cc1Br.OB(O)c1cccc2ccccc12>>c1ccc2cc(-c3cc(-c4cccc5ccccc45)c(-c4cccc5ccccc45)cc3-c3ccc4ccccc4c3)ccc2c1,(Ar1–Br + Ar2–B(OH)2) OR (Ar1–Br + Ar2–H) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar–Br / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC1CCc2nc3c(F)cc(B4OC(C)(C)C(C)(C)O4)cc3n21.Fc1cnc(Cl)nc1Cl>>CC1CCc2nc3c(F)cc(-c4nc(Cl)ncc4F)cc3n21,HeteroAr–Cl + Ar–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CN(C)c1ccc2c(Cl)cc(Cl)nc2c1.COc1cccc(B(O)O)c1>>COc1cccc(-c2cc(Cl)c3ccc(N(C)C)cc3n2)c1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(C)(C)OC(=O)N1CCC(n2cc(I)c3c(N)ncnc32)CC1.COc1cc(C)cc2cc(B(O)O)sc12>>COc1cc(C)cc2cc(-c3cn(C4CCN(C(=O)OC(C)(C)C)CC4)c4ncnc(N)c34)sc12,HeteroAr1–I + HeteroAr2–B(OH)2 → HeteroAr1–HeteroAr2; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1ccc(-c2cccc(Br)n2)cc1.COc1cccc(C#Cc2ccccc2B(O)O)c1>>COc1ccc(-c2cccc(-c3ccccc3C#Cc3cccc(OC)c3)n2)cc1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1cc(OC)c(C#Cc2ccccc2)c(B(O)O)c1.COc1ccc(-c2cccc(Br)n2)cc1>>COc1ccc(-c2cccc(-c3cc(OC)cc(OC)c3C#Cc3ccccc3)n2)cc1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1ccc(B(O)O)cc1.O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(Br)cc(Cl)cn12>>COc1ccc(-c2cc(Cl)cn3c([N+](=O)[O-])c(CS(=O)(=O)c4ccccc4)nc23)cc1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CCOC(=O)CCc1c(C(=O)OCC)[nH]c2cc(Br)ccc12.OB(O)c1ccco1>>CCOC(=O)CCc1c(C(=O)OCC)[nH]c2cc(-c3ccco3)ccc12,Ar–Br + HeteroAr–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
O=S(=O)(NCc1ccc(Cl)c(Cl)c1)C(F)(F)F.OB(O)c1ccccc1C(F)(F)F>>O=S(=O)(NCc1ccc(Cl)c(-c2ccccc2C(F)(F)F)c1)C(F)(F)F,Ar1–Cl + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CN(C)c1ccccc1C#C/C=C/Cl.COc1cccc(B(O)O)c1>>COc1cccc(/C=C/c2cc3ccccc3n2C)c1,Alkenyl–Cl + Ar–B(OH)2 →,Suzuki_Miyaura,,reactant_only
C=Cc1ccc(B(O)O)cc1.CN(C)c1ccccc1C#C/C=C/Cl>>C=Cc1ccc(/C=C/c2cc3ccccc3n2C)cc1,Alkenyl–Cl + Ar–B(OH)2 →,Suzuki_Miyaura,,reactant_only
CNc1cc(Br)sc1C(=O)OC.OB(O)c1ccc2c(c1)OCCO2>>CNc1cc(-c2ccc3c(c2)OCCO3)sc1C(=O)OC,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccc(Cn2nnc3ccccc32)cn1.OB(O)c1ccc(Cl)cc1>>Clc1ccc(-c2ccc(Cn3nnc4ccccc43)cn2)cc1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1cc(C=O)c(B2OC(C)(C)C(C)(C)O2)cc1OC.Cc1ccc(C#N)c(Br)c1>>COc1cc(C=O)c(-c2cc(C)ccc2C#N)cc1OC,Ar1–Br + Ar2–BPin → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Cc1cc2ccccc2c(Br)c1O.OB(O)c1ccc(F)cc1>>Cc1cc2ccccc2c(-c2ccc(F)cc2)c1O,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
BrCC=Cc1ccccc1-c1ccccc1.O=Cc1ccccc1B(O)O>>O=Cc1ccccc1C/C=C/c1ccccc1-c1ccccc1,,Suzuki_Miyaura,,unavailable
CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)[Si](C)(C)c2ccccc2)OC1(C)C.COc1ccc(I)cc1>>COc1ccc([C@H](B2OC(C)(C)C(C)(C)O2)[Si](C)(C)c2ccccc2)cc1,(Ar1–I + Ar2–H) OR (Ar1–I + Ar2–SiR3) OR (Ar–I + R–BPin) OR (intramolecular Ar–I / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
COC(=O)NCCC(I)=C1CCCC1.COc1cc(Nc2ccccc2B2OC(C)(C)C(C)(C)O2)cc(OC)c1OC>>COC(=O)NCCC(=C1CCCC1)c1ccccc1Nc1cc(OC)c(OC)c(OC)c1,Alkenyl–I + Ar–BPin → Ar–Alkenyl; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Clc1cc(-c2ccsc2)c2occc2n1.Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1>>Cn1cc(-c2cc(-c3ccsc3)c3occc3n2)cn1,HeteroAr1–Cl + HeteroAr2–BPin → HeteroAr1–HeteroAr2; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CN(C)C=Nc1cc(C(F)F)c(B2OC(C)(C)C(C)(C)O2)cn1.Clc1nc(N2CCOCC23CCC3)nc(N2CCOCC23CCC3)n1>>Nc1cc(C(F)F)c(-c2nc(N3CCOCC34CCC4)nc(N3CCOCC34CCC4)n2)cn1,(HeteroAr1–Cl + HeteroAr2–BPin) OR (HeteroAr1–Cl + HeteroAr2–H) →,Suzuki_Miyaura,,ambiguous_reactants
Cc1cc(Cl)n2ncnc2n1.Cc1ccc(B(O)O)cc1>>Cc1ccc(-c2cc(C)nc3ncnn23)cc1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Cc1c(Br)ccc2c1CCNC2=O.OB(O)c1ccnc(Cl)c1>>Cc1c(-c2ccnc(Cl)c2)ccc2c1CCNC2=O,Ar–Br + HeteroAr–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
O=Cc1ccc(Br)s1.OB(O)c1ccccc1>>OCc1ccc(-c2ccccc2)s1,(HeteroAr–Br + Ar–B(OH)2) OR (HeteroAr–Br + Ar–H) OR (intramolecular HeteroAr–Br / HeteroAr–H) →,Suzuki_Miyaura,,ambiguous_reactants
COc1ccc(B(O)O)cc1.O=Cc1csc(Br)c1>>COc1ccc(-c2cc(CO)cs2)cc1,(HeteroAr–Br + Ar–B(OH)2) OR (HeteroAr–Br + Ar–H) OR (intramolecular HeteroAr–Br / HeteroAr–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC(C)(C)OC(=O)n1cccc1B(O)O.Cc1nn(C)cc1N.Cl.O=C(O)[C@@H]1CCCC[C@H]1C(=O)c1ccc(Br)cc1>>Cc1nn(C)cc1NC(=O)[C@@H]1CCCC[C@H]1C(=O)c1ccc(-c2ccc[nH]2)cc1,(Ar–Br + HeteroAr–B(OH)2) OR (Ar–Br + HeteroAr–H) OR (Ar–Br + HeteroAr–NH2) OR (Ar–C(R)=O + HeteroAr–NH2) OR (HeteroAr1–B(OH)2 + HeteroAr2–NH2) OR (HeteroAr–B(OH)2 + R–C(O)–OH) OR (R–C(O)OH + HeteroAr–NH2) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / activated C–H) →,Suzuki_Miyaura,,ambiguous_reactants
Brc1ccccc1-c1cncnc1.OB(O)c1ccccc1F>>Fc1ccccc1-c1ccccc1-c1cncnc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(Nc2nc3c(Br)cccc3c(=O)n2CC2CC2)CC1.C[C@H]1NC(=O)c2cc(B3OC(C)(C)C(C)(C)O3)[nH]c21>>C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5CC5)c(NC5(C)CC5)nc34)[nH]c21,Ar–Br + HeteroAr–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(=O)c1ccc(B(O)O)cc1.CN(C)c1ccccc1C#C/C=C/Cl>>CC(=O)c1ccc(/C=C/C#Cc2ccccc2N(C)C)cc1,(Alkenyl–Cl + Ar–B(OH)2) OR (Alkenyl–Cl + activated C–H) →,Suzuki_Miyaura,,ambiguous_reactants
CN(c1ccc(Cl)nn1)C1CC(C)(C)NC(C)(C)C1.COc1cc(-n2cc(CO)cn2)ccc1B1OC(C)(C)C(C)(C)O1>>COc1cc(-n2cc(CO)cn2)ccc1-c1ccc(N(C)C2CC(C)(C)NC(C)(C)C2)nn1,HeteroAr–Cl + Ar–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccc(Br)c2nsnc12.O=C(O)c1ccc(B(O)O)cc1>>O=C(O)c1ccc(-c2ccc(-c3ccc(C(=O)O)cc3)c3nsnc23)cc1,(Ar1–Br + Ar2–B(OH)2) OR (Ar1–Br + Ar2–H) OR (intramolecular Ar–B(OH)2 / R–C(O)–OH) OR (intramolecular Ar–Br / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
COc1cccc(CN(C)C(=O)Cn2c3ccccc3c3cc(Br)ccc32)c1.OB(O)c1ccccc1>>COc1cccc(CN(C)C(=O)Cn2c3ccccc3c3cc(-c4ccccc4)ccc32)c1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(=O)c1cc(F)ccc1Br.N#Cc1ccccc1B(O)O>>CC(=O)c1cc(F)ccc1-c1ccccc1C#N,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
FC(F)(F)c1ccc(Cl)nc1.OB(O)c1ccccc1>>FC(F)(F)c1ccc(-c2ccccc2)nc1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1ccccc1B(O)O.Nc1nc(Cl)cc(N(Cc2ccccc2)Cc2ccccn2)n1>>COc1ccccc1-c1cc(N(Cc2ccccc2)Cc2ccccn2)nc(N)n1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
O=Cc1ccc(Br)o1.OB(O)c1cc(F)cc(F)c1>>O=Cc1ccc(-c2cc(F)cc(F)c2)o1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)COB(c2ccc(F)cc2)OC1.Cc1ccc(F)cc1Cl>>Cc1ccc(F)cc1-c1ccc(F)cc1,Ar1–Cl + Ar2–B(OR)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1cc(F)ccc1B(O)O.COc1ccc(Br)cc1OC>>COc1ccc(-c2ccc(F)cc2OC)cc1OC,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
