material_id,condition_core_id,condition_group_id,centroid_similarity,assignment_margin,assignment_status,observation_count,exact_recipe_id_count,core_display,solvent_cross_reference,additive_cross_reference,other_context_cross_reference,complete_condition_display,assignment_reason,parse_warnings
CMAT1:bef3d53077d54cda02d0af3f2b4c231163ea1b9586bf1a4f0ec02580f0b75f83,CCOREPOC1:ababbd90a31d6acbe21fd0533d4b4cea79d7c5487f2f21b86e1b5fde9ae9b119,CGPOC2:99e6cc4bcc63e6e279467062bebb71ba2bc3295041271f21cd7cfd0b17a60bc0,0.881173,0.097895,provisional,1,1,KOH [base]; N-XantPhos Pd G3 [catalyst]; N-XantPhos [ligand],phme + water,brij 35,,Brij 35 [additive]; KOH [base]; N-XantPhos Pd G3 [catalyst]; N-XantPhos [ligand]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bef3ea0f471daa83aef452da05914959b0b636f708d99f2f1922ec5d299e31e3,CCOREPOC1:4bd025cf3b2e3ba44ffde21eaa1fba59cc50d0d646c6237e72c0984177e27a73,CGPOC2:2e34d0b79b1b21091394cb3c8a4368ec5d7862e4b75afd35bcab586ddbc95e53,0.981779,0.096695,supported,1,1,TMSOK [base]; BrettPhos Pd(crotyl)OTf [catalyst]; BrettPhos [ligand],methf,,,TMSOK [base]; BrettPhos Pd(crotyl)OTf [catalyst]; BrettPhos [ligand]; MeTHF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bef6168116134368dc4100b273b9472ee70e0b0b3bfe818de4dbf087239801ec,CCOREPOC1:69930e6f070c845e6b40cdfafaf7bf89b857f98233fc2a45cd44d78b33eddca1,CGPOC2:4b31d62d21f65c3313b33bdf5a18424f9cf4166e8c37ec1dff6fb0045e6c8f73,0.999224,0.009672,review,1,1,NMM [base]; COMU [coupling_reagent],mecn,"bsa, oxymapure",,"BSA, OxymaPure [additive]; NMM [base]; COMU [coupling_reagent]; MeCN [solvent]; No ligand",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:befa6ba2be180c9f40085697d076c0306bb1f4156ab5cc7ae0226b57f2486f76,CCOREPOC1:cd7b847c84976297c181bbe368e9db1ca2cb98f42557c163b6887950f8eff6df,CGPOC2:dc037a5dea3c6c644926a03de14ebe9f061ff99301e80e83036a4c05a9d88307,0.997423,0.070027,supported,1,1,LiHMDS [base]; Na2CO3 [base]; dtbpfPdCl2 [catalyst]; PyOxim [coupling_reagent]; dtbpf [ligand],acetone + water,,,LiHMDS [base]; Na2CO3 [base]; dtbpfPdCl2 [catalyst]; PyOxim [coupling_reagent]; dtbpf [ligand]; acetone [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:befec3e2d40f64551fa722144e703e5d79c15097dfd96361f4212af1a8e448a8,CCOREPOC1:16d8d5d9dde1120ac12aeedcec88254edb131a6bd91a57335b1fcaccc6ab9876,CGPOC2:ce467fcd32aeef0c28fc89ecf7a6ca369c1501ca5ac21a64c6bed96eb59dc312,0.992579,0.12689,supported,2,2,NaH [base],chlorobenzene,,,NaH [base]; chlorobenzene [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:befeccdd9d1b4015a1cf6336db3181302c827b85354d33916180ab2ad2bdcf64,CCOREPOC1:7bcbb2a294a597544279654064370631cb16f90666575d7daab9e5eee723890d,CGPOC2:896899974226b9d60c74658f7766721fe56cfc056c552459715f1e26dd8c4e2b,0.998412,0.049206,provisional,1,1,"Dabco, N-Methyldicyclohexylamin [base]; BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand]",thf,tbab,,"TBAB [additive]; Dabco, N-Methyldicyclohexylamin [base]; BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand]; THF [solvent]",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:beff3a4b8eb2de391393a5f0b1325e22f001e4f9bac37cf6d3f9fa78d6abcb3f,CCOREPOC1:2f2d5e94120e17f18c504ef60267fbc4148c309322ff077525912b94370834dc,CGPOC2:5d2f7700b8e0efe89513ad4493ab169dbe6cc47155afd9e483b58b21da7518ea,0.939228,0.042303,provisional,2,2,triisobutylphosphatrane Pd G6 [catalyst]; triisobutylphosphatrane [ligand],anisole,,,triisobutylphosphatrane Pd G6 [catalyst]; triisobutylphosphatrane [ligand]; anisole [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:beff993099f57ebae03a12c817ac9eb4e94b28e69b579c428b72bfb797ea9d7b,CCOREPOC1:a1ac3ded08570eccee79badb37881199fecf0db62e8b0f409b20562f24569f44,CGPOC2:db0df8b0dc51263490da0636222878b43cab4ddd379fc1809de6fbe70104cc12,0.999119,0.13633,supported,1,1,AmPhos2PdCl2 [catalyst]; AmPhos [ligand],mecn,"1,2-dibromoethane, tmscl",,"1,2-dibromoethane, TMSCl [additive]; AmPhos2PdCl2 [catalyst]; AmPhos [ligand]; MeCN [solvent]",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf003d2365d96e9ac6fe4a927e99f824af64d4da495073dec699e554b86cd297,CCOREPOC1:94ef060e999c426900c96a16142268526496753d391858692803ceb534fa7591,CGPOC2:200d0efe34d0140498bfd3feb3364f7c66c1c58af3a3735d8db548442b3870f9,0.976284,0.076471,supported,2,1,Na3PO4 [base]; CuI [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand],dmf,,,Na3PO4 [base]; CuI [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; DMF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf0107e674a463e956ebe52dd019bfaa812be664136e5f7837558631363ff679,CCOREPOC1:0748cc488852ba3074548cb1d775f409e3073b6dc80da5ecf67bc16b201aad90,CGPOC2:fd1362433ee5500d857466f0ddc0ecbd7c4dc10db6428d2a88823e10d8e6fc96,0.972538,0.170898,supported,2,1,DBU [base]; Cu2O [catalyst]; No ligand,iproh,water,,water [additive]; DBU [base]; Cu2O [catalyst]; iPrOH [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf036098e02171d0c67ca1b7975f3b65a0abf22095b7988254d3cc74f8d80792,CCOREPOC1:16d8d5d9dde1120ac12aeedcec88254edb131a6bd91a57335b1fcaccc6ab9876,CGPOC2:ce467fcd32aeef0c28fc89ecf7a6ca369c1501ca5ac21a64c6bed96eb59dc312,0.992579,0.12689,supported,1,1,NaH [base],chlorobenzene,lii,,LiI [additive]; NaH [base]; chlorobenzene [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf046ce6990403b727d970782c669980e850170fc85c383b4e05fbc96519786b,CCOREPOC1:5ac81577ded06ed00b44ee69b32a900636749ce91379c04f32eddb9ed7e90601,CGPOC2:453ed8394a86f21ef59ecd576761b19ad0f0347f0086d013942c99d7b212c731,0.967436,0.218161,supported,2,2,P(oTol)3 Pd(crotyl)Cl [catalyst]; P(oTol)3 [ligand],dmf,,,P(oTol)3 Pd(crotyl)Cl [catalyst]; P(oTol)3 [ligand]; DMF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf053696aae6ed328abc335b4e3a2a8bc1dccfa3fbe56bb55519a17d881eb90c,,,,,review,1,1,,etoac + meoh,,,EtOAc [solvent]; MeOH [solvent]; No ligand,NO_DECISIVE_CORE_COMPONENT,
CMAT1:bf056501fa537fc9f1155b374dcc02f3e6ddc0a83ecb6a396442c3001af88b11,CCOREPOC1:ea925cfd5d3bb95472fbfbb6c952094ede55177b54c5306c7edeb3b5c45e6e43,CGPOC2:102757131aed151f671fb6ecfa54c986f156e194a3752db2a2a70d4bd50067d3,0.955247,0.205665,supported,1,1,TMSOK [base]; JackiePhos Pd G3 [catalyst]; JackiePhos [ligand],methf,libr,,LiBr [additive]; TMSOK [base]; JackiePhos Pd G3 [catalyst]; JackiePhos [ligand]; MeTHF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf06e837eddbd24b571e3a9f8b0e67d08a5659dc677282fc7352dc8ccf4a4a4c,CCOREPOC1:f3a95c4a340f1fcf1b30b86943d965f59cc1e97bc11b41b97b6ae1edfdf1cc49,CGPOC2:5cadff163e2bd80bb5ef0ee6f3104fa5a1d4583c2dd4faf868fe326c6e4c0dc6,0.982011,0.161226,supported,1,1,KOAc [base]; P(Cy)3 Pd(crotyl)Cl [catalyst]; P(Cy)3 [ligand],anisole + nmp,kopiv,,KOPiv [additive]; KOAc [base]; P(Cy)3 Pd(crotyl)Cl [catalyst]; P(Cy)3 [ligand]; anisole [solvent]; NMP [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf090cba4b3f6e7f6e4d82dd38bf1772b6301895d9fb0f277f1db66c8404779c,CCOREPOC1:0c2188bba4942daa7306733da386316bc5b71700f4559e6b4eab2ff0527e054a,CGPOC2:1ec74c098ac713d9287824e3c9e2e5e86a58a7ff5805076ad2803199d9f377a4,0.950191,0.035533,provisional,21,16,Cs2CO3 [base]; QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand],methf,,,Cs2CO3 [base]; QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand]; MeTHF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf094ac892c9f8dff0fc5a27776229bd8491682d4994836f5cf892b90b990a62,CCOREPOC1:94221b319b868f3ae4bd9a1b22cf21afab595b4cb51740a3df249be1fcd398ba,CGPOC2:46da7957c67de8958a6e51e310e5b61016945d9aa41d29edf52f74889bfbd3ab,0.995698,0.045332,provisional,1,1,Na2CO3 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand],iproh + phme + water,potassium 2-ethylhexanoate,,Potassium 2-ethylhexanoate [additive]; Na2CO3 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; iPrOH [solvent]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf099cb7d1f5458add83cc82774575876871cf3085ae898de7aa6a6ac96045c5,CCOREPOC1:03b2023bb6eb23e786dbfc8cba8426cb2c7a82760cb1758e2f9e475a6f0aadc4,CGPOC2:d605150cfc7d179f9436fd8b7dc3b6ed0e2ee530e289bb153751184e3c92dfaf,0.992313,0.06525,supported,2,1,LiOtBu [base]; RuPhos Pd(crotyl)Cl [catalyst]; RuPhos [ligand],dioxane,,,LiOtBu [base]; RuPhos Pd(crotyl)Cl [catalyst]; RuPhos [ligand]; Dioxane [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf0da3261cfc3aa34bdcc2827dbd5dabf0cd7688fa5b87a6bd3f17998451dede,CCOREPOC1:61afedfc7cf339fea0f15d518658b449d7a27ec12d627f788267a145f3889242,CGPOC2:1567dc0d585f16bd31823a7ee0a065cbc5012675300c8f1302f7fd02fb4dbe96,0.998763,0.132476,supported,1,1,K3PO4 [base]; Cu2O [catalyst]; bpy [ligand],buoh + dmso,,,K3PO4 [base]; Cu2O [catalyst]; bpy [ligand]; BuOH [solvent]; DMSO [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf0f4454413b43b3b31ea9a8d4daef80d09df229e6bd965f806b447a8643f29b,CCOREPOC1:40e74f5e771754ef6340bca29331736bca79caeb653f14d99ca35f4e533b538c,CGPOC2:8daf3fb24fcc46571866771a266db65f897017fc5cccad1097843c1f4f98729f,0.992877,0.062651,supported,2,1,NaOtPent [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand],iproh,,,NaOtPent [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; iPrOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf13502f0272408005f2b659bc5bf9e30ba134b60e36270c829b84f8d4d51c99,CCOREPOC1:0f194ab5b21fe32dc635c2fc12da2883254ea580b40e6b2daa57ad2f3e2ee174,CGPOC2:3f996eb3ec118e4386e3167208dca4c5983221a7d4ffd18339607d592ea7cdb0,0.877639,0.061332,provisional,1,1,KHMDS [base]; cataCXiumA Pd G6 Br)2 [catalyst]; CataCXiumA [ligand],phme,,,KHMDS [base]; cataCXiumA Pd G6 Br)2 [catalyst]; CataCXiumA [ligand]; PhMe [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf1422969e81f7e8d21f2a9d7b4b25d9bcb60912c74cef018a34171a1d1afd30,CCOREPOC1:331df1ee5baab6eb150070abc1096473a5b52ebfdb2cc23034884d91a8e1e0cf,CGPOC2:46da7957c67de8958a6e51e310e5b61016945d9aa41d29edf52f74889bfbd3ab,0.931601,0.046749,provisional,1,1,meCgPPh Pd G3 [catalyst]; meCgPPh [ligand],,cui,,CuI [additive]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf15803e86acff0155fe4bc75201d1dc6ea4d786409f3cf6bbef9fab3c7c2c8a,CCOREPOC1:6622a345c5060b5d66801abc65ec7243c8afe93a785a277443eb04b0e37e19e5,CGPOC2:052b0c3243b23e0030f9b29616f8e1628dbc5d3eb3159cba5f21495f7f8e7d8e,0.987614,0.076452,supported,7,3,Na2CO3 [base]; XPhos Pd G2 [catalyst]; XPhos [ligand],thf + water,,,Na2CO3 [base]; XPhos Pd G2 [catalyst]; XPhos [ligand]; THF [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf16d80de3bde2665f6c4ae2d605514c44de6e1d000a4ffed44a700c367a8119,CCOREPOC1:bcfe847c700b607ef5ea1d869b3101d9de0735900355300a482a5b4dd65afbf8,CGPOC2:f8eaa3867ad073d9f2b1e7e9767343e6d8a52a6367822bfe9785c00927981066,0.947276,0.062783,supported,1,1,K2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand],etoh + meoh + water,,,K2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; EtOH [solvent]; MeOH [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf1b6629aa0913300fb1e9ac9c007b0d04b7df83c902606a7d2c31a3b62d09fe,CCOREPOC1:8c19cd1e526ac1de64db816d599fe488ca970234c2f41f8dd9ebb16e41028e5d,CGPOC2:bf914a5022d53b58905323554be7b21238b0a442b46fb70a1be41887d75d92e9,0.996348,0.105434,supported,1,1,(Ru(p-cymene)Cl2)2 [catalyst]; No ligand,tamoh,kopiv,,KOPiv [additive]; (Ru(p-cymene)Cl2)2 [catalyst]; tAmOH [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf1bc61a2418f2c55feb9f927ee3789ba0d75043f7e2c0c8a98ff8d1a66632a7,CCOREPOC1:0a08953f39b50f86a1a6b58efde973a1851e1fac942e130cb8e0ca7f50511029,CGPOC2:f8eaa3867ad073d9f2b1e7e9767343e6d8a52a6367822bfe9785c00927981066,0.997822,0.05462,supported,2,1,Na2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand],phme + water,tbac,,TBAC [additive]; Na2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf1c68132147bbe863b92947c09ed7e088bcf0e86ebdef8f3e9edd93a04c481d,CCOREPOC1:e6e0b31dc0080a6bb1d6cfe54321145cfc471569b923ea03abae0528563983c6,CGPOC2:ce467fcd32aeef0c28fc89ecf7a6ca369c1501ca5ac21a64c6bed96eb59dc312,0.988279,0.123037,supported,1,1,NMM [base],etoh + mibk,,,NMM [base]; EtOH [solvent]; MIBK [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf1e023ca13e35e16f76933135a226717ae04c86c397afa2dc08435f3041e20c,CCOREPOC1:74086a26a54cf68c558f812ac3e134ae369fefd2f7364581d5e67ffc69b367c1,CGPOC2:a2bd81d36b7becd7009dfb46eb484f6b132f98309b223fee54cc16eb8bae6036,0.894202,0.015873,review,2,2,KOH [base]; AmPhos2PdCl2 [catalyst]; AmPhos [ligand],phme + water,,,KOH [base]; AmPhos2PdCl2 [catalyst]; AmPhos [ligand]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf1eb5a7abd574731d18c1eb2adcd89e2a5984da75cf49dfc8c2ac31bce9f7a1,CCOREPOC1:840673540c8d1efcdc4c0ec09cdbbbe38d314cc1798f73b3e33d55eae97b14bc,CGPOC2:b70c9f6b0bcb3a4b68950e1dd6741db5b8cc15a8808dd08b4f3ddfed921e74d5,0.992346,0.064529,supported,1,1,KOtBu [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand],tamoh,"brij 35, tbac",,"Brij 35, TBAC [additive]; KOtBu [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; tAmOH [solvent]",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf1f2111a365262781628d0d238c01290e9acdd6906b0c84817b6b77f3395ae8,CCOREPOC1:036fe417052d6a7cdf3d5a17ed11a73b9ebe228c2ecf18562e4cda857aceba20,CGPOC2:558a3288cd6a1a4d855647238ed801e8f966ccb98b412effd2e32e070dc57981,0.927113,0.084807,supported,1,1,cBridP Pd(allyl)Cl [catalyst]; cBridP [ligand],1-octanol + brij 35 + water,octanoic acid,,Octanoic acid [additive]; cBridP Pd(allyl)Cl [catalyst]; cBridP [ligand]; 1-Octanol [solvent]; Brij 35 [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf211374333a392f6328b6e07924038adb584a8138d2fd513f5d7072299974a2,CCOREPOC1:334a1626be334d89d526fbbb5a0261a1559373a0def1e21ad9968fcf8d24cc5a,CGPOC2:12ef0a7433080e0ffbd1371bb1af2f61586eee6752dd89b7617b44e670a124db,0.955692,0.051175,supported,2,1,Na2CO3 [base]; dpppPdCl2 [catalyst]; dppp [ligand],anisole + water,,,Na2CO3 [base]; dpppPdCl2 [catalyst]; dppp [ligand]; anisole [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf26102fcb02417de4cf76ee5f88a68e22e0f5875b4068bf938170cad77da179,CCOREPOC1:7baea58814cb53b1b9970e2e847ae60d56f4c2d1bb26a139e687a65a31c2b3d2,CGPOC2:01a978c7c8402206f4565696009755629848a565b858d739dab7884923386beb,0.98684,0.032467,provisional,1,1,K2CO3 [base]; EPhosPd G6 Br [catalyst]; EPhos [ligand],methf,nabht,,NaBHT [additive]; K2CO3 [base]; EPhosPd G6 Br [catalyst]; EPhos [ligand]; MeTHF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf2f404daaf48fef7159f3805309c66f3c8600b7d4fb8ca58e23dea6d0e29e0d,CCOREPOC1:bcfe847c700b607ef5ea1d869b3101d9de0735900355300a482a5b4dd65afbf8,CGPOC2:f8eaa3867ad073d9f2b1e7e9767343e6d8a52a6367822bfe9785c00927981066,0.947276,0.062783,supported,1,1,K2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand],anisole + brij 35 + water,,,K2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; anisole [solvent]; Brij 35 [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf30a835a3ec05fc93cef3cdb2dee497008b774f98f9ccd3b9801f95bd841ee6,CCOREPOC1:a823cd142fd52383d56129fbd3a6d2df8faf695141bcd9edb4c14ce6ad9df6be,CGPOC2:84d94085b40f177c6a4e85485f2fa48e85acdaf9902763e603f976d8c73dac52,0.941666,0.055373,supported,1,1,Cs2CO3 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand],phme,sodium octanoate,,Sodium octanoate [additive]; Cs2CO3 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; PhMe [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf3205d3bdbc225ee7700509d9d886d90cb0d4f55c260c318c7145344f896516,CCOREPOC1:4357c8ddbdfdf3497e9af26f6fa6c323236c9b8382038057977dab9bd749b8ee,CGPOC2:19ec248aefe4a2a9f07d2509a5f7a990eb3e6871162ab5719329b60506532185,0.960875,0.102041,supported,1,1,KOAc [base]; APhos Pd G3 [catalyst]; APhos [ligand],dioxane,,,KOAc [base]; APhos Pd G3 [catalyst]; APhos [ligand]; Dioxane [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf3333f26341c7bb6be287686c28c266b7b71cd42648a852973b95737f74bbc9,CCOREPOC1:419eefcf1ce7ac6b476d0df30dfdc4087c07bab5b28b4f22bec0a390f045002b,CGPOC2:b8d79c4accf7c63de19075b8fc0ddc96da248c0d5b0f209d0c888b479d0341c2,0.982014,0.076534,supported,1,1,KOH [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand],anisole + water,meoh,,MeOH [additive]; KOH [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand]; anisole [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf34413080f79bb2f457df93de924d8fd9ec74fe16a74be7204c94e83d49eb2f,CCOREPOC1:2d8115a7b02e363bf23736410ddca0a9dc4209841c6c8590768e1a6dfe98bc6e,CGPOC2:b70c9f6b0bcb3a4b68950e1dd6741db5b8cc15a8808dd08b4f3ddfed921e74d5,0.938908,0.05227,supported,1,1,DIPEA [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand],tbme,,,DIPEA [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; TBME [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf35f803cd9bcd3b733bd6770ad477521c2eb46eec1c557f6807bdd463d44483,CCOREPOC1:95004a7d4ec729557d88012155362780031dc6d26e2d02e5946ce1d85b4174fe,CGPOC2:8f5b506c0190ad43706312c35a9e5ba8a593798624516bece21548cfa84ffc6c,0.993508,0.090818,supported,1,1,NaHCO3 [base]; DPEPhos Pd(allyl)Cl [catalyst]; DPEPhos [ligand],ethylene glycol,tbab,,TBAB [additive]; NaHCO3 [base]; DPEPhos Pd(allyl)Cl [catalyst]; DPEPhos [ligand]; ethylene glycol [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf39cf28c3d23f8eb15c713f472f87983bb24686cc94fb2de5ea8d81577b9b3a,CCOREPOC1:877817d01555883d0e15b4ac93c5d5a75cb8fe079c437a563e176f648afd1acc,CGPOC2:cdaf1affd4fc0af09c9aecf830f91d7f6208f2282dcc53d03ec05de70a43f62b,0.999783,0.213544,supported,1,1,NEt3 [base]; T3P [coupling_reagent],iproh,,,NEt3 [base]; T3P [coupling_reagent]; iPrOH [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf3b703b7f094fc8d82e69f7dec508e963d603686c746b46ea9fdc19ff2d23c5,CCOREPOC1:799c43de158de863667dcbf40569675640726d62cb8eb3c1aad228fb8d9b5763,CGPOC2:ca9e65857198efd7b5ddef116d72ace86c0d379205d6c293a0e868972971d1fb,0.991525,0.064755,supported,2,2,Na2CO3 [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand],phme + water,,,Na2CO3 [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf3b798fed0f91e477e47199ca8b2e3a0f1b37f814380eda6fa46bf92fd7fb2c,CCOREPOC1:3f273f46f2fbad38d03cf734c5726098b957a8c39ace3df624db4b797df5a628,CGPOC2:9391e57f727dda7f1b28f535b560dbc6f04eb8e3ddc3048a29a8c5ba16b733aa,0.986638,0.079191,supported,1,1,SPhos Pd(crotyl)Cl [catalyst]; SPhos [ligand],dmf,potassium 2-ethylhexanoate,,Potassium 2-ethylhexanoate [additive]; SPhos Pd(crotyl)Cl [catalyst]; SPhos [ligand]; DMF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf3fa2ad56d7791cc8c0caf6ccdc5e39805edde73d17326afd3ed1ef302c60ac,CCOREPOC1:11e80cfc207d0398880183f28fcb8132d8f2e9c5ee87c5ecc74523c8e7e8ab29,CGPOC2:0b5d3ca47923dbd6d4b5198aa559b9669be64167f8aa0a9c0b793e62e57c7d58,1.0,0.164511,supported,1,1,DIPEA [base],etoh + tfe,,,DIPEA [base]; EtOH [solvent]; TFE [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf42e8ff5b81277f87f74a411157dde15066a1ce77b47e9ef2020850247cf6aa,CCOREPOC1:f3690f722ac668bc083d8ec6b7c9c0e9c76218bf78e260ad76c10a07ca9665f0,CGPOC2:5adbd812825ab12e24a97aad9f3a19b2827737ac6737665b9ca1417818e33dc5,0.998663,0.224339,supported,1,1,"K3PO4 [base]; CuI [catalyst]; 4,7-(MeO)2-Phen [ligand]",o-xylene + water,,,"K3PO4 [base]; CuI [catalyst]; 4,7-(MeO)2-Phen [ligand]; o-Xylene [solvent]; water [solvent]",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf436023f4366694919fcda2eff6a8a5acfeeda5ac1b38265cc86a864076ad21,CCOREPOC1:480522e537b25e5163f959e80ddec904895d292577d6bd076ac967c708dfcbae,CGPOC2:a055495df2bc6449ab288cfd1597e765727922724ff49dad604d1dbfa3da6dc2,0.998441,0.194163,supported,1,1,Cs2CO3 [base]; CuI [catalyst]; trans-Hyp [ligand],dmac,,,Cs2CO3 [base]; CuI [catalyst]; trans-Hyp [ligand]; DMAc [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf4426a79fb1c791b97f2085e8418f9348385735ded36ac09aa1a2ab55d4fcba,CCOREPOC1:566ece92b12e057a77c13824c89f0f2e9114b1a9a6b4a733a55374373668868c,CGPOC2:f231c003bc32194650d7a21f13466dd0f0b05a64b1f920a8198ccdc7b0b0b9ea,0.980289,0.026581,provisional,1,1,KOAc [base]; SPhos Pd(tBuInd)Cl [catalyst]; SPhos [ligand],hfip,brij 35,,Brij 35 [additive]; KOAc [base]; SPhos Pd(tBuInd)Cl [catalyst]; SPhos [ligand]; HFIP [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf4547d62342a237533f9ad4bdaf846b97fcf0eb83ce46450052f16c495b5a0b,CCOREPOC1:a51bcd1ce20f602d14c8c7b79fdd5b748f0b4d7978a85ac03c250968c5103c9d,CGPOC2:8246b1f2de5d1a8fa561bb0c59f5b27c9119e5e86980f24229ad3bac6d685e17,0.964435,0.071471,supported,1,1,K3PO4 [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand],propionitrile,water,,water [additive]; K3PO4 [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; Propionitrile [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:bf481675857075df5009853389a6454a217011e15589f5dbfabab1341f3082f8,CCOREPOC1:fe37b30344167d3a95d2292dcf304ebfdcd5c323f544f921d94a84528001f6da,CGPOC2:8c162a04357a464a55f0a2dad95cdea6473a01e1fa32003fdadf9d397ff5a715,0.997092,0.060756,supported,1,1,K2CO3 [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand],nbuoac,koac,,KOAc [additive]; K2CO3 [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; nBuOAc [solvent],LEARNED_DECISIVE_CORE_GROUP,
