reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-290-CAS-23963462,31-290-CAS-23963462,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,90,,,C=C(O[Si](C)(C)C(C)(C)C)c1ccc(Br)cc1.Brc1nncnn1,Brc1ccc(-c2ccnnc2Br)cc1,C=C(O[Si](C)(C)C(C)(C)C)c1ccc(Br)cc1.Brc1nncnn1>>Brc1ccc(-c2ccnnc2Br)cc1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","936482-92-7, 2396594-00-4",2683002-40-4,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""936482-92-7"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""2396594-00-4"", ""smiles"": ""Brc1nncnn1""}]","[{""index"": 1, ""cas_rn"": ""2683002-40-4"", ""yield_pct"": ""90"", ""smiles"": ""Brc1ccc(-c2ccnnc2Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-290-CAS-23963638,31-290-CAS-23963638,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,78,,,C=Cc1ccc(C(=C)O[Si](C)(C)C(C)(C)C)cc1.Brc1nncnn1,C=Cc1ccc(-c2ccnnc2Br)cc1,C=Cc1ccc(C(=C)O[Si](C)(C)C(C)(C)C)cc1.Brc1nncnn1>>C=Cc1ccc(-c2ccnnc2Br)cc1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","137494-47-4, 2396594-00-4",2683002-41-5,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""137494-47-4"", ""smiles"": ""C=Cc1ccc(C(=C)O[Si](C)(C)C(C)(C)C)cc1""}, {""index"": 2, ""cas_rn"": ""2396594-00-4"", ""smiles"": ""Brc1nncnn1""}]","[{""index"": 1, ""cas_rn"": ""2683002-41-5"", ""yield_pct"": ""78"", ""smiles"": ""C=Cc1ccc(-c2ccnnc2Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-290-CAS-23963706,31-290-CAS-23963706,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,85,,,Brc1nncnn1.C#Cc1ccc(C(=C)O[Si](C)(C)C(C)(C)C)cc1,C#Cc1ccc(-c2ccnnc2Br)cc1,Brc1nncnn1.C#Cc1ccc(C(=C)O[Si](C)(C)C(C)(C)C)cc1>>C#Cc1ccc(-c2ccnnc2Br)cc1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","2396594-00-4, 2683002-62-0",2683002-42-6,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""2396594-00-4"", ""smiles"": ""Brc1nncnn1""}, {""index"": 2, ""cas_rn"": ""2683002-62-0"", ""smiles"": ""C#Cc1ccc(C(=C)O[Si](C)(C)C(C)(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""2683002-42-6"", ""yield_pct"": ""85"", ""smiles"": ""C#Cc1ccc(-c2ccnnc2Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-290-CAS-23963744,31-290-CAS-23963744,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,74,,,C[Si](C)(C)OC1=CCCCC1.Brc1nncnn1,Brc1nncc2c1CCCC2,C[Si](C)(C)OC1=CCCCC1.Brc1nncnn1>>Brc1nncc2c1CCCC2,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","6651-36-1, 2396594-00-4",2564740-57-2,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,74,,,,,,,"{""1"": 74}","[{""index"": 1, ""cas_rn"": ""6651-36-1"", ""smiles"": ""C[Si](C)(C)OC1=CCCCC1""}, {""index"": 2, ""cas_rn"": ""2396594-00-4"", ""smiles"": ""Brc1nncnn1""}]","[{""index"": 1, ""cas_rn"": ""2564740-57-2"", ""yield_pct"": ""74"", ""smiles"": ""Brc1nncc2c1CCCC2""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-290-CAS-23963822,31-290-CAS-23963822,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,88,,,C=C(O[Si](C)(C)C(C)(C)C)C1CCCCC1.Brc1nncnn1,Brc1nnccc1C1CCCCC1,C=C(O[Si](C)(C)C(C)(C)C)C1CCCCC1.Brc1nncnn1>>Brc1nnccc1C1CCCCC1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","1633662-13-1, 2396594-00-4",2683002-52-8,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""1633662-13-1"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)C1CCCCC1""}, {""index"": 2, ""cas_rn"": ""2396594-00-4"", ""smiles"": ""Brc1nncnn1""}]","[{""index"": 1, ""cas_rn"": ""2683002-52-8"", ""yield_pct"": ""88"", ""smiles"": ""Brc1nnccc1C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-290-CAS-23963877,31-290-CAS-23963877,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,73,,,C=C(O[Si](C)(C)C(C)(C)C)c1cccc(C)c1.Brc1nncnn1,Cc1cccc(-c2ccnnc2Br)c1,C=C(O[Si](C)(C)C(C)(C)C)c1cccc(C)c1.Brc1nncnn1>>Cc1cccc(-c2ccnnc2Br)c1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","1935730-35-0, 2396594-00-4",2683002-48-2,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""1935730-35-0"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1cccc(C)c1""}, {""index"": 2, ""cas_rn"": ""2396594-00-4"", ""smiles"": ""Brc1nncnn1""}]","[{""index"": 1, ""cas_rn"": ""2683002-48-2"", ""yield_pct"": ""73"", ""smiles"": ""Cc1cccc(-c2ccnnc2Br)c1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-23933629,31-614-CAS-23933629,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,93,,,Fc1ccc(-c2nncnn2)cc1.C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1,Fc1ccc(-c2nnccc2-c2ccccc2)cc1,Fc1ccc(-c2nncnn2)cc1.C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1>>Fc1ccc(-c2nnccc2-c2ccccc2)cc1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","56107-78-9, 66324-10-5",2683002-55-1,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""56107-78-9"", ""smiles"": ""Fc1ccc(-c2nncnn2)cc1""}, {""index"": 2, ""cas_rn"": ""66324-10-5"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2683002-55-1"", ""yield_pct"": ""93"", ""smiles"": ""Fc1ccc(-c2nnccc2-c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-23933634,31-614-CAS-23933634,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,82,,,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1.Brc1nncnn1,Brc1nnccc1-c1ccccc1,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1.Brc1nncnn1>>Brc1nnccc1-c1ccccc1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","66324-10-5, 2396594-00-4",2564740-37-8,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""66324-10-5"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2396594-00-4"", ""smiles"": ""Brc1nncnn1""}]","[{""index"": 1, ""cas_rn"": ""2564740-37-8"", ""yield_pct"": ""82"", ""smiles"": ""Brc1nnccc1-c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",optimization study (optimized on stoichiometry of reagent and time),
31-614-CAS-23933635,31-614-CAS-23933635,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,79,,,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1.COC(=O)c1ccc(-c2nncnn2)cc1,COC(=O)c1ccc(-c2nnccc2-c2ccccc2)cc1,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1.COC(=O)c1ccc(-c2nncnn2)cc1>>COC(=O)c1ccc(-c2nnccc2-c2ccccc2)cc1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","66324-10-5, 2416661-33-9",2683002-56-2,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,79,,,,,,,"{""1"": 79}","[{""index"": 1, ""cas_rn"": ""66324-10-5"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2416661-33-9"", ""smiles"": ""COC(=O)c1ccc(-c2nncnn2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2683002-56-2"", ""yield_pct"": ""79"", ""smiles"": ""COC(=O)c1ccc(-c2nnccc2-c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-23933639,31-614-CAS-23933639,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,89,,,COc1ccc(-c2nncnn2)cc1.C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1,COc1ccc(-c2nnccc2-c2ccccc2)cc1,COc1ccc(-c2nncnn2)cc1.C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1>>COc1ccc(-c2nnccc2-c2ccccc2)cc1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","56107-91-6, 66324-10-5",388606-85-7,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""56107-91-6"", ""smiles"": ""COc1ccc(-c2nncnn2)cc1""}, {""index"": 2, ""cas_rn"": ""66324-10-5"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""388606-85-7"", ""yield_pct"": ""89"", ""smiles"": ""COc1ccc(-c2nnccc2-c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-23933642,31-614-CAS-23933642,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,79,,,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1.COC(=O)CCc1nncnn1,COC(=O)CCc1nnccc1-c1ccccc1,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1.COC(=O)CCc1nncnn1>>COC(=O)CCc1nnccc1-c1ccccc1,Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines,"Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl","Journal of Organic Chemistry (2021), 86(17), 12008-12023","Boron Trifluoride Mediated Cycloaddition of 3-Bromotetrazine and Silyl-Enol-Ethers: Synthesis of 3-Bromo-Pyridazines | Schnell, Simon D.; Gonzalez, Jorge A.; Sklyaruk, Jan; Linden, Anthony; Gademann, Karl | Journal of Organic Chemistry (2021), 86(17), 12008-12023","66324-10-5, 2416661-34-0",2683002-59-5,"109-63-7, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,79,,,,,,,"{""1"": 79}","[{""index"": 1, ""cas_rn"": ""66324-10-5"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2416661-34-0"", ""smiles"": ""COC(=O)CCc1nncnn1""}]","[{""index"": 1, ""cas_rn"": ""2683002-59-5"", ""yield_pct"": ""79"", ""smiles"": ""COC(=O)CCc1nnccc1-c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-24138013,31-614-CAS-24138013,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,76,,,C1=CC2CCC1C2.Fc1ccc(-c2nnc(-c3ccc(F)cc3)nn2)cc1,Fc1ccc(-c2nnc(-c3ccc(F)cc3)c3c2C2CCC3C2)cc1,C1=CC2CCC1C2.Fc1ccc(-c2nnc(-c3ccc(F)cc3)nn2)cc1>>Fc1ccc(-c2nnc(-c3ccc(F)cc3)c3c2C2CCC3C2)cc1,"Catalyst-free photooxidation reaction from 1,4-dihydropyridazine to pyridazine under air","Karaki, Fumika; Kiguchi, Takuto; Itoh, Kennosuke; Sato, Noriko; Konishi, Kazuhide; Fujii, Hideaki","Tetrahedron (2021), 97132411","Catalyst-free photooxidation reaction from 1,4-dihydropyridazine to pyridazine under air | Karaki, Fumika; Kiguchi, Takuto; Itoh, Kennosuke; Sato, Noriko; Konishi, Kazuhide; Fujii, Hideaki | Tetrahedron (2021), 97132411","498-66-8, 1735-33-7",2712574-31-5,,,75-09-2,,,,,,,1,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""498-66-8"", ""smiles"": ""C1=CC2CCC1C2""}, {""index"": 2, ""cas_rn"": ""1735-33-7"", ""smiles"": ""Fc1ccc(-c2nnc(-c3ccc(F)cc3)nn2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2712574-31-5"", ""yield_pct"": ""76"", ""smiles"": ""Fc1ccc(-c2nnc(-c3ccc(F)cc3)c3c2C2CCC3C2)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]","photochemical, reaction conducted in presence of air, LED light (365 nm) used, alternative method may gave lower yield, Diels-Alder reaction",
31-614-CAS-24138023,31-614-CAS-24138023,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,81,,,C1=CC2CCC1C2.Fc1cccc(-c2nnc(-c3cccc(F)c3)nn2)c1,Fc1cccc(-c2nnc(-c3cccc(F)c3)c3c2C2CCC3C2)c1,C1=CC2CCC1C2.Fc1cccc(-c2nnc(-c3cccc(F)c3)nn2)c1>>Fc1cccc(-c2nnc(-c3cccc(F)c3)c3c2C2CCC3C2)c1,"Catalyst-free photooxidation reaction from 1,4-dihydropyridazine to pyridazine under air","Karaki, Fumika; Kiguchi, Takuto; Itoh, Kennosuke; Sato, Noriko; Konishi, Kazuhide; Fujii, Hideaki","Tetrahedron (2021), 97132411","Catalyst-free photooxidation reaction from 1,4-dihydropyridazine to pyridazine under air | Karaki, Fumika; Kiguchi, Takuto; Itoh, Kennosuke; Sato, Noriko; Konishi, Kazuhide; Fujii, Hideaki | Tetrahedron (2021), 97132411","498-66-8, 83989-64-4",2712574-30-4,,,75-09-2,,,,,,,2,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""498-66-8"", ""smiles"": ""C1=CC2CCC1C2""}, {""index"": 2, ""cas_rn"": ""83989-64-4"", ""smiles"": ""Fc1cccc(-c2nnc(-c3cccc(F)c3)nn2)c1""}]","[{""index"": 1, ""cas_rn"": ""2712574-30-4"", ""yield_pct"": ""81"", ""smiles"": ""Fc1cccc(-c2nnc(-c3cccc(F)c3)c3c2C2CCC3C2)c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]","alternative method may gave lower yield, Diels-Alder reaction, photochemical in stage 2, LED light (365 nm) used in stage 2, reaction conducted in presence of air in stage 2",
31-614-CAS-24138025,31-614-CAS-24138025,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,79,,,C1=CC2CCC1C2.Fc1ccccc1-c1nnc(-c2ccccc2F)nn1,Fc1ccccc1-c1nnc(-c2ccccc2F)c2c1C1CCC2C1,C1=CC2CCC1C2.Fc1ccccc1-c1nnc(-c2ccccc2F)nn1>>Fc1ccccc1-c1nnc(-c2ccccc2F)c2c1C1CCC2C1,"Catalyst-free photooxidation reaction from 1,4-dihydropyridazine to pyridazine under air","Karaki, Fumika; Kiguchi, Takuto; Itoh, Kennosuke; Sato, Noriko; Konishi, Kazuhide; Fujii, Hideaki","Tetrahedron (2021), 97132411","Catalyst-free photooxidation reaction from 1,4-dihydropyridazine to pyridazine under air | Karaki, Fumika; Kiguchi, Takuto; Itoh, Kennosuke; Sato, Noriko; Konishi, Kazuhide; Fujii, Hideaki | Tetrahedron (2021), 97132411","498-66-8, 58884-40-5",2712574-29-1,,,75-09-2,,,,,,,1,1,79,,,,,,,"{""1"": 79}","[{""index"": 1, ""cas_rn"": ""498-66-8"", ""smiles"": ""C1=CC2CCC1C2""}, {""index"": 2, ""cas_rn"": ""58884-40-5"", ""smiles"": ""Fc1ccccc1-c1nnc(-c2ccccc2F)nn1""}]","[{""index"": 1, ""cas_rn"": ""2712574-29-1"", ""yield_pct"": ""79"", ""smiles"": ""Fc1ccccc1-c1nnc(-c2ccccc2F)c2c1C1CCC2C1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]","photochemical, reaction conducted in presence of air, LED light (365 nm) used, alternative method may gave lower yield, Diels-Alder reaction",
31-614-CAS-24138026,31-614-CAS-24138026,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,71,,,C1=CC2CCC1C2.FC(F)(F)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)cc3)nn2)cc1,FC(F)(F)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)cc3)c3c2C2CCC3C2)cc1,C1=CC2CCC1C2.FC(F)(F)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)cc3)nn2)cc1>>FC(F)(F)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)cc3)c3c2C2CCC3C2)cc1,"Catalyst-free photooxidation reaction from 1,4-dihydropyridazine to pyridazine under air","Karaki, Fumika; Kiguchi, Takuto; Itoh, Kennosuke; Sato, Noriko; Konishi, Kazuhide; Fujii, Hideaki","Tetrahedron (2021), 97132411","Catalyst-free photooxidation reaction from 1,4-dihydropyridazine to pyridazine under air | Karaki, Fumika; Kiguchi, Takuto; Itoh, Kennosuke; Sato, Noriko; Konishi, Kazuhide; Fujii, Hideaki | Tetrahedron (2021), 97132411","498-66-8, 250645-59-1",2712574-34-8,,,75-09-2,,,,,,,2,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""498-66-8"", ""smiles"": ""C1=CC2CCC1C2""}, {""index"": 2, ""cas_rn"": ""250645-59-1"", ""smiles"": ""FC(F)(F)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)cc3)nn2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2712574-34-8"", ""yield_pct"": ""71"", ""smiles"": ""FC(F)(F)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)cc3)c3c2C2CCC3C2)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]","alternative method may gave lower yield, Diels-Alder reaction, photochemical in stage 2, LED light (365 nm) used in stage 2, reaction conducted in presence of air in stage 2",
