reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-006-CAS-10398780,31-006-CAS-10398780,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,91,,,CCCCCCc1ccc(CCCCCCCC(=O)OC)o1,CCCCCCC(=O)[C@H]1O[C@H]1C(=O)CCCCCCCC(=O)OC,CCCCCCc1ccc(CCCCCCCC(=O)OC)o1>>CCCCCCC(=O)[C@H]1O[C@H]1C(=O)CCCCCCCC(=O)OC,"Ultrasonically stimulated oxidation reactions of 2,5-disubstituted C18 furanoid fatty ester","Lie Ken Jie, Marcel S. F.; Kysar Mohammed, Pasha; Lam, C. K.","Chemistry and Physics of Lipids (1997), 85(2), 101-106","Ultrasonically stimulated oxidation reactions of 2,5-disubstituted C18 furanoid fatty ester | Lie Ken Jie, Marcel S. F.; Kysar Mohammed, Pasha; Lam, C. K. | Chemistry and Physics of Lipids (1997), 85(2), 101-106",10038-16-1,188955-58-0,937-14-4,,75-09-2,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""10038-16-1"", ""smiles"": ""CCCCCCc1ccc(CCCCCCCC(=O)OC)o1""}]","[{""index"": 1, ""cas_rn"": ""188955-58-0"", ""yield_pct"": ""91"", ""smiles"": ""CCCCCCC(=O)[C@H]1O[C@H]1C(=O)CCCCCCCC(=O)OC""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-279-CAS-9629130,31-279-CAS-9629130,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,92,,,CC(C)=C[C@@H]1OC[C@H](c2ccccc2)N1C(=O)Nc1ccccc1,CC1(C)O[C@@H]1[C@@H]1OC[C@H](c2ccccc2)N1C(=O)Nc1ccccc1,CC(C)=C[C@@H]1OC[C@H](c2ccccc2)N1C(=O)Nc1ccccc1>>CC1(C)O[C@@H]1[C@@H]1OC[C@H](c2ccccc2)N1C(=O)Nc1ccccc1,Diastereoselective Epoxidation of Oxazolidine-Substituted Alkenes by Dimethyldioxirane and m-Chloroperbenzoic Acid: π-Facial Control through Hydrogen Bonding by the Urea Functionality,"Adam, Waldemar; Schambony, Simon B.","Organic Letters (2001), 3(1), 79-82","Diastereoselective Epoxidation of Oxazolidine-Substituted Alkenes by Dimethyldioxirane and m-Chloroperbenzoic Acid: π-Facial Control through Hydrogen Bonding by the Urea Functionality | Adam, Waldemar; Schambony, Simon B. | Organic Letters (2001), 3(1), 79-82",298210-06-7,325458-33-1,"937-14-4, 584-08-7",,865-49-6,,,,,,"General Procedure for the Epoxidation with meta-Chloroperbenzoic acid (mCPBA). A sample of the alkene was dissolved in CDCl3 and 1.1 equiv. mCPBA was added. After 2 h (complete conversion of the olefin), the solution was filtered, potassium carbonate (ca. 200 mg) was added, and stirred at 20 °C for 30 min. The solids were removed by filtration and the product distribution was determined by 1H-NMR spectroscopy. The individual results are listed in Table 1 (see main text). mCPBA Epoxidation of Olefin 1a. According to the general procedure, 51.3 mg (159 μmol) of 1a was epoxidized by mCPBA to afford 495 mg (92%) of {2S-[2α(R*),4α]}-and {2S-[2α(S*),4α]}-2-(3,3-dimethyloxiranyl)-4,N-diphenyl-3-oxazolidinecarboxamide 2a as diastereomeric mixture. {2S-[2α(S*),4α]} (unlike) Diastereomer 2a.. 1H NMR δ 1.42 (s, 3 H), 1.57 (s, 3 H), 3.20 (d, J = 5.3 Hz, 1 H), 4.16 (dd, J = 8.8, 7.6 Hz, 1 H), 4.48 (dd, J = 8.8, 6.8 Hz, 1 H), 4.85 (t, J = 7.2 Hz, 1 H), 5.64 (d, J = 5.2 Hz, 1 H), 6.16 (s, 1 H), 6.9-7.6 (m, overlap with signals of the other diastereomer); 13C NMR δ 19.1, 25.0, 60.0, 61.1, 63.7, 75.1, 87.9, 119.5, 123.4, 126.9, 128.8, 129.4, 129.8, 137.9, 138.0, 153.7.",2,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""298210-06-7"", ""smiles"": ""CC(C)=C[C@@H]1OC[C@H](c2ccccc2)N1C(=O)Nc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""325458-33-1"", ""yield_pct"": ""92"", ""smiles"": ""CC1(C)O[C@@H]1[C@@H]1OC[C@H](c2ccccc2)N1C(=O)Nc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}, {""index"": 2, ""cas_rn"": ""584-08-7""}]",[],"[{""index"": 1, ""cas_rn"": ""865-49-6""}]",stereoselective,
31-279-CAS-9637165,31-279-CAS-9637165,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,100,,,CC(O)/C=C/C(C)(C)C,C[C@@H](O)[C@@H]1O[C@H]1C(C)(C)C,CC(O)/C=C/C(C)(C)C>>C[C@@H](O)[C@@H]1O[C@H]1C(C)(C)C,"Diastereoselective Catalytic Epoxidation of Chiral Allylic Alcohols by the TS-1 and Ti-β Zeolites: Evidence for a Hydrogen-Bonded, Peroxy-Type Loaded Complex as Oxidizing Species","Adam, Waldemar; Corma, Avelino; Reddy, T. Indrasena; Renz, Michael","Journal of Organic Chemistry (1997), 62(11), 3631-3637","Diastereoselective Catalytic Epoxidation of Chiral Allylic Alcohols by the TS-1 and Ti-β Zeolites: Evidence for a Hydrogen-Bonded, Peroxy-Type Loaded Complex as Oxidizing Species | Adam, Waldemar; Corma, Avelino; Reddy, T. Indrasena; Renz, Michael | Journal of Organic Chemistry (1997), 62(11), 3631-3637",6194-39-4,60102-84-3,75-91-2,546-68-9,865-49-6,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""6194-39-4"", ""smiles"": ""CC(O)/C=C/C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""60102-84-3"", ""yield_pct"": ""100"", ""smiles"": ""C[C@@H](O)[C@@H]1O[C@H]1C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""75-91-2""}]","[{""index"": 1, ""cas_rn"": ""546-68-9""}]","[{""index"": 1, ""cas_rn"": ""865-49-6""}]","stereoselective, threo:erythro 61:39, 4A mol. sieves used, other epoxidn. methods give different ratios",
31-279-CAS-9682454,31-279-CAS-9682454,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,95,,,CC1(C)C=Cc2cc(C#N)ccc2O1,CC1(C)Oc2ccc(C#N)cc2[C@H]2O[C@H]21,CC1(C)C=Cc2cc(C#N)ccc2O1>>CC1(C)Oc2ccc(C#N)cc2[C@H]2O[C@H]21,Asymmetric epoxidation of styrene and chromenes catalyzed by dimeric chiral (pyrrolidine salen)Mn(III) complexes,"Wang, Dongping; Wang, Mei; Zhang, Rong; Wang, Xiuna; Gao, Aiping; Ma, Jia; Sun, Licheng","Applied Catalysis, A: General (2006), 315120-127","Asymmetric epoxidation of styrene and chromenes catalyzed by dimeric chiral (pyrrolidine salen)Mn(III) complexes | Wang, Dongping; Wang, Mei; Zhang, Rong; Wang, Xiuna; Gao, Aiping; Ma, Jia; Sun, Licheng | Applied Catalysis, A: General (2006), 315120-127",33143-29-2,114926-03-3,"1131-61-9, 7681-52-9",918797-06-5,75-09-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""33143-29-2"", ""smiles"": ""CC1(C)C=Cc2cc(C#N)ccc2O1""}]","[{""index"": 1, ""cas_rn"": ""114926-03-3"", ""yield_pct"": ""95"", ""smiles"": ""CC1(C)Oc2ccc(C#N)cc2[C@H]2O[C@H]21""}]","[{""index"": 1, ""cas_rn"": ""1131-61-9""}, {""index"": 2, ""cas_rn"": ""7681-52-9""}]","[{""index"": 1, ""cas_rn"": ""918797-06-5""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","stereoselective, yield depends on amount of catalyst and time",
31-279-CAS-9711699,31-279-CAS-9711699,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,95,-40.0,3.0,Cc1ccc2oc(C)c(C)c2c1,Cc1ccc2c(c1)C1(C)OC1(C)O2,Cc1ccc2oc(C)c(C)c2c1>>Cc1ccc2c(c1)C1(C)OC1(C)O2,Dioxirane oxidations of compounds other than alkenes,"Adam, Waldemar; Zhao, Cong-Gui; Jakka, Kavitha","Organic Reactions (Hoboken, NJ, United States) (2007), 691-346","Dioxirane oxidations of compounds other than alkenes | Adam, Waldemar; Zhao, Cong-Gui; Jakka, Kavitha | Organic Reactions (Hoboken, NJ, United States) (2007), 691-346",21417-73-2,136795-92-1,74087-85-7,,"67-64-1, 75-09-2",,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""21417-73-2"", ""smiles"": ""Cc1ccc2oc(C)c(C)c2c1""}]","[{""index"": 1, ""cas_rn"": ""136795-92-1"", ""yield_pct"": ""95"", ""smiles"": ""Cc1ccc2c(c1)C1(C)OC1(C)O2""}]","[{""index"": 1, ""cas_rn"": ""74087-85-7""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","DMD/N2, Acetone/CH2Cl2, -40 C/3 h., Wet dichloromethane used, Dioxirane oxidations, Arenes, Heteroatom substrates, Mechanism, Method comparison, Experimental procedures",
31-279-CAS-9716207,31-279-CAS-9716207,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,100,,,C(=C\c1ccccc1)/c1ccccc1,c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1,C(=C\c1ccccc1)/c1ccccc1>>c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1,Is hole transfer involved in metalloporphyrin-catalyzed epoxidation?,"Kim, Taisun; Mirafzal, Gholam A.; Liu, Jianping; Bauld, Nathan L.","Journal of the American Chemical Society (1993), 115(17), 7653-64","Is hole transfer involved in metalloporphyrin-catalyzed epoxidation? | Kim, Taisun; Mirafzal, Gholam A.; Liu, Jianping; Bauld, Nathan L. | Journal of the American Chemical Society (1993), 115(17), 7653-64",103-30-0,1439-07-2,"7727-37-9, 17697-12-0",24964-91-8,75-09-2,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""103-30-0"", ""smiles"": ""C(=C\\c1ccccc1)/c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1439-07-2"", ""yield_pct"": ""100"", ""smiles"": ""c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""7727-37-9""}, {""index"": 2, ""cas_rn"": ""17697-12-0""}]","[{""index"": 1, ""cas_rn"": ""24964-91-8""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-279-CAS-9738463,31-279-CAS-9738463,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,98,-40.0,3.0,C[Si](C)(C)OC=C1C2CC3CC(C2)CC1C3,C[Si](C)(C)OC1OC12C1CC3CC(C1)CC2C3,C[Si](C)(C)OC=C1C2CC3CC(C2)CC1C3>>C[Si](C)(C)OC1OC12C1CC3CC(C1)CC2C3,α-Hydroxylation of enolates and silyl enol ethers,"Chen, Bang-Chi; Zhou, Ping; Davis, Franklin A.; Ciganek, Engelbert","Organic Reactions (Hoboken, NJ, United States) (2003), 62No pp. given","α-Hydroxylation of enolates and silyl enol ethers | Chen, Bang-Chi; Zhou, Ping; Davis, Franklin A.; Ciganek, Engelbert | Organic Reactions (Hoboken, NJ, United States) (2003), 62No pp. given",127632-97-7,127632-99-9,74087-85-7,,75-09-2,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""127632-97-7"", ""smiles"": ""C[Si](C)(C)OC=C1C2CC3CC(C2)CC1C3""}]","[{""index"": 1, ""cas_rn"": ""127632-99-9"", ""yield_pct"": ""98"", ""smiles"": ""C[Si](C)(C)OC1OC12C1CC3CC(C1)CC2C3""}]","[{""index"": 1, ""cas_rn"": ""74087-85-7""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]","DMDO, CH2Cl2, -40 C/3 h., Epoxide formation, Heterocycle formation, Oxidation, Oxygenation",
31-279-CAS-9771122,31-279-CAS-9771122,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,95,,,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](Cl)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H]4O[C@@]45C[C@@H](Cl)CC[C@]5(C)[C@H]3CC[C@]12C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](Cl)CC[C@]4(C)[C@H]3CC[C@]12C>>CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H]4O[C@@]45C[C@@H](Cl)CC[C@]5(C)[C@H]3CC[C@]12C,Highly β-selective epoxidation of the Δ5- and Δ4-unsaturated steroids catalyzed by the silica-supported polyhalogenated ruthenium porphyrin,"Zhao, Yuan-Cong; Xiang, Yong-Ze; Pu, Lin; Yang, Meng; Yu, Xiao-Qi","Applied Catalysis, A: General (2006), 301(2), 176-181","Highly β-selective epoxidation of the Δ5- and Δ4-unsaturated steroids catalyzed by the silica-supported polyhalogenated ruthenium porphyrin | Zhao, Yuan-Cong; Xiang, Yong-Ze; Pu, Lin; Yang, Meng; Yu, Xiao-Qi | Applied Catalysis, A: General (2006), 301(2), 176-181",910-31-6,13095-30-2,"497-19-8, 937-14-4",,75-09-2,,,reaction product with aminopropyl silyl silica gel,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""910-31-6"", ""smiles"": ""CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](Cl)CC[C@]4(C)[C@H]3CC[C@]12C""}]","[{""index"": 1, ""cas_rn"": ""13095-30-2"", ""yield_pct"": ""95"", ""smiles"": ""CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H]4O[C@@]45C[C@@H](Cl)CC[C@]5(C)[C@H]3CC[C@]12C""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}, {""index"": 2, ""cas_rn"": ""937-14-4"", ""amd"": ""reaction product with aminopropyl silyl silica gel""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]","stereoselective, 85:15 alpha:beta",
31-279-CAS-9773071,31-279-CAS-9773071,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,11,,,C(=C/c1ccccc1)/c1ccccc1,c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1.c1ccc([C@H]2O[C@H]2c2ccccc2)cc1,C(=C/c1ccccc1)/c1ccccc1>>c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1.c1ccc([C@H]2O[C@H]2c2ccccc2)cc1,Effect of coordination ability of axial ligands on the stability and catalytic activity of chloro(tetramesitylporphyrinato)manganese(III) and lifetime of Mn-oxo intermediate,"Solati, Zahra; Hashemi, Majid; Hashemnia, Sedigheh; Shahsevani, Elahe; Karmand, Zahra","Journal of Molecular Catalysis A: Chemical (2013), 374-37527-31","Effect of coordination ability of axial ligands on the stability and catalytic activity of chloro(tetramesitylporphyrinato)manganese(III) and lifetime of Mn-oxo intermediate | Solati, Zahra; Hashemi, Majid; Hashemnia, Sedigheh; Shahsevani, Elahe; Karmand, Zahra | Journal of Molecular Catalysis A: Chemical (2013), 374-37527-31",645-49-8,"1439-07-2, 1689-71-0",937-14-4,"110-86-1, 85939-49-7",75-09-2,,,,,,,1,1,11,74,,,,,,"{""1"": 11, ""2"": 74}","[{""index"": 1, ""cas_rn"": ""645-49-8"", ""smiles"": ""C(=C/c1ccccc1)/c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1439-07-2"", ""yield_pct"": ""11"", ""smiles"": ""c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1""}, {""index"": 2, ""cas_rn"": ""1689-71-0"", ""yield_pct"": ""74"", ""smiles"": ""c1ccc([C@H]2O[C@H]2c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}]","[{""index"": 1, ""cas_rn"": ""110-86-1""}, {""index"": 2, ""cas_rn"": ""85939-49-7""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","stereoselective, optimization study, optimized on ligand",
31-279-CAS-9791092,31-279-CAS-9791092,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,99,,,CC1(C)C=Cc2cc([N+](=O)[O-])ccc2O1,CC1(C)Oc2ccc([N+](=O)[O-])cc2[C@H]2O[C@H]21,CC1(C)C=Cc2cc([N+](=O)[O-])ccc2O1>>CC1(C)Oc2ccc([N+](=O)[O-])cc2[C@H]2O[C@H]21,Asymmetric epoxidation of styrene and chromenes catalyzed by chiral (salen)Mn(III) complexes with a pyrrolidine backbone,"Wang, Dongping; Wang, Mei; Wang, Xiuna; Chen, Yonggang; Gao, Aiping; Sun, Licheng","Journal of Catalysis (2006), 237(2), 248-254","Asymmetric epoxidation of styrene and chromenes catalyzed by chiral (salen)Mn(III) complexes with a pyrrolidine backbone | Wang, Dongping; Wang, Mei; Wang, Xiuna; Chen, Yonggang; Gao, Aiping; Sun, Licheng | Journal of Catalysis (2006), 237(2), 248-254",33143-28-1,134176-47-9,"937-14-4, 7529-22-8",878498-30-7,75-09-2,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""33143-28-1"", ""smiles"": ""CC1(C)C=Cc2cc([N+](=O)[O-])ccc2O1""}]","[{""index"": 1, ""cas_rn"": ""134176-47-9"", ""yield_pct"": ""99"", ""smiles"": ""CC1(C)Oc2ccc([N+](=O)[O-])cc2[C@H]2O[C@H]21""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}, {""index"": 2, ""cas_rn"": ""7529-22-8""}]","[{""index"": 1, ""cas_rn"": ""878498-30-7""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","stereoselective, alternative reaction conditions shown",
31-279-CAS-9826363,31-279-CAS-9826363,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,100,20.0,3.0,Cc1oc2cccc(C)c2c1C,Cc1cccc2c1C1(C)OC1(C)O2,Cc1oc2cccc(C)c2c1C>>Cc1cccc2c1C1(C)OC1(C)O2,Dioxirane oxidations of compounds other than alkenes,"Adam, Waldemar; Zhao, Cong-Gui; Jakka, Kavitha","Organic Reactions (Hoboken, NJ, United States) (2007), 691-346","Dioxirane oxidations of compounds other than alkenes | Adam, Waldemar; Zhao, Cong-Gui; Jakka, Kavitha | Organic Reactions (Hoboken, NJ, United States) (2007), 691-346",21417-74-3,136795-91-0,74087-85-7,,"67-64-1, 75-09-2",,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""21417-74-3"", ""smiles"": ""Cc1oc2cccc(C)c2c1C""}]","[{""index"": 1, ""cas_rn"": ""136795-91-0"", ""yield_pct"": ""100"", ""smiles"": ""Cc1cccc2c1C1(C)OC1(C)O2""}]","[{""index"": 1, ""cas_rn"": ""74087-85-7""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","DMD/N2, Acetone/CH2Cl2, -78 to 20 C/0.5 to 3 h., Wet dichloromethane used, Dioxirane oxidations, Arenes, Heteroatom substrates, Mechanism, Method comparison, Experimental procedures",
31-279-CAS-9866243,31-279-CAS-9866243,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,88,,,C/C(=C/N1C(=O)OC[C@@H]1C(C)(C)C)c1ccccc1,CC(C)(C)[C@H]1COC(=O)N1[C@@H]1O[C@]1(C)c1ccccc1.CC(C)(C)[C@H]1COC(=O)N1[C@H]1O[C@@]1(C)c1ccccc1,C/C(=C/N1C(=O)OC[C@@H]1C(C)(C)C)c1ccccc1>>CC(C)(C)[C@H]1COC(=O)N1[C@@H]1O[C@]1(C)c1ccccc1.CC(C)(C)[C@H]1COC(=O)N1[C@H]1O[C@@]1(C)c1ccccc1,Chiral-Auxiliary-Controlled Diastereoselectivity in the Epoxidation of Enecarbamates with DMD and mCPBA,"Adam, Waldemar; Bosio, Sara G.; Wolff, Barbara T.","Organic Letters (2003), 5(6), 819-822","Chiral-Auxiliary-Controlled Diastereoselectivity in the Epoxidation of Enecarbamates with DMD and mCPBA | Adam, Waldemar; Bosio, Sara G.; Wolff, Barbara T. | Organic Letters (2003), 5(6), 819-822",478918-64-8,"507270-60-2, 507270-61-3",74087-85-7,,67-64-1,,,,,,"General/Typical Procedure: General Procedure for the Epoxidation of the Enecarbamates 1 with Dimethyldioxirane (GP1) The enecarbamate 1 (1.0 equiv.) was dissolved in acetone (30 mL) and 0.50 g of molecular sieves (5 Å) was added under an argon-gas atmosphere. The solution was cooled to 0 °C and after 10 min magnetic stirring, 1.0 equiv. of dimethyldioxirane (0.09 M in acetone) was added. The reaction mixture was allowed to warm up to ca. 20 °C while stirring, and the reaction progress was monitored for the presence of DMD by iodometry (KI/HOAC). After complete DMD consumption (the reaction times are given for the individual cases), the reaction mixture was centrifuged to remove the molecular sieves, the sieves were washed with acetone (2x15 mL) and centrifuged again. From the combined centrifugates, the acetone was removed (20 °C, 30 mbar) and the epoxide 2 was obtained as only product. The epoxides 2 were too labile for purification by silica-gel chromatography, and were characterized by their 1H-and 13C-NMR spectra and exact mass determination on the diastereomeric mixture [except epoxide 2a, which decomposed completely already at room temperature (ca. 20 °C) in a couple of hours]. The diastereomeric ratio was determined by 1H-NMR analysis directly on the crude reaction mixture, through integration of the areas under the characteristic NMR signals. In the case of nearly 1:1 mixtures of the diastereomers, COSY, HMBC and HMQC experiments were carried out for rigorous assignment. For the configurational assignment of the individual diastereomers, see General Procedure GP3. The epoxides 2b-d persist as neat solids for several months at -20 °C, but they readily decompose in solution in the presence of acid traces at room temperature (ca. 20 °C). For this reason, after formation, the labile epoxides must be immediately worked up to remove the solvent and the molecular sieves to minimize decomposition. Epoxidation of the Enecarbamate Z-1a by DMD According to the general procedure GP1, 397.5 mg (1.96 mmol) of enecarbamate Z-1a were epoxidized with DMD during 1 h. After work-up, the racemic epoxide (1S*,2S*)-2a was obtained as colorless oil in 94% yield (403.8 mg). The material decomposed at ca. 20 °C within a couple of hours, such that an exact-mass determination was not possible. Characterisation rests only on the NMR-spectral data. Epoxidation of the Enecarbamate Z-1d by DMD According with the general procedure GP1, 556.8 mg (2.15 mmol) of the enecarbamate Z-1d were epoxidized with DMD for 4 h. After work-up, a diastereomeric mixture (93:7) of the epoxides (1R,2R)-2d and (1S,2S)-2d was obtained as a colorless powder in 95% yield (561.7 mg). (1R,2R)-4-tert-Butyl-3-(3-methyl-3-phenyloxyranyl)oxazolidin-2-one [(1R,2R)-2d]. (1S,2S)-4-tert-Butyl-3-(3-methyl-3-phenyloxyranyl)oxazolidin-2-one [(1S,2S)-2d]. IR (KBr) 2965, 1774, 1446, 1418, 1368,1238; exact mass for C16H21NO3 Calcd. 275.1521; Found 275.1521. 1H-NMR (400 MHz, CDCl3) δ 0.73 (s, 9 H), 1.68 (s, 3 H), 2.14-2.23 (m, 1 H), 3.51-3.59 (m, 1 H), 3.78-3.84 (m, 1 H), 4.50 (s, 1 H), 7.10-7.49 (m, 5 H); 13C-NMR (151 MHz, CDCl3) δ 20.7 (q), 25.1 (q), 34.4 (d), 61.6 (s), 63.3 (d), 64.9 (t), 68.2 (d), 126.4 (d), 127.9 (d), 128.1 (d), 136.8 (s), 158.0 (s). 1H-NMR (400 MHz, CDCl3) δ 0.68 (s, 9 H), 1.61 (s, 3 H), 2.14-2.23 (m, 1 H), 3.51-3.59 (m, 1 H), 4.02-4.06 (m, 1 H), 4.49 (s, 1 H), 7.10-7.49 (m, 5 H); 13C-NMR (151 MHz, CDCl3) δ 21.8 (q), 25.6 (q), 34.4 (d), 61.6 (s), 63.3 (d), 64.9 (t), 69.4 (d), 126.4 (d), 127.9 (d), 128.5 (d), 140.0 (s), 158.0 (s).",2,1,88,7,,,,,,"{""1"": 88, ""2"": 7}","[{""index"": 1, ""cas_rn"": ""478918-64-8"", ""smiles"": ""C/C(=C/N1C(=O)OC[C@@H]1C(C)(C)C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""507270-60-2"", ""yield_pct"": ""88"", ""smiles"": ""CC(C)(C)[C@H]1COC(=O)N1[C@@H]1O[C@]1(C)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""507270-61-3"", ""yield_pct"": ""7"", ""smiles"": ""CC(C)(C)[C@H]1COC(=O)N1[C@H]1O[C@@]1(C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""74087-85-7""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}]","stereoselective, mol. sieves added stage 1",
