reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-32437984,31-614-CAS-32437984,Reaction_20251106_1648.rdf,Transfer hydrogenation,98,,,CC(=O)CCC(=O)O,CC1CCC(=O)O1.CC(O)CCC(=O)O,CC(=O)CCC(=O)O>>CC1CCC(=O)O1.CC(O)CCC(=O)O,Simultaneous Coordination of Zn(II) and Zr(IV) to D-Amino Acid Oxidase: Highly Efficient Catalytic Transfer Hydrogenation of Levulinic Acid to γ-Valerolactone,"Sun, Siyu; Chen, Yao; Ji, Peijun","ACS Sustainable Chemistry & Engineering (2022), 10(20), 6584-6595","Simultaneous Coordination of Zn(II) and Zr(IV) to D-Amino Acid Oxidase: Highly Efficient Catalytic Transfer Hydrogenation of Levulinic Acid to γ-Valerolactone | Sun, Siyu; Chen, Yao; Ji, Peijun | ACS Sustainable Chemistry & Engineering (2022), 10(20), 6584-6595",123-76-2,"108-29-2, 13532-37-1",67-63-0,"7440-66-6, 7440-67-7, 9000-88-8",,,,,"complexes with -amino acid oxidase and zirconium, FITC-labeled, complexes with -amino acid oxidase and zinc, FITC-labeled",,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""123-76-2"", ""smiles"": ""CC(=O)CCC(=O)O""}]","[{""index"": 1, ""cas_rn"": ""108-29-2"", ""yield_pct"": ""98"", ""smiles"": ""CC1CCC(=O)O1""}, {""index"": 2, ""cas_rn"": ""13532-37-1"", ""smiles"": ""CC(O)CCC(=O)O""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","[{""index"": 1, ""cas_rn"": ""7440-66-6"", ""amd"": ""complexes with -amino acid oxidase and zirconium, FITC-labeled""}, {""index"": 2, ""cas_rn"": ""7440-67-7"", ""amd"": ""complexes with -amino acid oxidase and zinc, FITC-labeled""}, {""index"": 3, ""cas_rn"": ""9000-88-8""}]",[],"Teflon lined autoclave used, Quench the reaction by cooling the reactor in an ice bath, DAAO Zn and HPO4 and Zr catalyst prepared and used, reusable catalyst, optimization study, optimized on catalyst, optimized on additive, optimized on temperature, optimized on time",
31-614-CAS-32525071,31-614-CAS-32525071,Reaction_20251106_1648.rdf,Transfer hydrogenation,2,,,CC(C)[C@H](N)CO.COc1cccc2c1CCC(=O)C2,COc1cccc2c1CCC(O)C2.COc1cccc2c1CC[C@H](N[C@H](CO)C(C)C)C2,CC(C)[C@H](N)CO.COc1cccc2c1CCC(=O)C2>>COc1cccc2c1CCC(O)C2.COc1cccc2c1CC[C@H](N[C@H](CO)C(C)C)C2,Asymmetric Transfer Hydrogenative Amination of Benzylic Ketones Catalyzed by Cp*Ir(III) Complexes Bearing a Chiral N-(2-Picolyl)sulfonamidato Ligand,"Kawada, Takuma; Yabushita, Kenya; Yasuda, Toshihisa; Ohta, Takeshi; Yajima, Takaaki; Tanaka, Kouichi; Utsumi, Noriyuki; Watanabe, Masahito; Murata, Kunihiko; Kayaki, Yoshihito; Kuwata, Shigeki; Katayama, Takeaki","Journal of Organic Chemistry (2022), 87(13), 8458-8468","Asymmetric Transfer Hydrogenative Amination of Benzylic Ketones Catalyzed by Cp*Ir(III) Complexes Bearing a Chiral N-(2-Picolyl)sulfonamidato Ligand | Kawada, Takuma; Yabushita, Kenya; Yasuda, Toshihisa; Ohta, Takeshi; Yajima, Takaaki; Tanaka, Kouichi; Utsumi, Noriyuki; Watanabe, Masahito; Murata, Kunihiko; Kayaki, Yoshihito; Kuwata, Shigeki; Katayama, Takeaki | Journal of Organic Chemistry (2022), 87(13), 8458-8468","2026-48-4, 32940-15-1","32920-08-4, 2770945-34-9","64-18-6, 144-55-8",2770945-88-3,"67-56-1, 7732-18-5",,,,,,,2,1,2,96,,,,,,"{""1"": 2, ""2"": 96}","[{""index"": 1, ""cas_rn"": ""2026-48-4"", ""smiles"": ""CC(C)[C@H](N)CO""}, {""index"": 2, ""cas_rn"": ""32940-15-1"", ""smiles"": ""COc1cccc2c1CCC(=O)C2""}]","[{""index"": 1, ""cas_rn"": ""32920-08-4"", ""yield_pct"": ""2"", ""smiles"": ""COc1cccc2c1CCC(O)C2""}, {""index"": 2, ""cas_rn"": ""2770945-34-9"", ""yield_pct"": ""96"", ""smiles"": ""COc1cccc2c1CC[C@H](N[C@H](CO)C(C)C)C2""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]","[{""index"": 1, ""cas_rn"": ""2770945-88-3""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",optimization study,
31-614-CAS-33034564,31-614-CAS-33034564,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,88,,,CC(=O)c1ccccc1,CC(O)c1ccccc1,CC(=O)c1ccccc1>>CC(O)c1ccccc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",98-86-2,98-85-1,1310-73-2,"17979-81-6, 2803321-28-8",67-63-0,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""98-85-1"", ""yield_pct"": ""88"", ""smiles"": ""CC(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-28-8""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034565,31-614-CAS-33034565,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,89,,,CC(=O)c1ccccc1,CC(O)c1ccccc1,CC(=O)c1ccccc1>>CC(O)c1ccccc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",98-86-2,98-85-1,1310-73-2,"17979-81-6, 2803321-30-2",67-63-0,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""98-85-1"", ""yield_pct"": ""89"", ""smiles"": ""CC(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-30-2""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034566,31-614-CAS-33034566,Reaction_20251106_1648.rdf,Transfer hydrogenation,85,,,CC(=O)c1ccccc1,CC(O)c1ccccc1,CC(=O)c1ccccc1>>CC(O)c1ccccc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",98-86-2,98-85-1,1310-73-2,"17979-81-6, 2718869-01-1",67-63-0,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""98-85-1"", ""yield_pct"": ""85"", ""smiles"": ""CC(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2718869-01-1""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034567,31-614-CAS-33034567,Reaction_20251106_1648.rdf,Transfer hydrogenation,82,,,CC(=O)c1ccccc1,CC(O)c1ccccc1,CC(=O)c1ccccc1>>CC(O)c1ccccc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",98-86-2,98-85-1,1310-73-2,"17979-81-6, 3080657-66-2, 3080657-70-8",67-63-0,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""98-85-1"", ""yield_pct"": ""82"", ""smiles"": ""CC(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""3080657-66-2""}, {""index"": 3, ""cas_rn"": ""3080657-70-8""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034568,31-614-CAS-33034568,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,91,,,CC(=O)c1ccccc1,CC(O)c1ccccc1,CC(=O)c1ccccc1>>CC(O)c1ccccc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",98-86-2,98-85-1,1310-73-2,"17979-81-6, 3080657-65-1, 3080657-67-3",67-63-0,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""98-85-1"", ""yield_pct"": ""91"", ""smiles"": ""CC(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""3080657-65-1""}, {""index"": 3, ""cas_rn"": ""3080657-67-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034569,31-614-CAS-33034569,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,92,,,CC(=O)c1ccccc1,CC(O)c1ccccc1,CC(=O)c1ccccc1>>CC(O)c1ccccc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",98-86-2,98-85-1,1310-73-2,"17979-81-6, 2718869-00-0",67-63-0,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""98-85-1"", ""yield_pct"": ""92"", ""smiles"": ""CC(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2718869-00-0""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034570,31-614-CAS-33034570,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,95,,,CC(=O)c1ccccc1,CC(O)c1ccccc1,CC(=O)c1ccccc1>>CC(O)c1ccccc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",98-86-2,98-85-1,1310-73-2,"17979-81-6, 2803321-31-3",67-63-0,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""98-85-1"", ""yield_pct"": ""95"", ""smiles"": ""CC(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-31-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used, optimization study, optimized on base, optimized on temperature, optimized on time",
31-614-CAS-33034571,31-614-CAS-33034571,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,94,,,CC(=O)c1ccc(Cl)cc1,CC(O)c1ccc(Cl)cc1,CC(=O)c1ccc(Cl)cc1>>CC(O)c1ccc(Cl)cc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",99-91-2,3391-10-4,1310-73-2,"17979-81-6, 2803321-31-3",67-63-0,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""99-91-2"", ""smiles"": ""CC(=O)c1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""3391-10-4"", ""yield_pct"": ""94"", ""smiles"": ""CC(O)c1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-31-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034572,31-614-CAS-33034572,Reaction_20251106_1647.rdf,Transfer hydrogenation,99,,,CC(=O)c1ccc([N+](=O)[O-])cc1,CC(O)c1ccc([N+](=O)[O-])cc1,CC(=O)c1ccc([N+](=O)[O-])cc1>>CC(O)c1ccc([N+](=O)[O-])cc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",100-19-6,6531-13-1,1310-73-2,"17979-81-6, 2803321-31-3",67-63-0,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""100-19-6"", ""smiles"": ""CC(=O)c1ccc([N+](=O)[O-])cc1""}]","[{""index"": 1, ""cas_rn"": ""6531-13-1"", ""yield_pct"": ""99"", ""smiles"": ""CC(O)c1ccc([N+](=O)[O-])cc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-31-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034573,31-614-CAS-33034573,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,96,,,CC(=O)c1cccc(Cl)c1,CC(O)c1cccc(Cl)c1,CC(=O)c1cccc(Cl)c1>>CC(O)c1cccc(Cl)c1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",99-02-5,6939-95-3,1310-73-2,"17979-81-6, 2803321-31-3",67-63-0,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""99-02-5"", ""smiles"": ""CC(=O)c1cccc(Cl)c1""}]","[{""index"": 1, ""cas_rn"": ""6939-95-3"", ""yield_pct"": ""96"", ""smiles"": ""CC(O)c1cccc(Cl)c1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-31-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034574,31-614-CAS-33034574,Reaction_20251106_1648.rdf,Transfer hydrogenation,84,,,CC(=O)c1cccc(C)c1,Cc1cccc(C(C)O)c1,CC(=O)c1cccc(C)c1>>Cc1cccc(C(C)O)c1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",585-74-0,7287-81-2,1310-73-2,"17979-81-6, 2803321-31-3",67-63-0,,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""585-74-0"", ""smiles"": ""CC(=O)c1cccc(C)c1""}]","[{""index"": 1, ""cas_rn"": ""7287-81-2"", ""yield_pct"": ""84"", ""smiles"": ""Cc1cccc(C(C)O)c1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-31-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034576,31-614-CAS-33034576,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,96,,,CC(=O)c1ccc(F)cc1,CC(O)c1ccc(F)cc1,CC(=O)c1ccc(F)cc1>>CC(O)c1ccc(F)cc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",403-42-9,403-41-8,1310-73-2,"17979-81-6, 2803321-31-3",67-63-0,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""403-42-9"", ""smiles"": ""CC(=O)c1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""403-41-8"", ""yield_pct"": ""96"", ""smiles"": ""CC(O)c1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-31-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034577,31-614-CAS-33034577,Reaction_20251106_1648.rdf,Transfer hydrogenation,85,,,COc1cccc(C(C)=O)c1,COc1cccc(C(C)O)c1,COc1cccc(C(C)=O)c1>>COc1cccc(C(C)O)c1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",586-37-8,23308-82-9,1310-73-2,"17979-81-6, 2803321-31-3",67-63-0,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""586-37-8"", ""smiles"": ""COc1cccc(C(C)=O)c1""}]","[{""index"": 1, ""cas_rn"": ""23308-82-9"", ""yield_pct"": ""85"", ""smiles"": ""COc1cccc(C(C)O)c1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-31-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034578,31-614-CAS-33034578,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,96,,,CC(=O)c1ccc(Br)cc1,CC(O)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1>>CC(O)c1ccc(Br)cc1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",99-90-1,5391-88-8,1310-73-2,"17979-81-6, 2803321-31-3",67-63-0,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""5391-88-8"", ""yield_pct"": ""96"", ""smiles"": ""CC(O)c1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-31-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
31-614-CAS-33034580,31-614-CAS-33034580,Reaction_20251106_1647.rdf,Transfer hydrogenation,98,,,CC(=O)c1cccc(F)c1,CC(O)c1cccc(F)c1,CC(=O)c1cccc(F)c1>>CC(O)c1cccc(F)c1,Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands,"Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua","Dalton Transactions (2022), 51(29), 10983-10991","Efficient transfer hydrogenation of ketones using molybdenum complexes by comprehensively verifying the auxiliary ligands | Wang, Zheng; Liu, Yahuan; Han, Mingyang; Ma, Ning; Lyu, Quanming; Liu, Qingbin; Sun, Wen-Hua | Dalton Transactions (2022), 51(29), 10983-10991",455-36-7,402-63-1,1310-73-2,"17979-81-6, 2803321-31-3",67-63-0,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""455-36-7"", ""smiles"": ""CC(=O)c1cccc(F)c1""}]","[{""index"": 1, ""cas_rn"": ""402-63-1"", ""yield_pct"": ""98"", ""smiles"": ""CC(O)c1cccc(F)c1""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""17979-81-6""}, {""index"": 2, ""cas_rn"": ""2803321-31-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","green chemistry, Schlenk tube used, catalyst prepared and used",
