reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-246-CAS-17854771,31-246-CAS-17854771,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,89,,,C=Cc1ccc(C)cc1.CC1(C)OBOC1(C)C,Cc1ccc(CCB2OC(C)(C)C(C)(C)O2)cc1,C=Cc1ccc(C)cc1.CC1(C)OBOC1(C)C>>Cc1ccc(CCB2OC(C)(C)C(C)(C)O2)cc1,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","622-97-9, 25015-63-8",444094-87-5,,52462-29-0,,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""622-97-9"", ""smiles"": ""C=Cc1ccc(C)cc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""444094-87-5"", ""yield_pct"": ""89"", ""smiles"": ""Cc1ccc(CCB2OC(C)(C)C(C)(C)O2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 90%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854774,31-246-CAS-17854774,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,88,,,C=Cc1ccc(OC)cc1.CC1(C)OBOC1(C)C,COc1ccc(CCB2OC(C)(C)C(C)(C)O2)cc1,C=Cc1ccc(OC)cc1.CC1(C)OBOC1(C)C>>COc1ccc(CCB2OC(C)(C)C(C)(C)O2)cc1,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","637-69-4, 25015-63-8",355012-39-4,,52462-29-0,,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""637-69-4"", ""smiles"": ""C=Cc1ccc(OC)cc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""355012-39-4"", ""yield_pct"": ""88"", ""smiles"": ""COc1ccc(CCB2OC(C)(C)C(C)(C)O2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 90%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854775,31-246-CAS-17854775,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,70,,,C=Cc1c(F)c(F)c(F)c(F)c1F.CC1(C)OBOC1(C)C,CC1(C)OB(CCc2c(F)c(F)c(F)c(F)c2F)OC1(C)C,C=Cc1c(F)c(F)c(F)c(F)c1F.CC1(C)OBOC1(C)C>>CC1(C)OB(CCc2c(F)c(F)c(F)c(F)c2F)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","653-34-9, 25015-63-8",807611-09-2,,52462-29-0,,,,,,,,1,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""653-34-9"", ""smiles"": ""C=Cc1c(F)c(F)c(F)c(F)c1F""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""807611-09-2"", ""yield_pct"": ""70"", ""smiles"": ""CC1(C)OB(CCc2c(F)c(F)c(F)c(F)c2F)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 73%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854777,31-246-CAS-17854777,1.rdf,Brown Hydroboration,95,,,C=Cc1c2ccccc2cc2ccccc12.CC1(C)OBOC1(C)C,CC1(C)OB(CCc2c3ccccc3cc3ccccc23)OC1(C)C,C=Cc1c2ccccc2cc2ccccc12.CC1(C)OBOC1(C)C>>CC1(C)OB(CCc2c3ccccc3cc3ccccc23)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","2444-68-0, 25015-63-8",2115091-01-3,,52462-29-0,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""2444-68-0"", ""smiles"": ""C=Cc1c2ccccc2cc2ccccc12""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""2115091-01-3"", ""yield_pct"": ""95"", ""smiles"": ""CC1(C)OB(CCc2c3ccccc3cc3ccccc23)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 98%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854779,31-246-CAS-17854779,1.rdf,Brown Hydroboration,96,,,C=CCCCCC.CC1(C)OBOC1(C)C,CCCCCCCB1OC(C)(C)C(C)(C)O1,C=CCCCCC.CC1(C)OBOC1(C)C>>CCCCCCCB1OC(C)(C)C(C)(C)O1,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","592-76-7, 25015-63-8",101031-45-2,,52462-29-0,,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""592-76-7"", ""smiles"": ""C=CCCCCC""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""101031-45-2"", ""yield_pct"": ""96"", ""smiles"": ""CCCCCCCB1OC(C)(C)C(C)(C)O1""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, >99%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent, alternative reaction conditions shown, optimization study, optimized on stoichiometry of catalyst",
31-246-CAS-17854781,31-246-CAS-17854781,1.rdf,Brown Hydroboration,95,,,C=CCCCCCCCC.CC1(C)OBOC1(C)C,CCCCCCCCCCB1OC(C)(C)C(C)(C)O1,C=CCCCCCCCC.CC1(C)OBOC1(C)C>>CCCCCCCCCCB1OC(C)(C)C(C)(C)O1,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","872-05-9, 25015-63-8",141091-38-5,,52462-29-0,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""872-05-9"", ""smiles"": ""C=CCCCCCCCC""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""141091-38-5"", ""yield_pct"": ""95"", ""smiles"": ""CCCCCCCCCCB1OC(C)(C)C(C)(C)O1""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, >99%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854784,31-246-CAS-17854784,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,91,,,C=CCC1CCCC1.CC1(C)OBOC1(C)C,CC1(C)OB(CCCC2CCCC2)OC1(C)C,C=CCC1CCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2CCCC2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","3524-75-2, 25015-63-8",1315280-68-2,,52462-29-0,,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""3524-75-2"", ""smiles"": ""C=CCC1CCCC1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""1315280-68-2"", ""yield_pct"": ""91"", ""smiles"": ""CC1(C)OB(CCCC2CCCC2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 97%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854785,31-246-CAS-17854785,Reaction_20251104_1608 (2).rdf,Brown Hydroboration,81,,,C=CCC1CCCCC1.CC1(C)OBOC1(C)C,CC1(C)OB(CCCC2CCCCC2)OC1(C)C,C=CCC1CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2CCCCC2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","2114-42-3, 25015-63-8",2115091-02-4,,52462-29-0,,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""2114-42-3"", ""smiles"": ""C=CCC1CCCCC1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""2115091-02-4"", ""yield_pct"": ""81"", ""smiles"": ""CC1(C)OB(CCCC2CCCCC2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 96%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854788,31-246-CAS-17854788,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,87,,,C=CC(C)(C)C.CC1(C)OBOC1(C)C,CC(C)(C)CCB1OC(C)(C)C(C)(C)O1,C=CC(C)(C)C.CC1(C)OBOC1(C)C>>CC(C)(C)CCB1OC(C)(C)C(C)(C)O1,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","558-37-2, 25015-63-8",167692-94-6,,52462-29-0,,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""558-37-2"", ""smiles"": ""C=CC(C)(C)C""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""167692-94-6"", ""yield_pct"": ""87"", ""smiles"": ""CC(C)(C)CCB1OC(C)(C)C(C)(C)O1""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 88%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854792,31-246-CAS-17854792,Reaction_20251104_1608 (2).rdf,Brown Hydroboration,83,,,C=CCCc1ccccc1.CC1(C)OBOC1(C)C,CC1(C)OB(CCCCc2ccccc2)OC1(C)C,C=CCCc1ccccc1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCCc2ccccc2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","768-56-9, 25015-63-8",167693-07-4,,52462-29-0,,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""768-56-9"", ""smiles"": ""C=CCCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""167693-07-4"", ""yield_pct"": ""83"", ""smiles"": ""CC1(C)OB(CCCCc2ccccc2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 88%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854793,31-246-CAS-17854793,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,89,,,C=CC[Si](C)(C)C.CC1(C)OBOC1(C)C,CC1(C)OB(CCC[Si](C)(C)C)OC1(C)C,C=CC[Si](C)(C)C.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC[Si](C)(C)C)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","762-72-1, 25015-63-8",165904-32-5,,52462-29-0,,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""762-72-1"", ""smiles"": ""C=CC[Si](C)(C)C""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""165904-32-5"", ""yield_pct"": ""89"", ""smiles"": ""CC1(C)OB(CCC[Si](C)(C)C)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 93%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854799,31-246-CAS-17854799,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,74,,,C=CCCC1CO1.CC1(C)OBOC1(C)C,CC1(C)OB(CCCCC2CO2)OC1(C)C,C=CCCC1CO1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCCC2CO2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","10353-53-4, 25015-63-8",1570510-57-4,,52462-29-0,,,,,,,,1,1,74,,,,,,,"{""1"": 74}","[{""index"": 1, ""cas_rn"": ""10353-53-4"", ""smiles"": ""C=CCCC1CO1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""1570510-57-4"", ""yield_pct"": ""74"", ""smiles"": ""CC1(C)OB(CCCCC2CO2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 89%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854800,31-246-CAS-17854800,Reaction_20251104_1608 (2).rdf,Brown Hydroboration,78,,,C=CCOCC1CO1.CC1(C)OBOC1(C)C,CC1(C)OB(CCCOCC2CO2)OC1(C)C,C=CCOCC1CO1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCOCC2CO2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","106-92-3, 25015-63-8",2115091-04-6,,52462-29-0,,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""106-92-3"", ""smiles"": ""C=CCOCC1CO1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""2115091-04-6"", ""yield_pct"": ""78"", ""smiles"": ""CC1(C)OB(CCCOCC2CO2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 82%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854802,31-246-CAS-17854802,1.rdf,Brown Hydroboration,95,,,CC1(C)OBOC1(C)C.C=CCCB1OC(C)(C)C(C)(C)O1,CC1(C)OB(CCCCB2OC(C)(C)C(C)(C)O2)OC1(C)C,CC1(C)OBOC1(C)C.C=CCCB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CCCCB2OC(C)(C)C(C)(C)O2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","25015-63-8, 331958-92-0",98108-61-3,,52462-29-0,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}, {""index"": 2, ""cas_rn"": ""331958-92-0"", ""smiles"": ""C=CCCB1OC(C)(C)C(C)(C)O1""}]","[{""index"": 1, ""cas_rn"": ""98108-61-3"", ""yield_pct"": ""95"", ""smiles"": ""CC1(C)OB(CCCCB2OC(C)(C)C(C)(C)O2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 96%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854803,31-246-CAS-17854803,1.rdf,Brown Hydroboration,96,,,CC1(C)OBOC1(C)C.C=CCCCCB1OC(C)(C)C(C)(C)O1,CC1(C)OB(CCCCCCB2OC(C)(C)C(C)(C)O2)OC1(C)C,CC1(C)OBOC1(C)C.C=CCCCCB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CCCCCCB2OC(C)(C)C(C)(C)O2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","25015-63-8, 167773-16-2",1361022-63-0,,52462-29-0,,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}, {""index"": 2, ""cas_rn"": ""167773-16-2"", ""smiles"": ""C=CCCCCB1OC(C)(C)C(C)(C)O1""}]","[{""index"": 1, ""cas_rn"": ""1361022-63-0"", ""yield_pct"": ""96"", ""smiles"": ""CC1(C)OB(CCCCCCB2OC(C)(C)C(C)(C)O2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, >99%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854804,31-246-CAS-17854804,Reaction_20251104_1608 (2).rdf,Brown Hydroboration,83,,,C=C(C)c1ccccc1.CC1(C)OBOC1(C)C,CC(CB1OC(C)(C)C(C)(C)O1)c1ccccc1,C=C(C)c1ccccc1.CC1(C)OBOC1(C)C>>CC(CB1OC(C)(C)C(C)(C)O1)c1ccccc1,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","98-83-9, 25015-63-8",280559-30-0,,52462-29-0,,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""98-83-9"", ""smiles"": ""C=C(C)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""280559-30-0"", ""yield_pct"": ""83"", ""smiles"": ""CC(CB1OC(C)(C)C(C)(C)O1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 88%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854805,31-246-CAS-17854805,1.rdf,Brown Hydroboration,97,,,C=C1CCCCC1.CC1(C)OBOC1(C)C,CC1(C)OB(CC2CCCCC2)OC1(C)C,C=C1CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CC2CCCCC2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","1192-37-6, 25015-63-8",123706-53-6,,52462-29-0,,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""1192-37-6"", ""smiles"": ""C=C1CCCCC1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""123706-53-6"", ""yield_pct"": ""97"", ""smiles"": ""CC1(C)OB(CC2CCCCC2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, >99%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854807,31-246-CAS-17854807,1.rdf,Brown Hydroboration,97,,,C1=CCCCC1.CC1(C)OBOC1(C)C,CC1(C)OB(C2CCCCC2)OC1(C)C,C1=CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(C2CCCCC2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","110-83-8, 25015-63-8",87100-15-0,,52462-29-0,,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""110-83-8"", ""smiles"": ""C1=CCCCC1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""87100-15-0"", ""yield_pct"": ""97"", ""smiles"": ""CC1(C)OB(C2CCCCC2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, >99%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
31-246-CAS-17854809,31-246-CAS-17854809,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,73,,,C1=C\CCCCCC/1.CC1(C)OBOC1(C)C,CC1(C)OB(C2CCCCCCC2)OC1(C)C,C1=C\CCCCCC/1.CC1(C)OBOC1(C)C>>CC1(C)OB(C2CCCCCCC2)OC1(C)C,Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins,"Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram","ACS Catalysis (2017), 7(9), 5950-5954","Ruthenium-Catalyzed Anti-Markovnikov Selective Hydroboration of Olefins | Kisan, Sesha; Krishnakumar, Varadhan; Gunanathan, Chidambaram | ACS Catalysis (2017), 7(9), 5950-5954","931-88-4, 25015-63-8",931583-44-7,,52462-29-0,,,,,,,,1,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""931-88-4"", ""smiles"": ""C1=C\\CCCCCC/1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""931583-44-7"", ""yield_pct"": ""73"", ""smiles"": ""CC1(C)OB(C2CCCCCCC2)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""52462-29-0""}]",[],"green chemistry, regioselective, conversion, 74%, anti-Markovnikov addition, glovebox used, sealed vial used, no solvent",
