reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-36223446,31-614-CAS-36223446,Reaction_20251111_1650.rdf,Appel halogenation,86,,,CC[C@H](C)CO,CC[C@H](C)CBr,CC[C@H](C)CO>>CC[C@H](C)CBr,Asymmetric Synthesis of Contact Pheromone Component of Xylotrechus colonus and Its Analogues,"Yuan, Chaonan; Wu, Jianwei; Yu, Shihang; Bian, Qinghua; Wang, Min; Liu, Dan; Zhong, Jiangchun","ChemistrySelect (2023), 8(13), e202204807","Asymmetric Synthesis of Contact Pheromone Component of Xylotrechus colonus and Its Analogues | Yuan, Chaonan; Wu, Jianwei; Yu, Shihang; Bian, Qinghua; Wang, Min; Liu, Dan; Zhong, Jiangchun | ChemistrySelect (2023), 8(13), e202204807",1565-80-6,534-00-9,"128-08-5, 603-35-0",,75-09-2,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""1565-80-6"", ""smiles"": ""CC[C@H](C)CO""}]","[{""index"": 1, ""cas_rn"": ""534-00-9"", ""yield_pct"": ""86"", ""smiles"": ""CC[C@H](C)CBr""}]","[{""index"": 1, ""cas_rn"": ""128-08-5""}, {""index"": 2, ""cas_rn"": ""603-35-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]","Schlenk flask used, key step, Appel reaction",
31-614-CAS-36982017,31-614-CAS-36982017,Reaction_20251111_1650.rdf,Appel halogenation,22,,,O=C1OC[C@H](CO)[C@@H]1CO,C=C1C(=O)OC[C@@H]1CI.O=C1OC[C@H](CI)[C@@H]1CI,O=C1OC[C@H](CO)[C@@H]1CO>>C=C1C(=O)OC[C@@H]1CI.O=C1OC[C@H](CI)[C@@H]1CI,Catalytic asymmetric synthesis of (-)-arctigenin using a chiral Ir complex,"Jiang, Rui; Zhou, Da-Yang; Asano, Kaori; Suzuki, Takayoshi; Suzuki, Takeyuki","Tetrahedron (2023), 133133287","Catalytic asymmetric synthesis of (-)-arctigenin using a chiral Ir complex | Jiang, Rui; Zhou, Da-Yang; Asano, Kaori; Suzuki, Takayoshi; Suzuki, Takeyuki | Tetrahedron (2023), 133133287",2669769-92-8,"2928518-54-9, 2928518-56-1","288-32-4, 603-35-0, 7553-56-2",,75-09-2,,,,,,,2,1,22,71,,,,,,"{""1"": 22, ""2"": 71}","[{""index"": 1, ""cas_rn"": ""2669769-92-8"", ""smiles"": ""O=C1OC[C@H](CO)[C@@H]1CO""}]","[{""index"": 1, ""cas_rn"": ""2928518-54-9"", ""yield_pct"": ""22"", ""smiles"": ""C=C1C(=O)OC[C@@H]1CI""}, {""index"": 2, ""cas_rn"": ""2928518-56-1"", ""yield_pct"": ""71"", ""smiles"": ""O=C1OC[C@H](CI)[C@@H]1CI""}]","[{""index"": 1, ""cas_rn"": ""288-32-4""}, {""index"": 2, ""cas_rn"": ""603-35-0""}, {""index"": 3, ""cas_rn"": ""7553-56-2""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",inverse addition (stage 2),
31-614-CAS-36982021,31-614-CAS-36982021,Reaction_20251111_1650.rdf,Appel halogenation,88,,,O=C1OC[C@H](CO)[C@@H]1CO,C=C1C(=O)OC[C@@H]1CI,O=C1OC[C@H](CO)[C@@H]1CO>>C=C1C(=O)OC[C@@H]1CI,Catalytic asymmetric synthesis of (-)-arctigenin using a chiral Ir complex,"Jiang, Rui; Zhou, Da-Yang; Asano, Kaori; Suzuki, Takayoshi; Suzuki, Takeyuki","Tetrahedron (2023), 133133287","Catalytic asymmetric synthesis of (-)-arctigenin using a chiral Ir complex | Jiang, Rui; Zhou, Da-Yang; Asano, Kaori; Suzuki, Takayoshi; Suzuki, Takeyuki | Tetrahedron (2023), 133133287",2669769-92-8,2928518-54-9,"288-32-4, 603-35-0, 7553-56-2",,75-09-2,,,,,,,2,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""2669769-92-8"", ""smiles"": ""O=C1OC[C@H](CO)[C@@H]1CO""}]","[{""index"": 1, ""cas_rn"": ""2928518-54-9"", ""yield_pct"": ""88"", ""smiles"": ""C=C1C(=O)OC[C@@H]1CI""}]","[{""index"": 1, ""cas_rn"": ""288-32-4""}, {""index"": 2, ""cas_rn"": ""603-35-0""}, {""index"": 3, ""cas_rn"": ""7553-56-2""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]","Appel reaction, pass the mixture through a short SiO2 column with ether to induce beta-elimination, inverse addition (stage 2)",
31-614-CAS-37862188,31-614-CAS-37862188,Reaction_20251111_1650.rdf,Appel halogenation,83,,,COC(=O)CCO[C@@H]([C@@H]1OC(C)(C)O[C@@H]1CO)[C@H]1COC(C)(C)O1,COC(=O)CCO[C@@H]([C@@H]1OC(C)(C)O[C@@H]1CI)[C@H]1COC(C)(C)O1.CC1(C)OC[C@H](C2OC[C@H]3OC(C)(C)O[C@@H]23)O1,COC(=O)CCO[C@@H]([C@@H]1OC(C)(C)O[C@@H]1CO)[C@H]1COC(C)(C)O1>>COC(=O)CCO[C@@H]([C@@H]1OC(C)(C)O[C@@H]1CI)[C@H]1COC(C)(C)O1.CC1(C)OC[C@H](C2OC[C@H]3OC(C)(C)O[C@@H]23)O1,"Novel, Practical, and Scalable Approach for the Synthesis of Eldecalcitol","Chen, Ai-ping; Tan, Ren-xiang; Jiang, Xiao-long; Ji, Hai-feng; Li, Lei; Zhou, Jian; Meng, Xian-kai; Tong, Zhen-jiang; Yu, Yan-cheng; Wang, Xiao-long","Organic Process Research & Development (2023), 27(6), 1003-1014","Novel, Practical, and Scalable Approach for the Synthesis of Eldecalcitol | Chen, Ai-ping; Tan, Ren-xiang; Jiang, Xiao-long; Ji, Hai-feng; Li, Lei; Zhou, Jian; Meng, Xian-kai; Tong, Zhen-jiang; Yu, Yan-cheng; Wang, Xiao-long | Organic Process Research & Development (2023), 27(6), 1003-1014",2917602-96-9,"2917602-98-1, 2978671-06-4","288-32-4, 603-35-0, 7553-56-2, 7772-98-7",,"75-05-8, 108-88-3, 7732-18-5",,,,,,,2,1,83,11,,,,,,"{""1"": 83, ""2"": 11}","[{""index"": 1, ""cas_rn"": ""2917602-96-9"", ""smiles"": ""COC(=O)CCO[C@@H]([C@@H]1OC(C)(C)O[C@@H]1CO)[C@H]1COC(C)(C)O1""}]","[{""index"": 1, ""cas_rn"": ""2917602-98-1"", ""yield_pct"": ""83"", ""smiles"": ""COC(=O)CCO[C@@H]([C@@H]1OC(C)(C)O[C@@H]1CI)[C@H]1COC(C)(C)O1""}, {""index"": 2, ""cas_rn"": ""2978671-06-4"", ""yield_pct"": ""11"", ""smiles"": ""CC1(C)OC[C@H](C2OC[C@H]3OC(C)(C)O[C@@H]23)O1""}]","[{""index"": 1, ""cas_rn"": ""288-32-4""}, {""index"": 2, ""cas_rn"": ""603-35-0""}, {""index"": 3, ""cas_rn"": ""7553-56-2""}, {""index"": 4, ""cas_rn"": ""7772-98-7""}]",[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""108-88-3""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]","optimization study, optimized on solvent",
31-614-CAS-38945968,31-614-CAS-38945968,Reaction_20251111_1650.rdf,Appel halogenation,88,,,C[C@@H](O)CCc1ccccc1,C[C@H](Cl)CCc1ccccc1,C[C@@H](O)CCc1ccccc1>>C[C@H](Cl)CCc1ccccc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",39516-03-5,140629-56-7,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""39516-03-5"", ""smiles"": ""C[C@@H](O)CCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""140629-56-7"", ""yield_pct"": ""88"", ""smiles"": ""C[C@H](Cl)CCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","stereoselective, ee (99%), enantiomeric ratio (99:1), Appel reaction",
31-614-CAS-38945969,31-614-CAS-38945969,Reaction_20251111_1650.rdf,Appel halogenation,99,,,CC(O)CCc1ccccc1,CC(Cl)CCc1ccccc1,CC(O)CCc1ccccc1>>CC(Cl)CCc1ccccc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",2344-70-9,4830-94-8,"116-16-5, 694-53-1",707-61-9,,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""2344-70-9"", ""smiles"": ""CC(O)CCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""4830-94-8"", ""yield_pct"": ""99"", ""smiles"": ""CC(Cl)CCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""707-61-9""}]",[],"optimization study, optimized on reagent, catalyst, solvent, time and temperature, scalable, conversion 99%, Appel reaction, no solvent",
31-614-CAS-38945971,31-614-CAS-38945971,Reaction_20251111_1650.rdf,Appel halogenation,89,,,OCCc1ccc(Br)cc1,ClCCc1ccc(Br)cc1,OCCc1ccc(Br)cc1>>ClCCc1ccc(Br)cc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",4654-39-1,23386-17-6,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""4654-39-1"", ""smiles"": ""OCCc1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""23386-17-6"", ""yield_pct"": ""89"", ""smiles"": ""ClCCc1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945972,31-614-CAS-38945972,Reaction_20251111_1650.rdf,Appel halogenation,96,,,O=[N+]([O-])c1ccc(CCO)cc1,O=[N+]([O-])c1ccc(CCCl)cc1,O=[N+]([O-])c1ccc(CCO)cc1>>O=[N+]([O-])c1ccc(CCCl)cc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",100-27-6,20264-95-3,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""100-27-6"", ""smiles"": ""O=[N+]([O-])c1ccc(CCO)cc1""}]","[{""index"": 1, ""cas_rn"": ""20264-95-3"", ""yield_pct"": ""96"", ""smiles"": ""O=[N+]([O-])c1ccc(CCCl)cc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945973,31-614-CAS-38945973,Reaction_20251111_1650.rdf,Appel halogenation,89,,,OCc1cccc2ccccc12,ClCc1cccc2ccccc12,OCc1cccc2ccccc12>>ClCc1cccc2ccccc12,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",4780-79-4,86-52-2,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""4780-79-4"", ""smiles"": ""OCc1cccc2ccccc12""}]","[{""index"": 1, ""cas_rn"": ""86-52-2"", ""yield_pct"": ""89"", ""smiles"": ""ClCc1cccc2ccccc12""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945974,31-614-CAS-38945974,Reaction_20251111_1650.rdf,Appel halogenation,93,,,OCCc1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(CCCl)cc1,OCCc1ccc(C(F)(F)F)cc1>>FC(F)(F)c1ccc(CCCl)cc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",2968-93-6,85289-89-0,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""2968-93-6"", ""smiles"": ""OCCc1ccc(C(F)(F)F)cc1""}]","[{""index"": 1, ""cas_rn"": ""85289-89-0"", ""yield_pct"": ""93"", ""smiles"": ""FC(F)(F)c1ccc(CCCl)cc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945975,31-614-CAS-38945975,Reaction_20251111_1650.rdf,Appel halogenation,95,,,OCC1c2ccccc2-c2ccccc21,ClCC1c2ccccc2-c2ccccc21,OCC1c2ccccc2-c2ccccc21>>ClCC1c2ccccc2-c2ccccc21,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",24324-17-2,36375-77-6,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""24324-17-2"", ""smiles"": ""OCC1c2ccccc2-c2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""36375-77-6"", ""yield_pct"": ""95"", ""smiles"": ""ClCC1c2ccccc2-c2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945977,31-614-CAS-38945977,Reaction_20251111_1650.rdf,Appel halogenation,88,,,C#CCCCCCCCCCO,C#CCCCCCCCCCCl,C#CCCCCCCCCCO>>C#CCCCCCCCCCCl,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",2774-84-7,29043-93-4,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""2774-84-7"", ""smiles"": ""C#CCCCCCCCCCO""}]","[{""index"": 1, ""cas_rn"": ""29043-93-4"", ""yield_pct"": ""88"", ""smiles"": ""C#CCCCCCCCCCCl""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945978,31-614-CAS-38945978,Reaction_20251111_1650.rdf,Appel halogenation,82,,,OCCCCc1ccccc1,ClCCCCc1ccccc1,OCCCCc1ccccc1>>ClCCCCc1ccccc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",3360-41-6,4830-93-7,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""3360-41-6"", ""smiles"": ""OCCCCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""4830-93-7"", ""yield_pct"": ""82"", ""smiles"": ""ClCCCCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945980,31-614-CAS-38945980,Reaction_20251111_1650.rdf,Appel halogenation,74,,,CC(C)(C)[Si](C)(C)Oc1ccc(CCO)cc1,CC(C)(C)[Si](C)(C)Oc1ccc(CCCl)cc1,CC(C)(C)[Si](C)(C)Oc1ccc(CCO)cc1>>CC(C)(C)[Si](C)(C)Oc1ccc(CCCl)cc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",96013-75-1,3025969-22-3,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,74,,,,,,,"{""1"": 74}","[{""index"": 1, ""cas_rn"": ""96013-75-1"", ""smiles"": ""CC(C)(C)[Si](C)(C)Oc1ccc(CCO)cc1""}]","[{""index"": 1, ""cas_rn"": ""3025969-22-3"", ""yield_pct"": ""74"", ""smiles"": ""CC(C)(C)[Si](C)(C)Oc1ccc(CCCl)cc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945981,31-614-CAS-38945981,Reaction_20251111_1650.rdf,Appel halogenation,79,,,CCOC(=O)CCCCCO,CCOC(=O)CCCCCCl,CCOC(=O)CCCCCO>>CCOC(=O)CCCCCCl,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",5299-60-5,10140-96-2,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,79,,,,,,,"{""1"": 79}","[{""index"": 1, ""cas_rn"": ""5299-60-5"", ""smiles"": ""CCOC(=O)CCCCCO""}]","[{""index"": 1, ""cas_rn"": ""10140-96-2"", ""yield_pct"": ""79"", ""smiles"": ""CCOC(=O)CCCCCCl""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945982,31-614-CAS-38945982,Reaction_20251111_1650.rdf,Appel halogenation,94,,,COc1ccc(CCO)cc1,COc1ccc(CCCl)cc1,COc1ccc(CCO)cc1>>COc1ccc(CCCl)cc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",702-23-8,18217-00-0,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""702-23-8"", ""smiles"": ""COc1ccc(CCO)cc1""}]","[{""index"": 1, ""cas_rn"": ""18217-00-0"", ""yield_pct"": ""94"", ""smiles"": ""COc1ccc(CCCl)cc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945983,31-614-CAS-38945983,Reaction_20251111_1650.rdf,Appel halogenation,93,,,OCCc1cccs1,ClCCc1cccs1,OCCc1cccs1>>ClCCc1cccs1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",5402-55-1,19995-38-1,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""5402-55-1"", ""smiles"": ""OCCc1cccs1""}]","[{""index"": 1, ""cas_rn"": ""19995-38-1"", ""yield_pct"": ""93"", ""smiles"": ""ClCCc1cccs1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
31-614-CAS-38945984,31-614-CAS-38945984,Reaction_20251111_1650.rdf,Appel halogenation,82,,,CCC[C@@H](O)c1ccccc1,CCC[C@H](Cl)c1ccccc1,CCC[C@@H](O)c1ccccc1>>CCC[C@H](Cl)c1ccccc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",22144-60-1,148495-30-1,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""22144-60-1"", ""smiles"": ""CCC[C@@H](O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""148495-30-1"", ""yield_pct"": ""82"", ""smiles"": ""CCC[C@H](Cl)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","Appel reaction, stereoselective, ee (39%), enantiomeric ratio (69:31)",
31-614-CAS-38945985,31-614-CAS-38945985,Reaction_20251111_1650.rdf,Appel halogenation,84,,,CCC[C@H](O)c1ccccc1,CCC[C@@H](Cl)c1ccccc1,CCC[C@H](O)c1ccccc1>>CCC[C@@H](Cl)c1ccccc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",22135-49-5,14158-84-0,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""22135-49-5"", ""smiles"": ""CCC[C@H](O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""14158-84-0"", ""yield_pct"": ""84"", ""smiles"": ""CCC[C@@H](Cl)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","Appel reaction, stereoselective, ee (45%), enantiomeric ratio (73:27)",
31-614-CAS-38945986,31-614-CAS-38945986,Reaction_20251111_1650.rdf,Appel halogenation,90,,,OCC(c1ccccc1)c1ccccc1,ClCC(c1ccccc1)c1ccccc1,OCC(c1ccccc1)c1ccccc1>>ClCC(c1ccccc1)c1ccccc1,Organocatalytic Stereospecific Appel Reaction,"Toenjes, Jan; Kell, Lukas; Werner, Thomas","Organic Letters (2023), 25(51), 9114-9118","Organocatalytic Stereospecific Appel Reaction | Toenjes, Jan; Kell, Lukas; Werner, Thomas | Organic Letters (2023), 25(51), 9114-9118",1883-32-5,5216-46-6,"116-16-5, 694-53-1",28672-43-7,108-88-3,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""1883-32-5"", ""smiles"": ""OCC(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""5216-46-6"", ""yield_pct"": ""90"", ""smiles"": ""ClCC(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""116-16-5""}, {""index"": 2, ""cas_rn"": ""694-53-1""}]","[{""index"": 1, ""cas_rn"": ""28672-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Appel reaction,
