31-261-CAS-22486081,31-261-CAS-22486081,1.rdf,Decarboxylative arylation,51,,,C=CC(=O)OC(C)(C)C.O=C(O)C(=O)c1ccc2ccccc2c1,CC(C)(C)OC(=O)CCC(=O)c1ccc2ccccc2c1,C=CC(=O)OC(C)(C)C.O=C(O)C(=O)c1ccc2ccccc2c1>>CC(C)(C)OC(=O)CCC(=O)c1ccc2ccccc2c1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","1663-39-4, 14289-45-3",2414639-86-2,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,51,,,,,,,"{""1"": 51}","[{""index"": 1, ""cas_rn"": ""1663-39-4"", ""smiles"": ""C=CC(=O)OC(C)(C)C""}, {""index"": 2, ""cas_rn"": ""14289-45-3"", ""smiles"": ""O=C(O)C(=O)c1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""2414639-86-2"", ""yield_pct"": ""51"", ""smiles"": ""CC(C)(C)OC(=O)CCC(=O)c1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-261-CAS-22486082,31-261-CAS-22486082,1.rdf,Decarboxylative arylation,67,,,C=CC(=O)OCC.O=C(O)C(=O)c1ccccc1,CCOC(=O)CCC(=O)c1ccccc1,C=CC(=O)OCC.O=C(O)C(=O)c1ccccc1>>CCOC(=O)CCC(=O)c1ccccc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","140-88-5, 611-73-4",6270-17-3,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,67,,,,,,,"{""1"": 67}","[{""index"": 1, ""cas_rn"": ""140-88-5"", ""smiles"": ""C=CC(=O)OCC""}, {""index"": 2, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""6270-17-3"", ""yield_pct"": ""67"", ""smiles"": ""CCOC(=O)CCC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-261-CAS-22486083,31-261-CAS-22486083,1.rdf,Decarboxylative arylation,64,,,C=C(C)C(=O)OCC.O=C(O)C(=O)c1ccccc1,CCOC(=O)C(C)CC(=O)c1ccccc1,C=C(C)C(=O)OCC.O=C(O)C(=O)c1ccccc1>>CCOC(=O)C(C)CC(=O)c1ccccc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","97-63-2, 611-73-4",6938-44-9,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,64,,,,,,,"{""1"": 64}","[{""index"": 1, ""cas_rn"": ""97-63-2"", ""smiles"": ""C=C(C)C(=O)OCC""}, {""index"": 2, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""6938-44-9"", ""yield_pct"": ""64"", ""smiles"": ""CCOC(=O)C(C)CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-261-CAS-22486084,31-261-CAS-22486084,1.rdf,Decarboxylative arylation,67,,,O=C(O)C(=O)c1ccccc1.C=CC(=O)OC1CCCCC1,O=C(CCC(=O)c1ccccc1)OC1CCCCC1,O=C(O)C(=O)c1ccccc1.C=CC(=O)OC1CCCCC1>>O=C(CCC(=O)c1ccccc1)OC1CCCCC1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","611-73-4, 3066-71-5",1092655-17-8,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,67,,,,,,,"{""1"": 67}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""3066-71-5"", ""smiles"": ""C=CC(=O)OC1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""1092655-17-8"", ""yield_pct"": ""67"", ""smiles"": ""O=C(CCC(=O)c1ccccc1)OC1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-261-CAS-22486085,31-261-CAS-22486085,1.rdf,Decarboxylative arylation,72,,,O=C(O)C(=O)c1ccccc1.COC(=O)/C=C/C(=O)OC,COC(=O)CC(C(=O)OC)C(=O)c1ccccc1,O=C(O)C(=O)c1ccccc1.COC(=O)/C=C/C(=O)OC>>COC(=O)CC(C(=O)OC)C(=O)c1ccccc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","611-73-4, 624-49-7",85979-98-2,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""624-49-7"", ""smiles"": ""COC(=O)/C=C/C(=O)OC""}]","[{""index"": 1, ""cas_rn"": ""85979-98-2"", ""yield_pct"": ""72"", ""smiles"": ""COC(=O)CC(C(=O)OC)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-261-CAS-22486086,31-261-CAS-22486086,1.rdf,Decarboxylative arylation,73,,,O=C(O)C(=O)c1ccccc1.CC=C(C(=O)OCC)C(=O)OCC,CCOC(=O)C(C(=O)OCC)C(C)C(=O)c1ccccc1,O=C(O)C(=O)c1ccccc1.CC=C(C(=O)OCC)C(=O)OCC>>CCOC(=O)C(C(=O)OCC)C(C)C(=O)c1ccccc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","611-73-4, 1462-12-0",7315-66-4,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""1462-12-0"", ""smiles"": ""CC=C(C(=O)OCC)C(=O)OCC""}]","[{""index"": 1, ""cas_rn"": ""7315-66-4"", ""yield_pct"": ""73"", ""smiles"": ""CCOC(=O)C(C(=O)OCC)C(C)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-261-CAS-22486087,31-261-CAS-22486087,1.rdf,Decarboxylative arylation,61,,,O=C(C=Cc1ccccc1)c1ccccc1.O=C(O)C(=O)c1ccccc1,O=C(CC(C(=O)c1ccccc1)c1ccccc1)c1ccccc1,O=C(C=Cc1ccccc1)c1ccccc1.O=C(O)C(=O)c1ccccc1>>O=C(CC(C(=O)c1ccccc1)c1ccccc1)c1ccccc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","94-41-7, 611-73-4",4441-01-4,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,61,,,,,,,"{""1"": 61}","[{""index"": 1, ""cas_rn"": ""94-41-7"", ""smiles"": ""O=C(C=Cc1ccccc1)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""4441-01-4"", ""yield_pct"": ""61"", ""smiles"": ""O=C(CC(C(=O)c1ccccc1)c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-261-CAS-22486088,31-261-CAS-22486088,1.rdf,Decarboxylative arylation,73,,,O=C(O)C(=O)c1ccccc1.O=C(C=Cc1ccc(F)cc1)c1ccccc1,O=C(CC(C(=O)c1ccccc1)c1ccc(F)cc1)c1ccccc1,O=C(O)C(=O)c1ccccc1.O=C(C=Cc1ccc(F)cc1)c1ccccc1>>O=C(CC(C(=O)c1ccccc1)c1ccc(F)cc1)c1ccccc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","611-73-4, 1608-51-1",2479962-40-6,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""1608-51-1"", ""smiles"": ""O=C(C=Cc1ccc(F)cc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2479962-40-6"", ""yield_pct"": ""73"", ""smiles"": ""O=C(CC(C(=O)c1ccccc1)c1ccc(F)cc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-261-CAS-22486089,31-261-CAS-22486089,1.rdf,Decarboxylative arylation,54,,,O=C(O)C(=O)c1ccccc1.COc1ccc(C=CC(=O)c2ccccc2)cc1,COc1ccc(C(CC(=O)c2ccccc2)C(=O)c2ccccc2)cc1,O=C(O)C(=O)c1ccccc1.COc1ccc(C=CC(=O)c2ccccc2)cc1>>COc1ccc(C(CC(=O)c2ccccc2)C(=O)c2ccccc2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","611-73-4, 959-33-1",68614-52-8,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,54,,,,,,,"{""1"": 54}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""959-33-1"", ""smiles"": ""COc1ccc(C=CC(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""68614-52-8"", ""yield_pct"": ""54"", ""smiles"": ""COc1ccc(C(CC(=O)c2ccccc2)C(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486029,31-484-CAS-22486029,1.rdf,Decarboxylative arylation,91,,,O=C(O)C(=O)c1ccccc1.N#Cc1ccc(Br)cc1,N#Cc1ccc(C(=O)c2ccccc2)cc1,O=C(O)C(=O)c1ccccc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(C(=O)c2ccccc2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","611-73-4, 623-00-7",1503-49-7,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""1503-49-7"", ""yield_pct"": ""91"", ""smiles"": ""N#Cc1ccc(C(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, optimization study, optimized on various reaction conditions, scalable (gram scale), compact fluorescent lamp (45 W) used, alternative preparation shown",
31-484-CAS-22486030,31-484-CAS-22486030,1.rdf,Decarboxylative arylation,93,,,O=C(O)C(=O)c1ccccc1.N#Cc1ccc(I)cc1,N#Cc1ccc(C(=O)c2ccccc2)cc1,O=C(O)C(=O)c1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(C(=O)c2ccccc2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","611-73-4, 3058-39-7",1503-49-7,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""3058-39-7"", ""smiles"": ""N#Cc1ccc(I)cc1""}]","[{""index"": 1, ""cas_rn"": ""1503-49-7"", ""yield_pct"": ""93"", ""smiles"": ""N#Cc1ccc(C(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used, alternative preparation shown",
31-484-CAS-22486031,31-484-CAS-22486031,1.rdf,Decarboxylative arylation,86,,,FC(F)(F)c1ccc(Br)cc1.O=C(O)C(=O)c1ccccc1,O=C(c1ccccc1)c1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(Br)cc1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1ccc(C(F)(F)F)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","402-43-7, 611-73-4",728-86-9,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""402-43-7"", ""smiles"": ""FC(F)(F)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""728-86-9"", ""yield_pct"": ""86"", ""smiles"": ""O=C(c1ccccc1)c1ccc(C(F)(F)F)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486032,31-484-CAS-22486032,1.rdf,Decarboxylative arylation,84,,,CC(=O)c1ccc(Br)cc1.O=C(O)C(=O)c1ccccc1,CC(=O)c1ccc(C(=O)c2ccccc2)cc1,CC(=O)c1ccc(Br)cc1.O=C(O)C(=O)c1ccccc1>>CC(=O)c1ccc(C(=O)c2ccccc2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","99-90-1, 611-73-4",53689-84-2,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""53689-84-2"", ""yield_pct"": ""84"", ""smiles"": ""CC(=O)c1ccc(C(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486033,31-484-CAS-22486033,1.rdf,Decarboxylative arylation,85,,,O=C(O)C(=O)c1ccccc1.COC(=O)c1ccc(Br)cc1,COC(=O)c1ccc(C(=O)c2ccccc2)cc1,O=C(O)C(=O)c1ccccc1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(C(=O)c2ccccc2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","611-73-4, 619-42-1",6158-54-9,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""619-42-1"", ""smiles"": ""COC(=O)c1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""6158-54-9"", ""yield_pct"": ""85"", ""smiles"": ""COC(=O)c1ccc(C(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486034,31-484-CAS-22486034,1.rdf,Decarboxylative arylation,87,,,O=C(O)C(=O)c1ccccc1.CCOC(=O)c1ccc(Br)cc1,CCOC(=O)c1ccc(C(=O)c2ccccc2)cc1,O=C(O)C(=O)c1ccccc1.CCOC(=O)c1ccc(Br)cc1>>CCOC(=O)c1ccc(C(=O)c2ccccc2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","611-73-4, 5798-75-4",15165-27-2,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""5798-75-4"", ""smiles"": ""CCOC(=O)c1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""15165-27-2"", ""yield_pct"": ""87"", ""smiles"": ""CCOC(=O)c1ccc(C(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
