reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-24846820,31-614-CAS-24846820,Reaction_20251105_2048.rdf,Urea and thiourea formation,94,,,Nc1ccccc1.Cc1ccc(N=C=O)cc1,Cc1ccc(NC(=O)Nc2ccccc2)cc1,Nc1ccccc1.Cc1ccc(N=C=O)cc1>>Cc1ccc(NC(=O)Nc2ccccc2)cc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 622-58-2",4300-33-8,,,,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""622-58-2"", ""smiles"": ""Cc1ccc(N=C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""4300-33-8"", ""yield_pct"": ""94"", ""smiles"": ""Cc1ccc(NC(=O)Nc2ccccc2)cc1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846821,31-614-CAS-24846821,Reaction_20251105_2049.rdf,Urea and thiourea formation,86,,,Nc1ccccc1.CC(C)(C)N=C=O,CC(C)(C)NC(=O)Nc1ccccc1,Nc1ccccc1.CC(C)(C)N=C=O>>CC(C)(C)NC(=O)Nc1ccccc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 1609-86-5",15054-54-3,,,,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""1609-86-5"", ""smiles"": ""CC(C)(C)N=C=O""}]","[{""index"": 1, ""cas_rn"": ""15054-54-3"", ""yield_pct"": ""86"", ""smiles"": ""CC(C)(C)NC(=O)Nc1ccccc1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846822,31-614-CAS-24846822,Reaction_20251105_2049.rdf,Urea and thiourea formation,86,,,CC(C)(C)N.CC(C)(C)N=C=O,CC(C)(C)NC(=O)NC(C)(C)C,CC(C)(C)N.CC(C)(C)N=C=O>>CC(C)(C)NC(=O)NC(C)(C)C,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","75-64-9, 1609-86-5",5336-24-3,,,,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""75-64-9"", ""smiles"": ""CC(C)(C)N""}, {""index"": 2, ""cas_rn"": ""1609-86-5"", ""smiles"": ""CC(C)(C)N=C=O""}]","[{""index"": 1, ""cas_rn"": ""5336-24-3"", ""yield_pct"": ""86"", ""smiles"": ""CC(C)(C)NC(=O)NC(C)(C)C""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846823,31-614-CAS-24846823,Reaction_20251105_2049.rdf,Urea and thiourea formation,90,,,O=C=Nc1ccccc1.CCNCC,CCN(CC)C(=O)Nc1ccccc1,O=C=Nc1ccccc1.CCNCC>>CCN(CC)C(=O)Nc1ccccc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","103-71-9, 109-89-7",1014-72-8,,,,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""103-71-9"", ""smiles"": ""O=C=Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""109-89-7"", ""smiles"": ""CCNCC""}]","[{""index"": 1, ""cas_rn"": ""1014-72-8"", ""yield_pct"": ""90"", ""smiles"": ""CCN(CC)C(=O)Nc1ccccc1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846824,31-614-CAS-24846824,Reaction_20251105_2048.rdf,Urea and thiourea formation,94,,,Nc1ccccc1.Cc1cccc(N=C=O)c1,Cc1cccc(NC(=O)Nc2ccccc2)c1,Nc1ccccc1.Cc1cccc(N=C=O)c1>>Cc1cccc(NC(=O)Nc2ccccc2)c1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 621-29-4",13140-51-7,,,,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""621-29-4"", ""smiles"": ""Cc1cccc(N=C=O)c1""}]","[{""index"": 1, ""cas_rn"": ""13140-51-7"", ""yield_pct"": ""94"", ""smiles"": ""Cc1cccc(NC(=O)Nc2ccccc2)c1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846825,31-614-CAS-24846825,Reaction_20251105_2049.rdf,Urea and thiourea formation,90,,,CNc1ccccc1.O=C=Nc1ccccc1,CN(C(=O)Nc1ccccc1)c1ccccc1,CNc1ccccc1.O=C=Nc1ccccc1>>CN(C(=O)Nc1ccccc1)c1ccccc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","100-61-8, 103-71-9",612-01-1,,,,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""100-61-8"", ""smiles"": ""CNc1ccccc1""}, {""index"": 2, ""cas_rn"": ""103-71-9"", ""smiles"": ""O=C=Nc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""612-01-1"", ""yield_pct"": ""90"", ""smiles"": ""CN(C(=O)Nc1ccccc1)c1ccccc1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846826,31-614-CAS-24846826,Reaction_20251105_2048.rdf,Urea and thiourea formation,96,,,Nc1ccccc1.Cc1ccccc1N=C=S,Cc1ccccc1NC(=S)Nc1ccccc1,Nc1ccccc1.Cc1ccccc1N=C=S>>Cc1ccccc1NC(=S)Nc1ccccc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 614-69-7",1215-77-6,,,,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""614-69-7"", ""smiles"": ""Cc1ccccc1N=C=S""}]","[{""index"": 1, ""cas_rn"": ""1215-77-6"", ""yield_pct"": ""96"", ""smiles"": ""Cc1ccccc1NC(=S)Nc1ccccc1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846827,31-614-CAS-24846827,Reaction_20251105_2048.rdf,Urea and thiourea formation,92,,,O=C=Nc1ccccc1.C1CCNC1,O=C(Nc1ccccc1)N1CCCC1,O=C=Nc1ccccc1.C1CCNC1>>O=C(Nc1ccccc1)N1CCCC1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","103-71-9, 123-75-1",5626-53-9,,,,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""103-71-9"", ""smiles"": ""O=C=Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""123-75-1"", ""smiles"": ""C1CCNC1""}]","[{""index"": 1, ""cas_rn"": ""5626-53-9"", ""yield_pct"": ""92"", ""smiles"": ""O=C(Nc1ccccc1)N1CCCC1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846828,31-614-CAS-24846828,Reaction_20251105_2048.rdf,Urea and thiourea formation,97,,,Nc1ccccc1.Cc1ccc(N=C=S)cc1,Cc1ccc(NC(=S)Nc2ccccc2)cc1,Nc1ccccc1.Cc1ccc(N=C=S)cc1>>Cc1ccc(NC(=S)Nc2ccccc2)cc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 622-59-3",1145-66-0,,,,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""622-59-3"", ""smiles"": ""Cc1ccc(N=C=S)cc1""}]","[{""index"": 1, ""cas_rn"": ""1145-66-0"", ""yield_pct"": ""97"", ""smiles"": ""Cc1ccc(NC(=S)Nc2ccccc2)cc1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846829,31-614-CAS-24846829,Reaction_20251105_2048.rdf,Urea and thiourea formation,98,,,Nc1ccccc1.COc1ccc(N=C=S)cc1,COc1ccc(NC(=S)Nc2ccccc2)cc1,Nc1ccccc1.COc1ccc(N=C=S)cc1>>COc1ccc(NC(=S)Nc2ccccc2)cc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 2284-20-0",1219-96-1,,,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""2284-20-0"", ""smiles"": ""COc1ccc(N=C=S)cc1""}]","[{""index"": 1, ""cas_rn"": ""1219-96-1"", ""yield_pct"": ""98"", ""smiles"": ""COc1ccc(NC(=S)Nc2ccccc2)cc1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846830,31-614-CAS-24846830,Reaction_20251105_2048.rdf,Urea and thiourea formation,98,,,Nc1ccccc1.S=C=Nc1ccccc1,S=C(Nc1ccccc1)Nc1ccccc1,Nc1ccccc1.S=C=Nc1ccccc1>>S=C(Nc1ccccc1)Nc1ccccc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 103-72-0",102-08-9,,,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""103-72-0"", ""smiles"": ""S=C=Nc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""102-08-9"", ""yield_pct"": ""98"", ""smiles"": ""S=C(Nc1ccccc1)Nc1ccccc1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846831,31-614-CAS-24846831,Reaction_20251105_2048.rdf,Urea and thiourea formation,96,,,Nc1ccccc1.S=C=Nc1ccc(Cl)cc1,S=C(Nc1ccccc1)Nc1ccc(Cl)cc1,Nc1ccccc1.S=C=Nc1ccc(Cl)cc1>>S=C(Nc1ccccc1)Nc1ccc(Cl)cc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 2131-55-7",7392-67-8,,,108-88-3,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""2131-55-7"", ""smiles"": ""S=C=Nc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""7392-67-8"", ""yield_pct"": ""96"", ""smiles"": ""S=C(Nc1ccccc1)Nc1ccc(Cl)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}]",green chemistry,
31-614-CAS-24846832,31-614-CAS-24846832,Reaction_20251105_2049.rdf,Urea and thiourea formation,90,,,Cc1ccccc1N.S=C=NC1CCCCC1,Cc1ccccc1NC(=S)NC1CCCCC1,Cc1ccccc1N.S=C=NC1CCCCC1>>Cc1ccccc1NC(=S)NC1CCCCC1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","95-53-4, 1122-82-3",39964-36-8,,,,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""95-53-4"", ""smiles"": ""Cc1ccccc1N""}, {""index"": 2, ""cas_rn"": ""1122-82-3"", ""smiles"": ""S=C=NC1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""39964-36-8"", ""yield_pct"": ""90"", ""smiles"": ""Cc1ccccc1NC(=S)NC1CCCCC1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846833,31-614-CAS-24846833,Reaction_20251105_2048.rdf,Urea and thiourea formation,94,,,Nc1ccccc1.Fc1ccc(N=C=S)cc1,Fc1ccc(NC(=S)Nc2ccccc2)cc1,Nc1ccccc1.Fc1ccc(N=C=S)cc1>>Fc1ccc(NC(=S)Nc2ccccc2)cc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 1544-68-9",370-16-1,,,,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""1544-68-9"", ""smiles"": ""Fc1ccc(N=C=S)cc1""}]","[{""index"": 1, ""cas_rn"": ""370-16-1"", ""yield_pct"": ""94"", ""smiles"": ""Fc1ccc(NC(=S)Nc2ccccc2)cc1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846834,31-614-CAS-24846834,Reaction_20251105_2049.rdf,Urea and thiourea formation,90,,,Nc1ccccc1.O=[N+]([O-])c1ccc(N=C=S)cc1,O=[N+]([O-])c1ccc(NC(=S)Nc2ccccc2)cc1,Nc1ccccc1.O=[N+]([O-])c1ccc(N=C=S)cc1>>O=[N+]([O-])c1ccc(NC(=S)Nc2ccccc2)cc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 2131-61-5",7669-49-0,,,109-99-9,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""2131-61-5"", ""smiles"": ""O=[N+]([O-])c1ccc(N=C=S)cc1""}]","[{""index"": 1, ""cas_rn"": ""7669-49-0"", ""yield_pct"": ""90"", ""smiles"": ""O=[N+]([O-])c1ccc(NC(=S)Nc2ccccc2)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}]",green chemistry,
31-614-CAS-24846835,31-614-CAS-24846835,Reaction_20251105_2049.rdf,Urea and thiourea formation,88,,,Nc1ccccc1.S=C=NC1CCCCC1,S=C(Nc1ccccc1)NC1CCCCC1,Nc1ccccc1.S=C=NC1CCCCC1>>S=C(Nc1ccccc1)NC1CCCCC1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 1122-82-3",722-03-2,,,,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""1122-82-3"", ""smiles"": ""S=C=NC1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""722-03-2"", ""yield_pct"": ""88"", ""smiles"": ""S=C(Nc1ccccc1)NC1CCCCC1""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846836,31-614-CAS-24846836,Reaction_20251105_2048.rdf,Urea and thiourea formation,95,,,CC(C)(C)N.CC(C)(C)N=C=S,CC(C)(C)NC(=S)NC(C)(C)C,CC(C)(C)N.CC(C)(C)N=C=S>>CC(C)(C)NC(=S)NC(C)(C)C,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","75-64-9, 590-42-1",4041-95-6,,,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""75-64-9"", ""smiles"": ""CC(C)(C)N""}, {""index"": 2, ""cas_rn"": ""590-42-1"", ""smiles"": ""CC(C)(C)N=C=S""}]","[{""index"": 1, ""cas_rn"": ""4041-95-6"", ""yield_pct"": ""95"", ""smiles"": ""CC(C)(C)NC(=S)NC(C)(C)C""}]",[],[],[],"green chemistry, no solvent",
31-614-CAS-24846837,31-614-CAS-24846837,Reaction_20251105_2048.rdf,Urea and thiourea formation,92,,,O=C=Nc1ccccc1.CNC,CN(C)C(=O)Nc1ccccc1,O=C=Nc1ccccc1.CNC>>CN(C)C(=O)Nc1ccccc1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","103-71-9, 124-40-3",101-42-8,,,109-99-9,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""103-71-9"", ""smiles"": ""O=C=Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""124-40-3"", ""smiles"": ""CNC""}]","[{""index"": 1, ""cas_rn"": ""101-42-8"", ""yield_pct"": ""92"", ""smiles"": ""CN(C)C(=O)Nc1ccccc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}]",green chemistry,
31-614-CAS-24846838,31-614-CAS-24846838,Reaction_20251105_2048.rdf,Urea and thiourea formation,98,,,Nc1ccccc1.Cc1cccc(N=C=S)c1,Cc1cccc(NC(=S)Nc2ccccc2)c1,Nc1ccccc1.Cc1cccc(N=C=S)c1>>Cc1cccc(NC(=S)Nc2ccccc2)c1,Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions,"Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu","European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","Hydroamination and Hydrophosphination of Isocyanates/Isothiocyanates under Catalyst-Free Conditions | Zhu, Xiancui; Xu, Mengchen; Sun, Jinrong; Guo, Dianjun; Zhang, Yiwei; Zhou, Shuangliu; Wang, Shaowu | European Journal of Organic Chemistry (2021), 2021(37), 5213-5218","62-53-3, 621-30-7",1215-91-4,,,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""621-30-7"", ""smiles"": ""Cc1cccc(N=C=S)c1""}]","[{""index"": 1, ""cas_rn"": ""1215-91-4"", ""yield_pct"": ""98"", ""smiles"": ""Cc1cccc(NC(=S)Nc2ccccc2)c1""}]",[],[],[],"green chemistry, no solvent",
