reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,solvent,additive,Secondary Solvent,Coupling Reagent,Is_Intramolecular,reaction_smiles,spectator_groups
C-N Coupling,85.0,0.0,Any-X,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,Nc1cccc(OC(F)(F)F)c1.COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1OS(=O)(=O)F>>COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1Nc1cccc(OC(F)(F)F)c1,OCF3 / OR / F / X / C=C / Dienophile / CONHR / Amide / acidic / Any-Dienophile / Motif-C=C
C-N Coupling,88.0,0.0,Ar-NH2,H-Cl,3061833-93-7,,Et3N,water / CPME,,,,False,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O=S(=O)(F)Oc1ccc2ccc(OCc3ccccc3)cc2c1>>CCN(CC)CCNC(=O)c1cc(Cl)c(Nc2ccc3ccc(OCc4ccccc4)cc3c2)cc1OC,CONHR / OR / Cl / X / Amide / NR2
C-N Coupling,99.0,0.0,Any-X,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,CN1CCN(c2ccc(N)cc2C(F)(F)F)CC1.CS(=O)(=O)c1ccc(OS(=O)(=O)F)cc1>>CN1CCN(c2ccc(Nc3ccc(S(C)(=O)=O)cc3)cc2C(F)(F)F)CC1,CF3 / F / X / NR2 / SR / SO2R / acidic
C-N Coupling,98.0,0.0,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O.COc1cc(OC)cc(OS(=O)(=O)F)c1>>CCC1(c2ccc(Nc3cc(OC)cc(OC)c3)cc2)CCC(=O)NC1=O,CONHR / acidic / Amide / LactamN / OR
C-N Coupling,99.0,0.0,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,CCOC(=O)c1ccc(N)cc1.COc1cc(/C=C/c2ccc(OS(=O)(=O)F)cc2)cc(OC)c1>>CCOC(=O)c1ccc(Nc2ccc(/C=C/c3cc(OC)cc(OC)c3)cc2)cc1,CO2R / C=C / Dienophile / OR / Motif-C=C / Any-Dienophile
C-N Coupling,94.0,0.0,Ar-NH2,Any-X,3061833-93-7,,Et3N,water / CPME,,,,False,CC(=O)c1ccc(N)cc1.O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(OS(=O)(=O)F)cc2)N1c1ccc(F)cc1>>CC(=O)c1ccc(Nc2ccc([C@@H]3[C@@H](CC[C@H](O)c4ccc(F)cc4)C(=O)N3c3ccc(F)cc3)cc2)cc1,COR / acidic / Amide / LactamN / CONR2 / F / X / OH / OR
C-N Coupling,94.0,0.0,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,Nc1ccc(F)cc1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)F)cc4CC[C@H]3[C@@H]1CCC2=O>>C[C@]12CC[C@@H]3c4ccc(Nc5ccc(F)cc5)cc4CC[C@H]3[C@@H]1CCC2=O,F / X / acidic / COR
C-N Coupling,96.0,0.0,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,Nc1ccccc1[N+](=O)[O-].COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OS(=O)(=O)F)c(OC)c2)cc1OC>>COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1Nc1ccccc1[N+](=O)[O-],NO2 / NR2 / OR / CO2R / Ester / acidic
C-N Coupling,97.0,0.0,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1.N#Cc1ccc(OS(=O)(=O)F)cc1>>CCOc1cc(Nc2ccc(C#N)cc2)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,CONHR / OR / Cl / X / F / Amide / NR2 / CN
C-N Coupling,89.0,0.0,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,COc1ccc(N)cc1.N#Cc1ccc(OS(=O)(=O)F)cc1>>COc1ccc(Nc2ccc(C#N)cc2)cc1,OR / CN
C-N Coupling,94.0,0.0,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,Nc1ccccc1.O=S(=O)(F)Oc1ccc2c(c1)OCO2>>c1ccc(Nc2ccc3c(c2)OCO3)cc1,OR
C-N Coupling,82.0,-0.71,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,Nc1ccccc1.O=[N+]([O-])c1ccc(OS(=O)(=O)F)cc1>>O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,NO2 / NR2
C-N Coupling,91.0,0.0,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,Nc1ccc(F)cc1.N#Cc1ccc(OS(=O)(=O)F)cc1>>N#Cc1ccc(Nc2ccc(F)cc2)cc1,F / X / CN
C-N Coupling,85.0,0.0,Ar-NH2,Any-SO2F,3061833-93-7,,Et3N,water / CPME,,,,False,CCOC(=O)c1ccc(N)cc1.O=S(=O)(F)Oc1cccc2ccccc12>>CCOC(=O)c1ccc(Nc2cccc3ccccc23)cc1,CO2R
C-N Coupling,85.0,0.0,Ar-NH2,Ar-Br,Pd2(dba)3,DPPF,NaOtBu,PhMe,,,,False,Cc1ccc2cccc(N)c2n1.CC1(C)COC(c2ccccc2Br)=N1>>Cc1ccc2cccc(Nc3ccccc3C3=NC(C)(C)CO3)c2n1,Quinoline / Pyridine / Imino / OR
C-N Coupling,91.0,0.0,Ar-NH2,Ar-Br,Pd2(dba)3,DPPF,NaOtBu,PhMe,,,,False,COc1cc(N)c2ncccc2c1.CC1(C)COC(c2ccccc2Br)=N1>>COc1cc(Nc2ccccc2C2=NC(C)(C)CO2)c2ncccc2c1,OR / Quinoline / Pyridine / Imino
C-N Coupling,78.0,0.71,Ar-I,Ar-NH2,Pd2(dba)3,DPPF,NaOtBu,PhMe,,,,False,CC(C)(C)[C@H]1CN(c2ccccc2)C(c2ccccc2I)=N1.CC(C)Cc1ccc2cccc(N)c2n1>>CC(C)Cc1ccc2cccc(Nc3ccccc3C3=N[C@@H](C(C)(C)C)CN3c3ccccc3)c2n1,Imino / NR2 / Quinoline / Pyridine
C-N Coupling,66.0,0.0,Ar-I,AromN-H,CuI,TMCD,K3PO4,PhMe,,,,False,Ic1ccccc1.CC(C)(C)OC(=O)NCCc1c[nH]c2ccccc12>>CC(C)(C)OC(=O)NCCc1cn(-c2ccccc2)c2ccccc12,AromN / Carbamate / CO2R / CONHR
C-N Coupling,83.0,-0.71,RCH2-NH2,Ar-Br,Pd(OAc)2,XantPhos,Cs2CO3,"1,4-Dioxane",,,,False,CC(C)(C)OC(=O)NCCN.O=C1C=Cc2ccc(Br)c3cccc1c23>>CC(C)(C)OC(=O)NCCNc1ccc2c3c(cccc13)C(=O)C=C2,Carbamate / CO2R / CONHR / Dienophile / C=C / Cyclohexene / COR / Motif-C=C / Any-Dienophile
C-N Coupling,88.0,0.0,Any-CONH2,Ar-Br,Pd(OAc)2,XantPhos,Cs2CO3,"1,4-Dioxane",,,,False,CC(C)(C)OC(N)=O.O=C1C=Cc2ccc(Br)c3cccc1c23>>CC(C)(C)OC(=O)Nc1ccc2c3c(cccc13)C(=O)C=C2,CO2R / Dienophile / C=C / Cyclohexene / COR / Motif-C=C / Any-Dienophile
C-N Coupling,89.0,0.71,RCH2-NH2,Ar-Br,Pd(OAc)2,XantPhos,Cs2CO3,"1,4-Dioxane / water",,,,False,CC(C)(C)OC(=O)NCCCCCCN.O=C1C=Cc2ccc(Br)c3cccc1c23>>CC(C)(C)OC(=O)NCCCCCCNc1ccc2c3c(cccc13)C(=O)C=C2,Carbamate / CO2R / CONHR / Dienophile / C=C / Cyclohexene / COR / Motif-C=C / Any-Dienophile
C-N Coupling,87.0,-0.71,R3C-CONHR,Ar-Br,Cu2O,,,DMAc,,,,False,CC1(C)NC(=O)NC1=O.CC(F)(F)c1cc(Br)ccc1F>>CC1(C)NC(=O)N(c2ccc(F)c(C(C)(F)F)c2)C1=O,LactamN / Urea / Amide / X / F
C-N Coupling,65.0,0.0,R3C-CONHR,Any-X,Cu2O,,,DMAc,,,,False,[2H]C([2H])([2H])C1(C([2H])([2H])[2H])NC(=O)NC1=O.Fc1ccc(I)cc1C(F)(F)F>>[2H]C([2H])([2H])C1(C([2H])([2H])[2H])NC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C1=O,LactamN / Urea / Amide / CF3 / F / X
C-N Coupling,92.0,0.71,R3C-CONHR,Ar-Br,Cu2O,,,DMAc,,,,False,[2H]C([2H])([2H])C1(C([2H])([2H])[2H])NC(=O)NC1=O.CC(F)(F)c1cc(Br)ccc1F>>[2H]C([2H])([2H])C1(C([2H])([2H])[2H])NC(=O)N(c2ccc(F)c(C(C)(F)F)c2)C1=O,LactamN / Urea / Amide / X / F
C-N Coupling,75.0,-0.44,Ar-NH2,Ar-Cl,Pd2(dba)3,Cyclohexyl JohnPhos,K3PO4,DME,,,,False,Cc1cccc(N)c1C.CCCOC(=O)c1ccccc1Cl>>CCCOC(=O)c1ccccc1Nc1cccc(C)c1C,CO2R
C-N Coupling,50.0,-2.2,Ar-I,AromN-H,CuI,20439-47-8,K3PO4,"1,4-Dioxane",,,,False,Ic1ccccc1.c1ccc2c(C3CC3)c[nH]c2c1>>c1ccc(-n2cc(C3CC3)c3ccccc32)cc1,AromN
C-N Coupling,54.0,0.0,Ar-I,AromN-H,CuI,20439-47-8,K3PO4,"1,4-Dioxane",,,,False,Ic1ccccc1.c1cc2cc(N3CCOCC3)ccc2[nH]1>>c1ccc(-n2ccc3cc(N4CCOCC4)ccc32)cc1,NR2 / AromN / OR
C-N Coupling,84.0,-0.71,Ar-Cl,,CuI,,K3PO4,DMF,,,,True,O=P1(c2ccccc2)c2c([nH]c3ccccc23)-c2c(-c3ccccc3Cl)sc(-c3ccccc3Cl)c2-c2[nH]c3ccccc3c21>>O=P1(c2ccccc2)c2c3ccccc3n3c4ccccc4c4sc5c6ccccc6n6c7ccccc7c1c6c5c4c23,Thiophene
C-N Coupling,92.0,0.71,Ar-Cl,,CuI,,K3PO4,DMF,,,,True,Clc1ccccc1-c1sc(-c2ccccc2Cl)c2c1-c1[nH]c3ccccc3c1P(c1ccccc1)c1c-2[nH]c2ccccc12>>c1ccc(-p2c3c4ccccc4n4c5ccccc5c5sc6c7ccccc7n7c8ccccc8c2c7c6c5c34)cc1,Thiophene
C-N Coupling,73.0,0.0,Ar-NHAr,Ar-X,Pd2(dba)3,XantPhos,NaOtBu,PhMe,,,,False,c1ccc(Nc2ccccc2)cc1.Clc1cc(I)ccc1Br>>Clc1cc(N(c2ccccc2)c2ccccc2)ccc1Br,Br / X / Cl
C-N Coupling,80.0,0.0,Ar-Cl,,CuI,,K3PO4,DMF,,,,True,O=P1(c2ccccc2)c2c([nH]c3ccccc23)-c2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3Cl)sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3Cl)c2-c2[nH]c3ccccc3c21>>O=P1(c2ccccc2)c2c3ccccc3n3c4cc(N(c5ccccc5)c5ccccc5)ccc4c4sc5c6ccc(N(c7ccccc7)c7ccccc7)cc6n6c7ccccc7c1c6c5c4c23,NAr2 / NR2 / Thiophene
C-N Coupling,85.0,0.71,Any-X,,CuI,,K3PO4,DMF,,,,True,FC(F)(F)c1ccc(-c2sc(-c3ccc(C(F)(F)F)cc3Cl)c3c2-c2[nH]c4ccccc4c2P(c2ccccc2)c2c-3[nH]c3ccccc23)c(Cl)c1>>FC(F)(F)c1ccc2c3sc4c5ccc(C(F)(F)F)cc5n5c6ccccc6c6c5c4c3c3c(c4ccccc4n3c2c1)p6-c1ccccc1,CF3 / F / X / Thiophene
C-N Coupling,82.0,-0.71,Any-X,,CuI,,K3PO4,DMF,,,,True,O=P1(c2ccccc2)c2c([nH]c3ccccc23)-c2c(-c3ccc(C(F)(F)F)cc3Cl)sc(-c3ccc(C(F)(F)F)cc3Cl)c2-c2[nH]c3ccccc3c21>>O=P1(c2ccccc2)c2c3ccccc3n3c4cc(C(F)(F)F)ccc4c4sc5c6ccc(C(F)(F)F)cc6n6c7ccccc7c1c6c5c4c23,CF3 / F / X / Thiophene
C-N Coupling,61.0,-0.95,Ar-NHAr,Ar-Br,Pd2(dba)3,Tri-tert-butylphosphine tetrafluoroborate,NaOtBu,PhMe,water,,,False,c1ccc2c(c1)Nc1ccccc1S2.Cc1cc(C)c(B(c2ccc(Br)cc2)c2c(C)cc(C)cc2C)c(C)c1>>Cc1cc(C)c(B(c2ccc(N3c4ccccc4Sc4ccccc43)cc2)c2c(C)cc(C)cc2C)c(C)c1,SAr / SR
C-N Coupling,94.0,0.0,Ar-NH2,Ar-I,Pd(OAc)2,rac-BINAP,K2CO3,PhMe,,,,False,CCOC(=O)c1ccc(N)cc1.CN1C(=O)c2ccc(I)cc2C(C)(CS(F)(F)(F)(F)F)C1=O>>CCOC(=O)c1ccc(Nc2ccc3c(c2)C(C)(CS(F)(F)(F)(F)F)C(=O)N(C)C3=O)cc1,CO2R / CONR2 / X / Amide / LactamN / SR
C-N Coupling,66.0,0.07,AromN-H,Ar-Cl,CuI,N,K3PO4,PhMe,,,,False,O=c1cccc[nH]1.Cn1cnc2c(Cl)ncnc21>>Cn1cnc2c(-n3ccccc3=O)ncnc21,AromN / Pyridine / Pyrimidine
C-N Coupling,70.0,0.96,AromN-H,Ar-Cl,CuI,N,K3PO4,PhMe,,,,False,O=c1cccc[nH]1.CCCCn1cnc2c(Cl)ncnc21>>CCCCn1cnc2c(-n3ccccc3=O)ncnc21,AromN / Pyridine / Pyrimidine
C-N Coupling,76.0,0.0,AromN-H,Ar-Cl,CuI,N,K3PO4,PhMe,,,,False,O=c1cccc[nH]1.Clc1ncnc2c1ncn2Cc1ccccc1>>O=c1ccccn1-c1ncnc2c1ncn2Cc1ccccc1,AromN / Pyridine / Pyrimidine
C-N Coupling,61.0,-1.03,AromN-H,Ar-Cl,CuI,N,K3PO4,PhMe,,,,False,O=c1cccc[nH]1.CCCn1cnc2c(Cl)ncnc21>>CCCn1cnc2c(-n3ccccc3=O)ncnc21,AromN / Pyridine / Pyrimidine
C-N Coupling,75.0,0.1,AromN-H,Any-X,Cu2O,BFMO,K3PO4,DMSO,,,,False,c1ccc2[nH]ccc2c1.FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1>>FC(F)(F)c1cc(-n2ccc3ccccc32)cc(C(F)(F)F)c1,AromN / CF3 / F / X
C-N Coupling,56.0,-1.55,AromN-H,Any-X,Cu2O,BFMO,K3PO4,DMSO,,,,False,c1ccc2c(c1)[nH]c1ccccc12.FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1>>FC(F)(F)c1cc(-n2c3ccccc3c3ccccc32)cc(C(F)(F)F)c1,AromN / CF3 / F / X
C-N Coupling,80.0,0.54,AromN-H,Any-X,Cu2O,BFMO,K3PO4,DMSO,,,,False,c1cn[nH]c1.FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1>>FC(F)(F)c1cc(-n2cccn2)cc(C(F)(F)F)c1,AromN / CF3 / F / X
C-N Coupling,77.0,0.93,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,Cc1ccc(C(Cl)=NNc2ccccc2)cc1.Oc1ccccc1I>>Cc1ccc(C2=NN(c3ccccc3)c3ccccc3O2)cc1,Imino
C-N Coupling,85.0,0.0,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,ClC(=NNc1ccccc1)c1ccccc1.O=[N+]([O-])c1ccc(O)c(I)c1>>O=[N+]([O-])c1ccc2c(c1)N(c1ccccc1)N=C(c1ccccc1)O2,Imino / NO2 / NR2
C-N Coupling,83.0,0.0,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,ClC(=NNc1ccccc1)c1ccccc1.Oc1ccccc1I>>c1ccc(C2=NN(c3ccccc3)c3ccccc3O2)cc1,Imino
C-N Coupling,76.0,-0.71,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,Cc1ccc(C(Cl)=NNc2ccccc2)cc1.Oc1ccc(Cl)cc1I>>Cc1ccc(C2=NN(c3ccccc3)c3cc(Cl)ccc3O2)cc1,Imino / Cl / X
C-N Coupling,80.0,0.71,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,ClC(=NNc1ccccc1)c1ccc(Cl)cc1.Oc1ccccc1I>>Clc1ccc(C2=NN(c3ccccc3)c3ccccc3O2)cc1,Imino / Cl / X
C-N Coupling,75.0,0.13,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,ClC(=NNc1ccccc1)c1ccccc1.Cc1ccc(O)c(I)c1>>Cc1ccc2c(c1)N(c1ccccc1)N=C(c1ccccc1)O2,Imino
C-N Coupling,81.0,0.0,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,Cc1ccc(C(Cl)=NNc2ccccc2)cc1.O=[N+]([O-])c1ccc(O)c(I)c1>>Cc1ccc(C2=NN(c3ccccc3)c3cc([N+](=O)[O-])ccc3O2)cc1,Imino / NO2 / NR2
C-N Coupling,79.0,-0.71,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,ClC(=NNc1ccccc1)c1ccccc1.Oc1ccc(Cl)cc1I>>Clc1ccc2c(c1)N(c1ccccc1)N=C(c1ccccc1)O2,Imino / Cl / X
C-N Coupling,93.0,0.0,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,ClC(=NNc1ccccc1)c1ccc(Cl)cc1.O=[N+]([O-])c1ccc(O)c(I)c1>>O=[N+]([O-])c1ccc2c(c1)N(c1ccccc1)N=C(c1ccc(Cl)cc1)O2,Imino / Cl / X / NO2 / NR2
C-N Coupling,71.0,0.0,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,Cc1ccc(C(Cl)=NNc2ccccc2)cc1.COc1ccc(O)c(I)c1>>COc1ccc2c(c1)N(c1ccccc1)N=C(c1ccc(C)cc1)O2,Imino / OR
C-N Coupling,76.0,0.0,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,ClC(=NNc1ccccc1)c1ccc(Cl)cc1.COc1ccc(O)c(I)c1>>COc1ccc2c(c1)N(c1ccccc1)N=C(c1ccc(Cl)cc1)O2,Imino / Cl / X / OR
C-N Coupling,78.0,0.71,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,ClC(=NNc1ccccc1)c1ccc(Cl)cc1.Cc1ccc(O)c(I)c1>>Cc1ccc2c(c1)N(c1ccccc1)N=C(c1ccc(Cl)cc1)O2,Imino / Cl / X
C-N Coupling,72.0,-1.06,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,Cc1ccc(C(Cl)=NNc2ccccc2)cc1.Cc1ccc(O)c(I)c1>>Cc1ccc(C2=NN(c3ccccc3)c3cc(C)ccc3O2)cc1,Imino
C-N Coupling,81.0,0.0,Ar-NHR,Ar-OH,CuI,,Et3N,MeCN,,,,False,ClC(=NNc1ccccc1)c1ccccc1.Oc1ccc(Br)cc1I>>Brc1ccc2c(c1)N(c1ccccc1)N=C(c1ccccc1)O2,Imino / Br / X
C-N Coupling,55.0,0.0,Ar-I,RCH2-NHR,CuI,L-Proline,K2CO3,DMSO,,,,False,Ic1ccccc1.C1CCC(OCCOC2CNC2)OC1>>c1ccc(N2CC(OCCOC3CCCCO3)C2)cc1,OR
C-N Coupling,70.0,0.0,RCH2-NHR,Ar-Br,1445085-77-7,,Cs2CO3,"1,4-Dioxane",,,,False,CCNCC.CC(C)(C)[Si](C)(C)OCCn1c(=O)oc2cc(Br)ccc2c1=O>>CCN(CC)c1ccc2c(=O)n(CCO[Si](C)(C)C(C)(C)C)c(=O)oc2c1,AromN / Si / OR
C-N Coupling,81.0,0.0,RCH2-NHR,Ar-Br,1599466-81-5,,Cs2CO3,"1,4-Dioxane",water,,,False,CCNCC.CC1c2ccc(Br)cc2OC(=O)N1CCO[Si](C)(C)C(C)(C)C>>CCN(CC)c1ccc2c(c1)OC(=O)N(CCO[Si](C)(C)C(C)(C)C)C2C,Carbamate / LactamN / CO2R / CONR2 / Si / OR
C-N Coupling,80.0,0.71,RCH2-NHR,Ar-Br,1445085-77-7,,Cs2CO3,PhMe,,,,False,CCC1(c2ccccc2)CCNC1.Cc1cc(Br)cc(=O)n1C>>CCC1(c2ccccc2)CCN(c2cc(C)n(C)c(=O)c2)C1,AromN / Pyridine
C-N Coupling,89.0,0.0,RCH2-NHR,Ar-Br,1445085-77-7,,Cs2CO3,PhMe,,,,False,COc1cccc(C2(C)CCNC2)c1.Cc1cc(Br)cc(=O)n1C>>COc1cccc(C2(C)CCN(c3cc(C)n(C)c(=O)c3)C2)c1,OR / AromN / Pyridine
C-N Coupling,79.0,-0.71,RCH2-NHR,Ar-Br,1445085-77-7,,Cs2CO3,PhMe,,,,False,CC1(c2ccccc2)CCCNC1.Cc1cc(Br)cc(=O)n1C>>Cc1cc(N2CCCC(C)(c3ccccc3)C2)cc(=O)n1C,AromN / Pyridine
C-N Coupling,68.0,0.0,R2CH-NHR,Ar-I,Pd(OAc)2,,,PhMe,,,,False,CNC1CCCCC1.COc1ccc(I)cc1.CCC=CCO>>CCC(CCN(C)C1CCCCC1)c1ccc(OC)cc1,OR
C-N Coupling,52.0,0.0,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,COC(=O)c1ccc(Br)cc1.N#Cc1ccc2[nH]ccc2c1>>COC(=O)c1ccc(-n2ccc3cc(C#N)ccc32)cc1,CO2R / CN / AromN
C-N Coupling,51.0,0.0,Ar-X,Ar-Br,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,Fc1ccc2[nH]ccc2c1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(-n2ccc3cc(F)ccc32)cc1,F / X / AromN / CO2R
C-N Coupling,60.0,0.0,Ar-Br,Ar-X,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,COC(=O)c1ccc(Br)cc1.Clc1ccc2[nH]ccc2c1>>COC(=O)c1ccc(-n2ccc3cc(Cl)ccc32)cc1,CO2R / X / Cl / AromN
C-N Coupling,95.0,1.44,AromN-H,Ar-Br,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,c1ccc2[nH]ccc2c1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(-n2ccc3ccccc32)cc1,AromN / CO2R
C-N Coupling,56.0,0.0,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,COC(=O)c1ccc(Br)cc1.COc1ccc2cc[nH]c2c1>>COC(=O)c1ccc(-n2ccc3ccc(OC)cc32)cc1,CO2R / OR / AromN
C-N Coupling,84.0,1.68,AromN-H,Ar-Br,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,Cc1c[nH]c2ccccc12.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(-n2cc(C)c3ccccc32)cc1,AromN / CO2R
C-N Coupling,59.0,-1.38,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,COC(=O)c1ccc(Br)cc1.CC(C)c1c[nH]c2ccccc12>>COC(=O)c1ccc(-n2cc(C(C)C)c3ccccc32)cc1,CO2R / AromN
C-N Coupling,56.0,0.0,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,COC(=O)c1ccc(Br)cc1.COc1ccc2[nH]ccc2c1>>COC(=O)c1ccc(-n2ccc3cc(OC)ccc32)cc1,CO2R / OR / AromN
C-N Coupling,82.0,0.26,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,COC(=O)c1ccc(Br)cc1.c1ccc(-c2c[nH]c3ccccc23)cc1>>COC(=O)c1ccc(-n2cc(-c3ccccc3)c3ccccc32)cc1,CO2R / AromN
C-N Coupling,77.0,0.21,AromN-H,Ar-Br,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,c1ccc2c(c1)[nH]c1ccccc12.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(-n2c3ccccc3c3ccccc32)cc1,AromN / CO2R
C-N Coupling,71.0,0.0,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,COC(=O)c1ccc(Br)cc1.O=C1c2ccccc2C(=O)N1CCc1c[nH]c2ccccc12>>COC(=O)c1ccc(-n2cc(CCN3C(=O)c4ccccc4C3=O)c3ccccc32)cc1,CO2R / CONR2 / AromN / Amide / LactamN
C-N Coupling,91.0,0.0,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,PotassiumBicarbonate,DMF,,,,False,COC(=O)c1ccc(Br)cc1.CC(C)(C)OC(=O)NCCc1c[nH]c2ccccc12>>COC(=O)c1ccc(-n2cc(CCNC(=O)OC(C)(C)C)c3ccccc32)cc1,CO2R / AromN / Carbamate / CONHR
C-N Coupling,71.0,-1.36,AromN-H,Ar-Br,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,c1cc2[nH]ccc2cn1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(-n2ccc3cnccc32)cc1,AromN / Pyridine / CO2R
C-N Coupling,90.0,0.59,AromN-H,Ar-Br,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,c1cc2cc[nH]c2cn1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(-n2ccc3ccncc32)cc1,AromN / Pyridine / CO2R
C-N Coupling,71.0,0.0,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,COC(=O)c1ccc(Br)cc1.N#CCc1c[nH]c2ccccc12>>COC(=O)c1ccc(-n2cc(CC#N)c3ccccc32)cc1,CO2R / CN / AromN / acidic
C-N Coupling,79.0,0.45,AromN-H,Any-X,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,c1ccc2[nH]ccc2c1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(-n2ccc3ccccc32)cc1,AromN / CF3 / F / X
C-N Coupling,78.0,-0.01,AromN-H,Ar-Br,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,c1ccc2[nH]ccc2c1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(-n2ccc3ccccc32)cc1,AromN / CN
C-N Coupling,52.0,-1.73,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,Clc1ccc(Br)cc1.c1ccc2[nH]ccc2c1>>Clc1ccc(-n2ccc3ccccc32)cc1,X / Cl / AromN
C-N Coupling,89.0,0.9,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,COc1ccc(Br)cc1.c1ccc2[nH]ccc2c1>>COc1ccc(-n2ccc3ccccc32)cc1,OR / AromN
C-N Coupling,83.0,0.0,Ar-NHR,Ar-Br,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,c1ccc2c(c1)CCN2.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(N2CCc3ccccc32)cc1,CO2R
C-N Coupling,89.0,0.71,Ar-Br,AromN-H,NiCl2(dme),676525-77-2,K3PO4,DMF,,,,False,CSc1ccc(Br)cc1.c1ccc2[nH]ccc2c1>>CSc1ccc(-n2ccc3ccccc32)cc1,SR / AromN
