reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
Negishi_coupling,89,0.71,R2CH-Zn,Ar-I,Pd(MeCN)2Cl2,,,,,,NH4Cl,,24282-45-9,THF/H2O,False,C[CH](C)[Zn][CH](C)C.CCOC(=O)c1ccccc1I>>CCOC(=O)c1ccccc1C(C)C.CCCc1ccccc1C(=O)OCC,CO2R,"Advanced Synthesis & Catalysis (2008), 350(9), 1349-1354"
Negishi_coupling,90,0.0,R2CH-Zn,Ar-Br,Pd(OAc)2,,,,,,LiCl,,1623003-11-1,H2O/PhMe/THF,False,C[CH](C)[Zn][Br].CC(C)(C)OC(=O)c1ccc(Br)nc1>>CC(C)c1ccc(C(=O)OC(C)(C)C)cn1.CCCc1ccc(C(=O)OC(C)(C)C)cn1,CO2R / Pyridine,"Organic Letters (2014), 16(17), 4638-4641"
Negishi_coupling,88,0.0,R2CH-Zn,Ar-Cl,Pd(OAc)2,,,,,,LiCl,,1623003-11-1,H2O/PhMe/THF,False,C[CH](C)[Zn][Br].Clc1cncc(N2CCOCC2)n1>>CC(C)c1cncc(N2CCOCC2)n1.CCCc1cncc(N2CCOCC2)n1,NR2 / OR / Pyrimidine,"Organic Letters (2014), 16(17), 4638-4641"
Negishi_coupling,96,0.0,Ar-Cl,R2CH-Zn,Pd(OAc)2,,,,,,LiCl,,1623003-11-1,H2O/PhMe/THF,False,Clc1cnc2ccccc2n1.C[CH](C)[Zn][Br]>>CC(C)c1cnc2ccccc2n1.CCCc1cnc2ccccc2n1,Pyrimidine,"Organic Letters (2014), 16(17), 4638-4641"
Negishi_coupling,86,0.53,Ar-Zn,Ar-I,Pd(dba)2,P(2-furyl)3,,,,,,,,PhMe,False,COc1cccc[c]1[Zn][Cl].CC(C)SC(=O)c1ccccc1I>>COc1ccccc1-c1ccccc1C(=O)SC(C)C,OR,"Chemical Communications (Cambridge, United Kingdom) (2011), 47(47), 12679-12681"
Negishi_coupling,95,0.0,RCH2-Zn,Ar-Br,Palladacycle Gen. 3,CPhos,,,,,,,,THF/H2O,False,CC(C)=C[CH2][Zn][Br].Brc1cnc2[nH]ccc2c1>>CC(C)=CCc1cnc2[nH]ccc2c1,C=C / Dienophile / AromN / Pyridine / Pyrrole / Motif-C=C / Any-Dienophile,"Angewandte Chemie, International Edition (2013), 52(52), 14098-14102"
Negishi_coupling,71,-0.71,Ar-Br,,trans-di-(my-Acetato)bis[o-(di-o-tolylphosphino)benzyl]dipalladium (II),Tri-tert-butylphosphine tetrafluoroborate,DBU,,,,,,,THF,False,CC(C)c1ccc(Br)cc1.O#[C][Mo]([C]#O)([C]#O)([C]#O)([C]#O)[C]#O.[Br][Zn][CH2]c1ccccc1>>CC(C)c1ccc(C(=O)Cc2ccccc2)cc1,,"European Journal of Organic Chemistry (2013), 2013(22), 4729-4733"
Negishi_coupling,76,0.0,Ar-Cl,Ar-Zn,NiCl2,PPh3,,HCl,,,LiCl,,,THF/H2O,False,COc1ccc2c(=O)c(Cl)coc2c1.COc1cc[c]([Zn][Br])cc1>>COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,OR,"Molecular Diversity (2014), 18(2), 245-251"
Negishi_coupling,96,0.71,Alkyl-M,Ar-Br,[NH2Me2][(RuCl((S)-tolbinap))2(mu-Cl)3],PPh3,,HCl,,,ZnCl2,,790690-71-0,THF/H2O,False,[Li][CH3].Brc1c2ccccc2cc2ccccc12>>Cc1c2ccccc2cc2ccccc12,,"ChemCatChem (2013), 5(4), 1011-1019"
Negishi_coupling,76,0.0,Ar-NR2,Ar-NR2,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,CN(C)c1cc[c]([Zn][c]2ccc(N(C)C)cc2)cc1.CC(=O)N1CCCN(c2cccc(Cl)n2)CC1>>CC(=O)N1CCCN(c2cccc(-c3ccc(N(C)C)cc3)n2)CC1,NR2 / Amide / CONR2 / acidic / Pyridine,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,71,-0.71,Ar-R,Ar-Br,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Cc1cccc[c]1[Zn][c]1ccccc1C.COc1cc(Br)cc(OC)c1>>COc1cc(OC)cc(-c2ccccc2C)c1,OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,84,0.0,Ar-Br,R3C-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CC(=O)c1ccc(Br)cc1.[Cl][Zn][C]12CC3CC(CC(C3)C1)C2>>CC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,COR / acidic,"Organic Letters (2014), 16(9), 2418-2421"
Negishi_coupling,73,0.0,Ar-R,Ar-R,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,FC(F)(F)c1ccc(Cl)cc1.Cc1cccc[c]1[Zn][c]1ccccc1C>>Cc1ccccc1-c1ccc(C(F)(F)F)cc1,CF3 / F / X,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,95,1.08,Ar-Zn,Ar-Cl,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,c1cc[c]([Zn][c]2ccccc2)cc1.Clc1cccc(Cl)n1>>c1ccc(-c2cccc(-c3ccccc3)n2)cc1,Pyridine,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,98,0.58,Ar-Cl,RCH2-Zn,Ni(acac)2,,,,,,NH4Cl,,,THF/H2O,False,CCCn1cnc2c(Cl)ncnc21.[Br][Zn][CH2]c1ccccc1>>CCCn1cnc2c(Cc3ccccc3)ncnc21,AromN / Pyrimidine,"Organic & Biomolecular Chemistry (2011), 9(22), 7663-7666"
Negishi_coupling,13,-1.98,Ar-I,Ar-Zn,dppf-PdCl2,,,,,,NH4Cl,,,THF/H2O,False,COc1ccc(I)cc1.[Cl][Zn][c]1ccccc1>>c1ccc(-c2ccccc2)cc1.COc1ccc(-c2ccccc2)cc1,OR,"Journal of the American Chemical Society (2009), 131(29), 10201-10210"
Negishi_coupling,95,0.0,Ar-Zn,Ar-Br,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,c1cc[c]([Zn][c]2ccccc2)cc1.CCOC(OCC)c1cccc(Br)c1>>CCOC(OCC)c1cccc(-c2ccccc2)c1,OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,94,0.71,Ar-Cl,Ar-Zn,Pd(OAc)2,XPhos,,,,,,,,THF,False,CC(=O)c1ccc(Cl)cc1.CC(C)(C)C(=O)[O][Zn][c]1ccccn1>>CC(=O)c1ccc(-c2ccccn2)cc1,COR / acidic / Pyridine,"Organic Letters (2013), 15(22), 5754-5757"
Negishi_coupling,93,0.71,Any-M,Ar-Br,[NH2Me2][(RuCl((S)-tolbinap))2(mu-Cl)3],PPh3,,HCl,,,ZnCl2,,790690-71-0,THF/H2O,False,[Li][c]1ccccc1.Brc1cccs1>>c1ccc(-c2cccs2)cc1,Thiophene,"ChemCatChem (2013), 5(4), 1011-1019"
Negishi_coupling,84,0.0,Ar-I,,Pd(OAc)2,DPPB,,,,,,,,THF,False,COc1ccc(I)cc1.O#[C][Mo]([C]#O)([C]#O)([C]#O)([C]#O)[C]#O.[Br][Zn][CH2]c1ccccc1>>COc1ccc(C(=O)Cc2ccccc2)cc1,OR,"European Journal of Organic Chemistry (2013), 2013(22), 4729-4733"
Negishi_coupling,99,0.0,Ar-I,RCH2-Zn,Pd(MeCN)2Cl2,,,,,,NH4Cl,,24282-45-9,THF/H2O,False,CCOC(=O)c1ccccc1I.[Cl][Zn][CH2]Cc1ccccc1>>CCOC(=O)c1ccccc1CCc1ccccc1,CO2R,"Advanced Synthesis & Catalysis (2008), 350(9), 1349-1354"
Negishi_coupling,85,1.1,Alkyl-M,Ar-Br,Pd2(dba)3,DPPF,,,,,ZnCl2/NH4Cl,,,THF/H2O,False,[Li][CH2]CCC.Brc1csc(Br)n1>>CCCCc1nc(Br)cs1,Br / X / Thiazole,"Synthesis (2011), (2), 199-206"
Negishi_coupling,78,0.0,Ar-I,RCH2-Zn,CuI,,,,,,LiCl,,,DMF,False,Ic1nccc2ccccc12.[Br][Zn][CH2]c1ccc2ccccc2c1>>c1ccc2cc(Cc3nccc4ccccc34)ccc2c1,Isoquinoline,"Angewandte Chemie, International Edition (2015), 54(28), 8236-8240"
Negishi_coupling,73,0.0,Ar-Br,Ar-R,Pd(dba)2,PCy3,,,,,NH4Cl,,1145881-09-9,THF/H2O,False,Brc1cccnc1.Cc1cc2ccccc2[n+]([O-])c1>>Cc1cc2ccccc2[n+]([O-])c1-c1cccnc1,Pyridine / Quinoline / AromN,"Organic Letters (2012), 14(3), 862-865"
Negishi_coupling,96,0.0,Any-M,Ar-Br,[NH2Me2][(RuCl((S)-tolbinap))2(mu-Cl)3],PPh3,,HCl,,,ZnCl2,,790690-71-0,THF/H2O,False,[Li][C]#CCCCCCC.N#Cc1ccc(Br)cc1>>CCCCCCC#Cc1ccc(C#N)cc1,C#C / CN / Any-C#C,"ChemCatChem (2013), 5(4), 1011-1019"
Negishi_coupling,86,0.0,Ar-Br,R2CH-Zn,Pd(OAc)2,CPhos,,HCl,,,,,,PhMe/THF/H2O,False,OCc1ccc(Br)cc1.C[CH]([Zn][Br])c1ccccc1>>CC(c1ccccc1)c1ccc(CO)cc1,OH / OR,"Journal of the American Chemical Society (2009), 131(22), 7532-7533"
Negishi_coupling,88,0.0,Ar-Br,R3C-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,O=Cc1ccc(Br)cc1.[Cl][Zn][C]12CC3CC(CC(C3)C1)C2>>O=Cc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,CHO,"Organic Letters (2014), 16(9), 2418-2421"
Negishi_coupling,92,0.71,Ar-I,R2CH-Zn,NiCl2,,,,,,,,1148-79-4,THF,False,CC1(C)OB(c2ccc(I)cc2)OC1(C)C.CC[CH](C)[Zn][I]>>CCC(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,Bpin / B(OR)2 / OR,"Organic Letters (2011), 13(5), 1218-1221"
Negishi_coupling,87,0.0,Ar-Cl,Ar-OAr,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,CN1CCN(c2cccc(Cl)n2)CC1.c1ccc(Oc2cc[c]([Zn][c]3ccc(Oc4ccccc4)cc3)cc2)cc1>>CN1CCN(c2cccc(-c3ccc(Oc4ccccc4)cc3)n2)CC1,NR2 / Pyridine / OAr / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,76,0.0,Ar-Br,Ar-R,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,O=C(c1ccccc1)c1ccc(Br)cc1.Cc1cccc[c]1[Zn][c]1ccccc1C>>Cc1ccccc1-c1ccc(C(=O)c2ccccc2)cc1,COR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,81,0.0,Ar-Br,Ar-Zn,Pd2(dba)3,XPhos,NaHCO3,,,,,,,THF/H2O,False,OCc1cccc(Br)n1.[Br][Zn][c]1cccs1>>OCc1cccc(-c2cccs2)n1,OH / OR / Pyridine / Thiophene,"Journal of Organic Chemistry (2010), 75(23), 8330-8332"
Negishi_coupling,73,0.0,Ar-I,,Pd(OAc)2,DPPB,,,,,,,,THF,False,N#Cc1ccc(I)cc1.O#[C][Mo]([C]#O)([C]#O)([C]#O)([C]#O)[C]#O.[Br][Zn][CH2]c1ccccc1>>N#Cc1ccc(C(=O)Cc2ccccc2)cc1,CN,"European Journal of Organic Chemistry (2013), 2013(22), 4729-4733"
Negishi_coupling,94,0.67,Ar-Zn,Ar-Br,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,c1cc[c]([Zn][c]2ccccc2)cc1.CCOC(=O)c1ccccc1Br>>CCOC(=O)c1ccccc1-c1ccccc1,CO2R,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,83,-0.62,Ar-OR,Ar-OR,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,COc1ccc(Cl)cc1.COc1cccc[c]1[Zn][c]1ccccc1OC>>COc1ccc(-c2ccccc2OC)cc1,OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,72,-1.15,Ar-Cl,Ar-Zn,Pd2(dba)3,XPhos,NaHCO3,,,,,,,THF/H2O,False,COC(=O)c1ccc(Cl)cc1.[Br][Zn][c]1ccccn1>>COC(=O)c1ccc(-c2ccccn2)cc1,CO2R / Pyridine,"Journal of Organic Chemistry (2010), 75(23), 8330-8332"
Negishi_coupling,74,0.0,Ar-Br,Ar-Zn,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,O=C(c1ccccc1)c1ccc(Br)cc1.c1cc[c]([Zn][c]2ccccc2)cc1>>O=C(c1ccccc1)c1ccc(-c2ccccc2)cc1,COR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,79,0.0,Ar-Br,R2CH-Zn,Ni(acac)2,DPEPhos,K2CO3,,,,,,,THF/NMP/H2O,False,Brc1ccc2nccnc2c1.CN1CC[CH]([Zn][Br])CC1>>CN1CCC(c2ccc3nccnc3c2)CC1,Pyrimidine / NR2,"Journal of Organic Chemistry (2011), 76(21), 8891-8906"
Negishi_coupling,92,0.0,Ar-Br,Ar-OAr,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,CN(C)c1ccc(Br)cc1.c1ccc(Oc2cc[c]([Zn][c]3ccc(Oc4ccccc4)cc3)cc2)cc1>>CN(C)c1ccc(-c2ccc(Oc3ccccc3)cc2)cc1,NR2 / OAr / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,94,0.0,Alkyl-M,Ar-Br,[NH2Me2][(RuCl((S)-tolbinap))2(mu-Cl)3],PPh3,,HCl,,,ZnCl2,,790690-71-0,THF/H2O,False,[Li][CH2]c1ccccc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(Cc2ccccc2)cc1,CN,"ChemCatChem (2013), 5(4), 1011-1019"
Negishi_coupling,79,0.0,Ar-Cl,Ar-OAr,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,CN(c1ccccc1)c1cccc(Cl)n1.c1ccc(Oc2cc[c]([Zn][c]3ccc(Oc4ccccc4)cc3)cc2)cc1>>CN(c1ccccc1)c1cccc(-c2ccc(Oc3ccccc3)cc2)n1,NR2 / Pyridine / OAr / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,82,-0.71,Ar-Cl,Ar-Zn,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,CC(=O)c1cccc(Cl)c1.c1cc[c]([Zn][c]2ccccc2)cc1>>CC(=O)c1cccc(-c2ccccc2)c1,COR / acidic,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,78,0.0,,,Pd2(dba)3,RuPhos,,,,,ZnCl2,,,H2O,False,CC(C)(C)C1=CC(C2=C3C=CC4=[N]3->[Ni+2]35<-[N]6=C(C=CC6=CC6=[C-](->[Mg+2]([Cl-])[Cl-])C=C2[N-]->36)C(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)=C2C=CC(=C4C3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)[N-]->52)=CC(C(C)(C)C)=C1.[Li+].CC1(C)OB(c2ccc(Br)cc2)OC1(C)C>>CC(C)(C)c1cc(-c2c3[n]4->[Ni+2]56<-[n]7c(cc8c(-c9ccc(B%10OC(C)(C)C(C)(C)O%10)cc9)cc2[n-]->58)C=Cc7c(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2ccc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c4C=C3)[n-]->62)cc(C(C)(C)C)c1,Bpin / B(OR)2 / OR,"European Journal of Organic Chemistry (2014), 2014(20), 4327-4334"
Negishi_coupling,91,0.71,Ar-Br,Ar-OR,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Brc1ccccc1.COc1cccc[c]1[Zn][c]1ccccc1OC>>COc1ccccc1-c1ccccc1,OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,88,0.0,Any-X,Ar-Zn,Pd2(dba)3,XPhos,NaHCO3,,,,,,,THF/H2O,False,FC(F)(F)c1cc(Cl)c2ccccc2n1.[Br][Zn][c]1ccccn1>>FC(F)(F)c1cc(-c2ccccn2)c2ccccc2n1,CF3 / F / X / Quinoline / Pyridine,"Journal of Organic Chemistry (2010), 75(23), 8330-8332"
Negishi_coupling,95,0.71,Ar-Zn,Ar-Br,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,c1cc[c]([Zn][c]2ccccc2)cc1.Brc1cnc2ccccc2c1>>c1ccc(-c2cnc3ccccc3c2)cc1,Quinoline,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,80,0.0,,Ar-Br,"Zincbromidehydrate,Puratronic(R),(metalsbasis)/Ni(acac)2",DPEPhos,K2CO3,,,,,,,THF/NMP/H2O,False,C[N]1(C)CC[CH2-]->[Mg+2]<-1[Cl-].CCOC(=O)c1cncc(Br)c1>>CCOC(=O)c1cncc(CCCN(C)C)c1,CO2R / Pyridine,"Journal of Organic Chemistry (2011), 76(21), 8891-8906"
Negishi_coupling,97,0.0,Ar-I,Ar-Zn,dppf-PdCl2,,,,,,NH4Cl,,,THF/H2O,False,COc1ccc(I)cc1.CCOC(=O)c1cccc[c]1[Zn][Cl]>>CCOC(=O)c1ccccc1-c1ccc(OC)cc1,OR / CO2R,"Journal of the American Chemical Society (2009), 131(29), 10201-10210"
Negishi_coupling,84,-0.71,Ar-Br,Ar-OR,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Brc1cccnc1.COc1cc[c]([Zn][c]2ccc(OC)cc2)cc1>>COc1ccc(-c2cccnc2)cc1,Pyridine / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,77,0.0,Ar-X,Ar-I,CuI,,,,,,ZnCl2/LiCl,,,THF/DMF,False,[Li][c]1ccc(Cl)cc1.Cc1ccccc1I>>Cc1ccccc1-c1ccc(Cl)cc1,Cl / X,"Synthesis (2016), 48(4), 504-511"
Negishi_coupling,83,0.0,Ar-Br,Ar-Zn,Pd(dba)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CCOC(=O)c1cc(Br)c2cccccc1-2.COc1cc[c]([Zn][Cl])cc1>>CCOC(=O)c1cc(-c2ccc(OC)cc2)c2cccccc1-2,CO2R / OR,"Synthesis (2015), 47(4), 538-548"
Negishi_coupling,79,0.0,Ar-I,Any-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CCOC(=O)c1ccc(I)cc1.CC1(C)CO[C]([Zn][Cl])=N1>>CCOC(=O)c1ccc(C2=NC(C)(C)CO2)cc1,CO2R / OR / Imino,"Chemical Communications (Cambridge, United Kingdom) (2015), 51(29), 6415-6417"
Negishi_coupling,96,0.71,Ar-Br,,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CCCCNC(=O)c1ccc(Br)cc1.N#CCC[CH2-]->[Zn+2]([Cl-])[Br-].[Li+]>>CCCCNC(=O)c1ccc(CCCC#N)cc1,CONHR / Amide,"Chemistry - A European Journal (2009), 15(6), 1324-1328"
Negishi_coupling,86,0.71,Ar-Cl,,NiCl2,phen,,,,,NH4Cl,,,THF/H2O,False,CCCn1cnc2c(Cl)ncnc21.CC[CH-](C)->[Zn+2]([Cl-])[I-].[Li+]>>CCCn1cnc2c(C(C)CC)ncnc21,AromN / Pyrimidine,"Youji Huaxue (2012), 32(6), 1072-1076"
Negishi_coupling,89,0.0,Ar-Cl,Ar-NR2,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Clc1ccccn1.CN(C)c1cc[c]([Zn][c]2ccc(N(C)C)cc2)cc1>>CN(C)c1ccc(-c2ccccn2)cc1,Pyridine / NR2,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,84,0.0,Ar-Zn,Ar-Cl,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,c1cc[c]([Zn][c]2ccccc2)cc1.CCN(CC)C(=O)C1CCCN(c2cccc(Cl)n2)C1>>CCN(CC)C(=O)C1CCCN(c2cccc(-c3ccccc3)n2)C1,NR2 / CONR2 / Amide / acidic / Pyridine,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,84,0.0,,Ar-Br,"Zincbromidehydrate,Puratronic(R),(metalsbasis)/Ni(acac)2",DPEPhos,K2CO3,,,,,,,THF/NMP/H2O,False,C[N]1(C)CC[CH2-]->[Mg+2]<-1[Cl-].COC(=O)c1ccc(Br)o1>>COC(=O)c1ccc(CCCN(C)C)o1,CO2R / Furan,"Journal of Organic Chemistry (2011), 76(21), 8891-8906"
Negishi_coupling,95,0.0,Ar-Br,RCH2-Zn,Ni(acac)2,DPEPhos,K2CO3,,,,,,,THF/NMP/H2O,False,CCOC(=O)c1cncc(Br)c1.CN1CCCCC1C[CH2][Zn][Br]>>CCOC(=O)c1cncc(CCC2CCCCN2C)c1,CO2R / Pyridine / NR2,"Journal of Organic Chemistry (2011), 76(21), 8891-8906"
Negishi_coupling,84,0.0,Any-M,Ar-X,CuI,,,,,,ZnCl2/LiCl,,,THF/DMF,False,[Li][c]1ccccc1.Clc1ccc2c(I)ccnc2c1>>Clc1ccc2c(-c3ccccc3)ccnc2c1,Cl / X / Quinoline / Pyridine,"Angewandte Chemie, International Edition (2015), 54(28), 8236-8240"
Negishi_coupling,71,-1.0,Ar-Cl,Ar-OR,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Cc1ccccc1Cl.COc1cc[c]([Zn][c]2ccc(OC)cc2)cc1>>COc1ccc(-c2ccccc2C)cc1,OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,74,0.71,Ar-Br,,trans-di-(my-Acetato)bis[o-(di-o-tolylphosphino)benzyl]dipalladium (II),Tri-tert-butylphosphine tetrafluoroborate,DBU,,,,,,,THF,False,Brc1cccc2ccccc12.O#[C][Mo]([C]#O)([C]#O)([C]#O)([C]#O)[C]#O.[Br][Zn][CH2]c1ccccc1>>O=C(Cc1ccccc1)c1cccc2ccccc12,,"European Journal of Organic Chemistry (2013), 2013(22), 4729-4733"
Negishi_coupling,97,0.71,Ar-Br,R2CH-Zn,Pd(OAc)2,CPhos,,HCl,,,,,,THF/H2O,False,Brc1ccccc1-c1ccccc1.C[CH](C)[Zn][Br]>>CC(C)c1ccccc1-c1ccccc1,,"Journal of the American Chemical Society (2009), 131(22), 7532-7533"
Negishi_coupling,94,0.71,Ar-Zn,Any-X,XPhos Pd G3,XPhos,,,,,NH4Cl,,,THF/H2O,False,[Cl][Zn][c]1ccccc1.FC(F)(F)c1c(Br)c(-c2ccccc2)nn1-c1ccccc1>>FC(F)(F)c1c(-c2ccccc2)c(-c2ccccc2)nn1-c1ccccc1,CF3 / F / X / AromN,"Organic & Biomolecular Chemistry (2016), 14(7), 2352-2359"
Negishi_coupling,84,0.0,Any-C=C,Ar-Br,Pd2(dba)3,,,,,,,,603-32-7,NMP,False,C=[CH][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC.CC(C)OP(=O)(COCCn1c(Br)nc2c(N)nc(N)nc21)OC(C)C>>C=Cc1nc2c(N)nc(N)nc2n1CCOCP(=O)(OC(C)C)OC(C)C,Dienophile / C=C / NH2 / AromN / OR / Pyrimidine / Motif-C=C / Any-Dienophile,"Canadian Journal of Chemistry (2011), 89(4), 488-498"
Negishi_coupling,78,0.0,Ar-Zn,Ar-Cl,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,c1cc[c]([Zn][c]2ccccc2)cc1.O=C(c1ccco1)N1CCN(c2cccc(Cl)n2)CC1>>O=C(c1ccco1)N1CCN(c2cccc(-c3ccccc3)n2)CC1,CONR2 / NR2 / Amide / Pyridine / Furan,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,87,-0.58,Ar-Br,R2CH-Zn,Pd(OAc)2,CPhos,,HCl,,,,,,PhMe/THF/H2O,False,N#Cc1ccc(Br)cc1.C[CH](C)[Zn][Br]>>CC(C)c1ccc(C#N)cc1,CN,"Journal of the American Chemical Society (2009), 131(22), 7532-7533"
Negishi_coupling,81,0.71,Ar-I,Ar-X,Pd(OAc)2,XPhos,,HCl,,,,,,THF/EtOAc/H2O,False,CCOc1n[nH]cc1I.[Cl][Zn][CH2]c1cccc(Cl)c1>>CCOc1n[nH]cc1Cc1cccc(Cl)c1,OR / X / AromN / Pyrazole / Cl,"Synthesis (2015), 47(4), 511-516"
Negishi_coupling,99,0.0,RCH2-Zn,Ar-Br,Palladacycle Gen. 3,CPhos,,,,,,,,THF/H2O,False,CC(C)=C[CH2][Zn][Br].CC(C)(C)OC(=O)n1ccc2cc(Br)ccc21>>CC(C)=CCc1ccc2c(ccn2C(=O)OC(C)(C)C)c1,C=C / Dienophile / CO2R / AromN / Motif-C=C / Any-Dienophile,"Angewandte Chemie, International Edition (2013), 52(52), 14098-14102"
Negishi_coupling,95,1.15,Ar-Br,Ar-Zn,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Brc1cccc(Br)n1.COc1cc[c]([Zn][c]2ccc(OC)cc2)cc1>>COc1ccc(-c2cccc(-c3ccc(OC)cc3)n2)cc1,Pyridine / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,96,0.78,Ar-I,Ar-Zn,NiCl2,PPh3,,HCl,,,LiCl,,,THF/H2O,False,O=c1c(I)coc2ccccc12.Cc1cc[c]([Zn][Br])cc1>>Cc1ccc(-c2coc3ccccc3c2=O)cc1,,"Molecular Diversity (2014), 18(2), 245-251"
Negishi_coupling,70,0.0,Ar-Br,Ar-NR2,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,O=C1OCc2cc(Br)ccc21.CN(C)c1cc[c]([Zn][c]2ccc(N(C)C)cc2)cc1>>CN(C)c1ccc(-c2ccc3c(c2)COC3=O)cc1,CO2R / NR2,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,83,0.0,Ar-Zn,Ar-I,CuI,,,,,,LiCl,,,DMF,False,c1cc[c]([Zn][c]2ccccc2)cc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(-c2ccccc2)cc1,CN,"Synthesis (2016), 48(4), 504-511"
Negishi_coupling,87,0.0,Ar-Zn,Any-X,XPhos Pd G3,XPhos,,,,,NH4Cl,,,THF/H2O,False,COc1cc[c]([Zn][Cl])cc1.FC(F)(F)c1c(Br)c(-c2ccccc2)nn1-c1ccccc1>>COc1ccc(-c2c(-c3ccccc3)nn(-c3ccccc3)c2C(F)(F)F)cc1,OR / CF3 / F / X / AromN,"Organic & Biomolecular Chemistry (2016), 14(7), 2352-2359"
