reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,19,0.0,Alkyl-C=C,,Bis(benzonitrile)palladium chloride,,,,,O2/540-80-7,H2O/t-BuOH,True,C/C=C/COC(=O)c1ccccc1>>CC(=O)C(C)OC(=O)c1ccccc1.CC(=O)CCOC(=O)c1ccccc1.C=CC(C)OC(=O)c1ccccc1.CC(CC=O)OC(=O)c1ccccc1,Dienophile / C=C / CO2R / Any-Dienophile / Motif-C=C,"Organic Chemistry Frontiers (2022), 9(3), 687-692"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,84,0.0,H-Alkenyl,,"Cuprous chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2,THF/H2O,True,C=C[C@H]1COB2C=Cc3ccccc3N21>>CC(=O)[C@H]1COB2C=Cc3ccccc3N21,Dienophile / C=C / Cyclohexene / NR2 / OR / Any-Dienophile / Motif-C=C,"Angewandte Chemie, International Edition (2022), 61(7), e202113558"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,75,0.0,H-Alkenyl,,Bis(benzonitrile)palladium chloride,,,,,540-80-7/O2,t-BuOH,True,C=C[C@]1(C)O[C@]2(C)CO[C@@H](c3ccc(OC)cc3)O[C@H]2C=C[C@H]1O[Si](C)(C)C(C)(C)C>>COc1ccc([C@@H]2OC[C@@]3(C)O[C@@](C)(CC=O)[C@H](O[Si](C)(C)C(C)(C)C)C=C[C@@H]3O2)cc1,Dienophile / C=C / Cyclohexene / OR / Si / Any-Dienophile / Motif-C=C,"Journal of Organic Chemistry (2022), 87(1), 579-594"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,91,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,HCl/O2,DMF/H2O,True,C=CC[C@H]1O[C@@H](CCC)C[C@H]2OC(C)(C)O[C@H]12>>CCC[C@H]1C[C@@H](O)[C@H](O)[C@@H](CC(C)=O)O1,OR,"Synthetic Communications (2022), 52(3), 445-450"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,94,0.46,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2,DMF/H2O,True,C=C[C@@H](C)[C@@H]1O[C@H](CCO)c2cc(C)ccc2[C@@H]1C>>CC(=O)[C@@H](C)[C@@H]1O[C@H](CCO)c2cc(C)ccc2[C@@H]1C,OR / OH,"Angewandte Chemie, International Edition (2022), 61(25), e202203072"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,95,0.69,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2,DMF/H2O,True,C=C[C@@H](C)[C@@H]1O[C@@H](CCO)c2cc(C)ccc2[C@@H]1C>>CC(=O)[C@@H](C)[C@@H]1O[C@@H](CCO)c2cc(C)ccc2[C@@H]1C,OR / OH,"Angewandte Chemie, International Edition (2022), 61(25), e202203072"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,87,-1.15,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2,DMF/H2O,True,C=C[C@@H](C)[C@@H]1O[C@H](CCO)c2cc(C)ccc2[C@@H]1C>>CC(=O)[C@@H](C)[C@@H]1O[C@H](CCO)c2cc(C)ccc2[C@@H]1C,OR / OH,"Angewandte Chemie, International Edition (2022), 61(25), e202203072"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,100,1.88,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2,DMF/H2O,True,C=C[C@@H](C)[C@@H]1OC(=O)c2cc(C)ccc2[C@@H]1C>>CC(=O)[C@@H](C)[C@@H]1OC(=O)c2cc(C)ccc2[C@@H]1C,CO2R,"Angewandte Chemie, International Edition (2022), 61(25), e202203072"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,90,0.84,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2,DMF/H2O,True,C=C[C@@H](C)[C@H]1OC(=O)c2cc(C)ccc2[C@H]1C>>CC(=O)[C@@H](C)[C@H]1OC(=O)c2cc(C)ccc2[C@H]1C,CO2R,"Angewandte Chemie, International Edition (2022), 61(25), e202203072"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,95,0.97,H-Alkenyl,,Pd(MeCN)2Cl2,,,,,540-80-7,H2O/EtOH,True,C=C1CC(c2ccccc2)(c2ccccc2)C1>>O=C1CCC(c2ccccc2)(c2ccccc2)C1.O=CC1CC(c2ccccc2)(c2ccccc2)C1,,"Angewandte Chemie, International Edition (2023), 62(7), e202215381"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,95,0.69,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccc(C)cc1>>CC(=O)c1ccc(C)cc1,,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,90,0.45,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccc(F)cc1>>CC(=O)c1ccc(F)cc1,F / X,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,97,1.48,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccc(Cl)cc1>>CC(=O)c1ccc(Cl)cc1,Cl / X,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,93,0.48,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccc(OC)cc1>>COc1ccc(C(C)=O)cc1,OR,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,98,0.84,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccccc1>>CC(=O)c1ccccc1,,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,99,1.29,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccc(OC(C)=O)cc1>>CC(=O)Oc1ccc(C(C)=O)cc1,Ester / CO2R / acidic,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,92,0.5,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1cccc(C)c1>>CC(=O)c1cccc(C)c1,,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,91,0.78,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1cccc(Cl)c1>>CC(=O)c1cccc(Cl)c1,Cl / X,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,93,0.56,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccccc1C>>CC(=O)c1ccccc1C,,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,97,1.54,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccc(Br)cc1>>CC(=O)c1ccc(Br)cc1,Br / X,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,92,0.5,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccc2ccccc2c1>>CC(=O)c1ccc2ccccc2c1,,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,94,1.13,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccccc1Cl>>CC(=O)c1ccccc1Cl,Cl / X,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,98,0.88,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=Cc1ccc(C(C)(C)C)cc1>>CC(=O)c1ccc(C(C)(C)C)cc1,,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,83,0.73,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=CCCc1ccccc1>>CC(=O)CCc1ccccc1,,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,81,-0.06,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=CCOc1ccccc1>>CC(=O)COc1ccccc1,OR,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,87,0.28,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C=CCc1ccccc1>>CC(=O)Cc1ccccc1,,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,92,0.5,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,True,C(=C/c1ccccc1)\c1ccccc1>>O=C(Cc1ccccc1)c1ccccc1,,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,94,0.61,H-Alkenyl,,Pd(OAc)2,,,HFIP,,TBHP/124-18-5,,True,[2H]C([2H])=C([2H])c1c([2H])c([2H])c([2H])c([2H])c1[2H]>>[2H]c1c([2H])c([2H])c(C(C)=O)c([2H])c1[2H],,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,9,0.0,H-Alkenyl,Alkyl-Ester,Pd(OAc)2,,,HFIP,,TBHP/1817719-31-5/124-18-5,,False,C=Cc1ccccc1.CC(=O)OC(C)=O>>CC(=O)c1ccccc1.CC(=O)OCC(=O)c1ccccc1,Ester / CO2R / acidic,"Organic Letters (2023), 25(11), 1850-1855"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,85,1.09,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2,DMF/H2O,True,C=CC[C@@H]1CCCCN1C(=O)OCc1ccccc1>>CC(=O)C[C@@H]1CCCCN1C(=O)OCc1ccccc1,Carbamate / CO2R / CONR2,"Natural Product Research (2023), 37(20), 3388-3394"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,72,-0.74,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,106-51-4,MeCN/H2O,True,C=CCc1ccc(OC)cc1>>COc1ccc(CC(C)=O)cc1,OR,"ChemPlusChem (2023), 88(10), e202300384"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,75,-0.5,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,106-51-4,MeCN/H2O,True,C=CCc1ccc2c(c1)OCO2>>CC(=O)Cc1ccc2c(c1)OCO2,OR,"ChemPlusChem (2023), 88(10), e202300384"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,84,0.54,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2,DMF/H2O,True,C=CCCC1CC(=O)CC1(C)C>>CC(=O)CCC1CC(=O)CC1(C)C,acidic / COR,"Journal of the Serbian Chemical Society (2023), 88(10), 975-983"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,85,0.0,H-Alkenyl,,Pd(MeCN)4(BF4)2,,,,,106-51-4,MeCN/H2O,True,CCOC(=O)CCC/C=C/[C@H](C)NC(=O)OC(C)(C)C>>CCOC(=O)CCCC(=O)C[C@H](C)NC(=O)OC(C)(C)C,Carbamate / CO2R / CONHR / Ester / acidic,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,87,0.71,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,CCOC(=O)CCC/C=C/[C@H](C)N(C)C(=O)OCc1ccccc1>>CCOC(=O)CCCC(=O)C[C@H](C)N(C)C(=O)OCc1ccccc1,Carbamate / CO2R / CONR2 / Ester / acidic,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,81,0.0,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,CCOC(=O)CCC/C=C/[C@H](C)NC(=O)c1ccccc1>>CCOC(=O)CCCC(=O)C[C@H](C)NC(=O)c1ccccc1,CONHR / CO2R / Ester / Amide / acidic,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,86,0.0,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C[C@@H](/C=C/CCCCC(=O)c1ccccc1)NC(=O)OCc1ccccc1>>C[C@@H](CC(=O)CCCCC(=O)c1ccccc1)NC(=O)OCc1ccccc1,COR / Carbamate / CO2R / CONHR / acidic,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,85,0.13,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,CC/C=C/[C@H](C)NC(=O)OCc1ccccc1>>CCC(=O)C[C@H](C)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,91,0.71,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,CCOC(=O)CCC/C=C/[C@H](C)NC(=O)OCc1ccccc1>>CCOC(=O)CCCC(=O)C[C@H](C)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR / Ester / acidic,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,80,-0.55,H-Alkenyl,,"[29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]iron/Pd(MeCN)4(BF4)2",,,,,106-51-4/O2,MeCN/H2O,True,CC(C)/C=C/[C@H](C)NC(=O)OCc1ccccc1>>CC(C)C(=O)C[C@H](C)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,78,-0.82,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C[C@@H](/C=C/CCc1ccccc1)NC(=O)OCc1ccccc1>>C[C@@H](CC(=O)CCc1ccccc1)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,78,0.0,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,CON(C)C(=O)CCCC/C=C/[C@H](C)NC(=O)OCc1ccccc1>>CON(C)C(=O)CCCCC(=O)C[C@H](C)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR / CONR2 / Amide / acidic / OR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,77,0.0,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,COC(=O)c1ccc(CC/C=C/[C@H](C)NC(=O)OCc2ccccc2)cc1>>COC(=O)c1ccc(CCC(=O)C[C@H](C)NC(=O)OCc2ccccc2)cc1,CO2R / Carbamate / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,85,0.0,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C[C@@H](/C=C/CCCCCl)NC(=O)OCc1ccccc1>>C[C@@H](CC(=O)CCCCCl)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR / Cl / X,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,87,0.8,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C[C@@H](/C=C/CCCC#N)NC(=O)OCc1ccccc1>>C[C@@H](CC(=O)CCCC#N)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR / CN / acidic,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,78,-0.82,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C[C@@H](/C=C/C1CCCCC1)NC(=O)OCc1ccccc1>>C[C@@H](CC(=O)C1CCCCC1)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,77,0.0,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C[C@@H](/C=C/CCCB1OC(C)(C)C(C)(C)O1)NC(=O)OCc1ccccc1>>C[C@@H](CC(=O)CCCB1OC(C)(C)C(C)(C)O1)NC(=O)OCc1ccccc1,Bpin / B(OR)2 / OR / Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,80,-0.71,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C[C@@H](/C=C/C1CCOCC1)NC(=O)OCc1ccccc1>>C[C@@H](CC(=O)C1CCOCC1)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR / OR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,-1.9,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H](NC(=O)OCc1ccccc1)C(C)(C)C>>CC(=O)C[C@H](NC(=O)OCc1ccccc1)C(C)(C)C,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,74,-0.71,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C[C@@H](/C=C/C1CCN(C(=O)OC(C)(C)C)CC1)NC(=O)OCc1ccccc1>>C[C@@H](CC(=O)C1CCN(C(=O)OC(C)(C)C)CC1)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR / CONR2,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,89,0.67,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@@H](CC)NC(=O)OCc1ccccc1>>CC[C@H](CC(C)=O)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,84,-0.01,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H](NC(=O)OCc1ccccc1)C(C)C>>CC(=O)C[C@H](NC(=O)OCc1ccccc1)C(C)C,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,89,0.67,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@@H](C)NC(=O)OCc1ccccc1>>CC(=O)C[C@@H](C)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,96,1.62,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H](NC(=O)OCc1ccccc1)C1CCC1>>CC(=O)C[C@H](NC(=O)OCc1ccccc1)C1CCC1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,77,-0.96,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H](NC(=O)OCc1ccccc1)C12CC3CC(CC(C3)C1)C2>>CC(=O)C[C@H](NC(=O)OCc1ccccc1)C12CC3CC(CC(C3)C1)C2,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,86,0.26,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H](NC(=O)OCc1ccccc1)C1C2CC3CC(C2)CC1C3>>CC(=O)C[C@H](NC(=O)OCc1ccccc1)C1C2CC3CC(C2)CC1C3,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,77,-0.27,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H]1CCCCN1C(=O)OCc1ccccc1>>CC(=O)C[C@H]1CCCCN1C(=O)OCc1ccccc1,Carbamate / CO2R / CONR2,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,81,0.0,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@@H](COc1ccccc1)NC(=O)OCc1ccccc1>>CC(=O)C[C@@H](COc1ccccc1)NC(=O)OCc1ccccc1,OR / Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,81,-0.41,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,O=C(N[C@H]1C=CCCC1)OCc1ccccc1>>O=C1CCC[C@@H](NC(=O)OCc2ccccc2)C1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,84,-0.01,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H](NC(=O)OCc1ccccc1)C1CCCCCCC1>>CC(=O)C[C@H](NC(=O)OCc1ccccc1)C1CCCCCCC1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,75,-1.12,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@@H](CCCC#N)NC(=O)OCc1ccccc1>>CC(=O)C[C@@H](CCCC#N)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR / CN / acidic,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,84,-0.71,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@@H](CCC(=O)OCC)NC(=O)OCc1ccccc1>>CCOC(=O)CC[C@H](CC(C)=O)NC(=O)OCc1ccccc1,Carbamate / CO2R / CONHR / Ester / acidic,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,86,0.71,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H](NC(=O)OCc1ccccc1)C1CCOCC1>>CC(=O)C[C@H](NC(=O)OCc1ccccc1)C1CCOCC1,Carbamate / CO2R / CONHR / OR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,89,0.71,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H](NC(=O)OCc1ccccc1)C1CCN(C(=O)OC(C)(C)C)CC1>>CC(=O)C[C@H](NC(=O)OCc1ccccc1)C1CCN(C(=O)OC(C)(C)C)CC1,Carbamate / CO2R / CONHR / CONR2,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,95,1.48,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@H](NC(=O)OCc1ccccc1)C1CCCCC1>>CC(=O)C[C@H](NC(=O)OCc1ccccc1)C1CCCCC1,Carbamate / CO2R / CONHR,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,75,0.0,H-Alkenyl,,Pd(TFA)2,,,,,"106-51-4/Hydrogen tetrafluoroborate,",MeCN/H2O,True,C/C=C/[C@@H](CCCS(=O)(=O)c1ccccc1)NC(=O)OCc1ccccc1>>CC(=O)C[C@@H](CCCS(=O)(=O)c1ccccc1)NC(=O)OCc1ccccc1,SR / SO2R / Carbamate / CO2R / CONHR / acidic,"Organic & Biomolecular Chemistry (2023), 21(1), 115-126"
