material_id,condition_group_id,centroid_similarity,assignment_margin,assignment_status,observation_count,exact_recipe_id_count,condition_display,parse_warnings
CMAT1:0ce1b6ea55abd183e4b9d6f9c22882741fdd94aa5ecc9af82bcf6681247a101f,CGPOC1:1ddfcf4a4fda9e1422429971b6ad0f21d85c33c6fadf050a2390363fcca26d35,0.957176,0.065561,supported,1,1,Potassium 2-ethylhexanoate [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; tAmOH [solvent],
CMAT1:0cefa40c48952c71959b252e9977c5171aa13d1316cc00aa9fc70ee0c7c5ae99,CGPOC1:6d80b972acba6afd62e98a3e8d72bb0c5b2d87d359be554f41a90eeaca6a3016,0.962302,0.141128,supported,1,1,LiHMDS [base]; cataCXiumA Pd G6 Br)2 [catalyst]; CataCXiumA [ligand]; tAmOH [solvent],
CMAT1:0cf12949d8effc807e4ee2eccc1d81af681a75c45a735161ea3f84367a9f7513,CGPOC1:53915131d59eabfce2b5f20e69674fbaac3c16abb1c66ff8c016b17b1310dbae,0.999134,0.124341,supported,5,5,Cs2CO3 [base]; CuI [catalyst]; NN-Dimethyloxamide [ligand]; Dioxane [solvent],
CMAT1:0cf309e6fd5e8af0dcf2edfa2bc7db824882680444ef8a3cc7f53c93f9ddc920,CGPOC1:0e005e4b97c3d8559e245ed55ff58320b48baef0c8a314b10777aaf0d1d7d56d,0.896371,0.103507,provisional,1,1,"Na2CO3 [base]; Copper(II)acetate [catalyst]; trans-1,2-Diaminocyclohexane [ligand]; Dioxane [solvent]",
CMAT1:0cfa7a4b10d95515846cab57413a27e4445e9392b4062082fb38612ad0b019a0,CGPOC1:502d20160f1c9eda39f68be8318940545628e7e77a8cad4e324476f906c33d47,0.977004,0.047714,provisional,2,2,NaH [base]; Pd-PEPPSI-IPent Cl o-picoline [catalyst]; IPENT Cl [ligand]; Dioxane [solvent],
CMAT1:0cfa8088b4493712d0fb4e9f78b35da7486e7826a22ae67c6e67220f8ac65bc0,CGPOC1:6e1e47a7f39369aa081a25f9ec8c2e52741ccdf6a924fa1a4984ab5dfa5b7fcd,0.935739,0.135275,supported,1,1,KOH [base]; N-XantPhos Pd G3 [catalyst]; N-XantPhos [ligand]; Dioxane [solvent]; water [solvent],
CMAT1:0cfc5f9b2700fa41f1c8afde9e285ff8c10e4b9ba63259b13882b83df052627e,CGPOC1:5fd1264ec281d5e5782698fcdc0722bfcd54d32788bd2d2b7dbaeeaf4d7811c6,0.962394,0.050053,supported,1,1,K2CO3 [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand]; Brij 35 [solvent]; water [solvent],
CMAT1:0cfc60022775fc80f50fd9ec8448ff4951e1c439815c48e23025523b8828710b,CGPOC1:005df2d1ba1852a82204c9b6ccc96a8d8ea79c73a90980cf7568c0fda2e2a95a,0.988782,0.045722,provisional,3,3,NMM [base]; CyanuricChloride [coupling_reagent]; DMI [solvent]; No ligand,
CMAT1:0cff861f91f360d9e55588c4b47f00e3b685f6f4653c363d8df589f8c9176ec0,CGPOC1:05aa70b4edde4089529658eeb26dabea9407ef8d6cb1d3bb2d7187e9987a782f,0.992618,0.07549,supported,2,1,KPF6 [additive]; (Ru(p-cymene)Cl2)2 [catalyst]; MeCN [solvent]; No ligand,
CMAT1:0cffd19e122716a340874a314d00a16c069722e37ae23dad695e4defdc09adf9,CGPOC1:b463a9c3e4e9322ef8316ae8738faf33380d87aa2f992f925d2028be5fe4fe7b,0.998964,0.148092,supported,1,1,DBU [base]; DCE [solvent]; No ligand,
CMAT1:0d0033fad3f7223faefa22a9c849a1bcf62e0e24bdd7791757c2a2e4d7ffc17a,CGPOC1:cfe836ba73fe5fbfaf83f2fa361f5b3a0d841885ab97971d9c3d80a5c815897d,0.992413,0.084659,supported,6,1,"HFIP [additive]; (Ru(p-cymene)Cl2)2, Copper(II)acetate [catalyst]; chlorobenzene [solvent]; No ligand",
CMAT1:0d0182b7684dac1e1d5f609452ef992cc181ef733dabe3d07265c851aa297d12,CGPOC1:bd0fa2bddc4f92fe33621b7eed96d9153da90564f095ec950788eef2b01b2706,0.869061,0.028986,provisional,5,4,Cs2CO3 [base]; CuI [catalyst]; DMAc [solvent]; No ligand,
CMAT1:0d041b8fc43c2f76b9ad40b1338b2a0f99baec74768619aa6b29d7a6aa888a75,CGPOC1:687702b0f2b9bf56073c40c8501be4ce768ebec5d00dd737680d06f6b40bf6e1,0.984805,0.088518,supported,1,1,KHMDS [base]; CuI [catalyst]; BFMO [ligand]; Dioxane [solvent],
CMAT1:0d0710e626d6527a6763978756dff67c1eb9006bc424e764a83c5bab3a398ba9,CGPOC1:2a1494b49e92ef6f22d08743017e18cf307834482277c929fdbefd30b0915b4d,0.89766,0.059974,provisional,2,2,K3PO4 [base]; Copper(I) thiophene-2-carboxylate [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; MeTHF [solvent],
CMAT1:0d07464b9677bfa6facd6f6ad027da3792ecd2b9dbb33d633ed241540326ae6e,CGPOC1:61cc1aa6a022041ca100ec649d88ac3d20393bb1d2e3365544c3038dc1582196,0.985133,0.060324,supported,8,6,HOPO [additive]; NMM [base]; DIC [coupling_reagent]; THF [solvent]; No ligand,
CMAT1:0d119e8cdcf9c9f28f582ccbf20c01553fc09bd7286f22c94576c9a09cbf6e0e,CGPOC1:5594475f5c90fdb08db72e40e024871bd5a934cf1935d4910ea6330c1021e0c1,0.990095,0.079242,supported,1,1,NaHCO3 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; nBuOAc [solvent]; water [solvent],
CMAT1:0d136d1f05e968cea4b3840a3bed92a4ac4c6ebb6ee834c133a4b66218b80ebf,CGPOC1:a334b814944448a5a95c0249ca72d3f4555d0781b171b8cf13b02d5850feafb1,0.948212,0.01712,review,1,1,Cu(MeCN)4BF4 [additive]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand],
CMAT1:0d14e7b3a70003609d8bfeb6b2c823099428bf06e4312c5819cf8652d8cdb28e,CGPOC1:06a4a85bf838d7bbca6c64f8b440c6ce5a9dcfcdfe37be6e7064c1559a1f1220,0.955795,0.168435,supported,1,1,Brij 35 [additive]; KOAc [base]; cataCXiumA Pd G6 Br)2 [catalyst]; CataCXiumA [ligand]; EtOH [solvent],
CMAT1:0d1a493b13b2122d71e67f78fb8f24f4c1af090edff291b1c6e4161cbe4ebafe,CGPOC1:f162f5a5cf88258b1dd75d3925fdeeba8aa798257baf4bc82287c4605be539fa,0.816461,0.050043,provisional,8,2,water [additive]; DIPEA [base]; PhMe [solvent]; No ligand,
CMAT1:0d21d236b60be562736bc2f2d13694d6d0bc1f0fc357a81097d12ee6dfebae19,CGPOC1:2a2bc4e0410e6461d2c67a0ccf774b6e8cca862cce4c34cb17adedacd739f3c2,0.931451,0.09694,supported,1,1,TBAC [additive]; DIPEA [base]; AlphosPd)2cod [catalyst]; AlPhos [ligand]; Propionitrile [solvent],
CMAT1:0d249e453b8f66b5a9da7555df2274346f9720ea0b881991b8797c020fae86ea,CGPOC1:2a1494b49e92ef6f22d08743017e18cf307834482277c929fdbefd30b0915b4d,0.875196,0.040846,provisional,3,3,K3PO4 [base]; RockPhos Pd G3 [catalyst]; RockPhos [ligand]; MeTHF [solvent],
CMAT1:0d25748962463c1ac961232b32804d1c8c87b93cbff75d2758a629ce60dc7be3,CGPOC1:761f0ee19dbefb182630686dbdfff964e419f86d842de4b4b13fdd58bc18b31b,0.91297,0.149072,supported,1,1,LiBr [additive]; NaHMDS [base]; Pd-PEPPSI-IPent Cl 3-chloropyridine [catalyst]; IPENT Cl [ligand]; anisole [solvent],
CMAT1:0d263927f4d01e2c374c5ac69e192d36fa0acb763f2c1c5d2c33407dd618c3fc,CGPOC1:7196e8aea013873a7f46e260ecf29c641d9b04bb1f6d6004b8337bdafd8a950c,0.975598,0.103093,supported,1,1,LiOTMS [base]; Cu(MeCN)4BF4 [catalyst]; BHMPO [ligand]; tAmOH [solvent],
CMAT1:0d2a2ac78b9257c411c94841380458d507694e0380a3261f0e5d51f1a27a3604,CGPOC1:77cbb116c04701b7fc7623a78c3bd369a6ff6fa448e2eba9da066818c38c1543,0.978779,0.123613,supported,1,1,TMG [base]; N-XantPhos Pd G3 [catalyst]; N-XantPhos [ligand]; MeTHF [solvent],
CMAT1:0d2fcadba51942b4d7b3e1d43982fe7b59f3ffc45cb03c744eb4054e294a9d56,CGPOC1:227e921033dd23a2b31c361083bec463cb68b91502e931c404e339c3d83c15b3,0.896189,0.100054,provisional,1,1,DIPEA [base]; PEPPSI-IPENT [catalyst]; IPent [ligand]; MeTHF [solvent],
CMAT1:0d3350f17faa8e532014f54478bca6e466f7b05c91cb83a29338d961bd69fff5,CGPOC1:b1108a1a9357a1273a6889bb8c6df326110c165cba3504d8fcc484bec5ddc3c3,0.942681,0.067737,supported,1,1,TBAB [additive]; NaHCO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; anisole [solvent]; water [solvent],
CMAT1:0d349eb4e0f4cbc998e706a661237637a22ba0f37b1d9efc4ace0d74bcb84aa4,CGPOC1:26dbd3f1556df3b1b420605138035726c6a2b64a6e574640d24f3229c2f16b92,0.975365,0.046327,provisional,2,1,BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand]; EtOAc [solvent],
CMAT1:0d382680f117480297d0ed0f230af534602b1b17b64456ea6bf7aa2cf48060d2,CGPOC1:ff126f4e59f0eabf561f46eb724e865493c0feb2053513d6fa3e80173f3e6182,0.9863,0.105676,supported,1,1,Octanoic acid [additive]; KF [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; Dioxane [solvent]; TPGS-750M [solvent],
CMAT1:0d3ba36020794af80b924c669b65442816e08e71eb5d787166291e9f759be4c2,CGPOC1:bfb63804362c87bdece6beef62584f53e50d46a38948ac4ec08844f7bc065bf7,0.973885,0.104373,supported,1,1,TBAC [additive]; K3PO4 [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; 2-BuOH [solvent]; water [solvent],
CMAT1:0d3d9c82d112a35312633c6fc70f5a28de354d69acd2433e806c7bc6a10234f6,CGPOC1:0ae0b8874b1dc917d9474168b998721a759e68e6906e6801bca0ae2784e6733c,0.933576,0.081237,supported,8,8,Cs2CO3 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; MeTHF [solvent],
CMAT1:0d3e0160ecf8e566c1866f417724b27c988246d8a7bede2b012a747df422ef50,CGPOC1:044f9b8a6d01238327af6138506315c5a16ac8b41e83b00650e155a73675fb6a,0.898401,0.042056,provisional,4,4,Cs2CO3 [base]; AmPhos2PdCl2 [catalyst]; AmPhos [ligand]; EtOH [solvent],
CMAT1:0d411951cfad8bc5dcfa3d83b7ecdf8763be4715c40e3a5fa7dab07f2648fefe,CGPOC1:c1a1f4ea3503cee8a0516d6362e92ce0e52715cd8358dfc6b3c0b6ae9799d21f,0.992247,0.104758,supported,7,6,K3PO4 [base]; P(tBu)2Ph)2PdCl2 [catalyst]; P(tBu)2Ph [ligand]; tAmOH [solvent]; water [solvent],
CMAT1:0d44dd68d9122bd7745a6a105a9706976d7d6211c6d82674f7bd59faecae9d23,CGPOC1:29ab0a37135fe012c389caeac5f5828bfe398878e45bebffda54f521168b8d97,0.980506,0.067502,supported,1,1,TMP [base]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; iPrOH [solvent],
CMAT1:0d4608993c5bebbcccb588d46972b2c43da9acd79b00bab96bc43cff1d15a7b8,CGPOC1:ab875d616adbfe47a2f5eca0137ac83031b5b90368a1c6ba030189afb7f14b71,0.974338,0.027777,provisional,1,1,NaHCO3 [base]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; MeOH [solvent],
CMAT1:0d46700751e3403a5a75ad8b0429dafe2f52e689d22d03420ca95eb7cc57111a,CGPOC1:7a12ad2dd044196907bb91e3a0c2306ad09a24502675374c04f4e50223de43ef,0.778764,0.012441,review,2,1,KOH [base]; CuI [catalyst]; L-Proline [ligand]; DMSO [solvent]; water [solvent],
CMAT1:0d4a754e70dd539b0b9137101986f44f6cfaa8e41c9a6603bd89b3398c30651f,CGPOC1:5b539267824a79bd55df299a913decc210df9c528a649ed07f64137e03215cd0,0.87083,0.005532,review,1,1,Potassium 2-ethylhexanoate [additive]; K2CO3 [base]; SPhos Pd(crotyl)Cl [catalyst]; SPhos [ligand]; anisole [solvent]; Brij 35 [solvent]; water [solvent],
CMAT1:0d50936d3aa30bee516bfbb216cb3e65286fa7357ed010cd1fb7a52738616834,CGPOC1:b5f48cb295b7baeefcc28dd1839f2657d4da78e860c67acd2d6fb56a640eee05,0.830497,0.016983,review,1,1,KOH [base]; MorDalPhos Pd G6 Br [catalyst]; MorDalphos [ligand]; iPrOAc [solvent]; water [solvent],
CMAT1:0d520b0a6527b6889ae60a5ebbe31bfdcc95e1dbab45b93d781c6fd6dd1d2b0f,CGPOC1:005df2d1ba1852a82204c9b6ccc96a8d8ea79c73a90980cf7568c0fda2e2a95a,0.987022,0.039173,provisional,3,2,NMI [base]; BOP-Cl [coupling_reagent]; DMI [solvent]; No ligand,
CMAT1:0d5339c6b0e9ed5836f1ea93561c6630f9c72ae3d6651c46133e3434bc87dafb,CGPOC1:a23d0ea95a8412182c0ae901a4d7436bd3c4c303e0416bda6d70bdac48319cf1,0.953273,0.11638,supported,2,2,TBAI [additive]; K2CO3 [base]; DMI [solvent]; No ligand,
CMAT1:0d58ead58434313e124c69bd7e02600d49925c78f90f355c84ec7856767bc9dc,CGPOC1:005df2d1ba1852a82204c9b6ccc96a8d8ea79c73a90980cf7568c0fda2e2a95a,0.955188,0.077925,supported,1,1,TMSOK [base]; MsCl [coupling_reagent]; iPrOAc [solvent]; No ligand,
CMAT1:0d5b9aea2eafafaf521e0fd764654e60f3434e633163efd294f7fbd34e2fd20a,CGPOC1:78a5bc21ecc3bde80a6e5f1d53e623154433be7deb944996e3b8cedfa819081f,0.699793,0.034497,review,1,1,DIPEA [base]; BrettPhos Pd G3 [catalyst]; CuI [catalyst]; BrettPhos [ligand]; PhMe [solvent],
CMAT1:0d5e0206a99c9a5853b46175c4bbfb3af356e2a9432f72ab1ce45810991f8913,CGPOC1:3f17c86e4b473256f73d03c5ee5de9d616eee17afc055e0d00e7fc6a8a20b7c3,0.920879,0.054109,supported,1,1,MeOH [additive]; K3PO4 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; Dioxane [solvent],
CMAT1:0d67ccae4ab7b66c8e1819f1db4322a9e79a90d036bde17a677efffda8ba16ab,CGPOC1:c82299c44ca16c3c152d872e4091f7c7a7e6cac65330249defe48b83190ade76,0.958051,0.058791,supported,3,3,lutidine [base]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; DMSO [solvent],
CMAT1:0d6adb928523f471380c56f57a6d695ab378f5e5380de407a35d69d03baf2927,CGPOC1:dfdf0e268de656417e9e0d0cbda8c92340b70d8009fc4b6c427aa1d66627f200,0.964872,0.062921,supported,1,1,XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand]; cyclohexane [solvent],
CMAT1:0d6bf164934092f5d7705c97b8c06fb3f93d22518bb5ca4c8dea9c92a25c9245,CGPOC1:80506f2bc57f463ac5980710e9ac940b098e23d06a03d373b513052e3368340c,0.998916,0.139174,supported,10,4,pyridine [base]; THF [solvent]; No ligand,
CMAT1:0d7042c0ac085b9cb2b728897c34bc6716ee24958308de47a3c386abae80e0cb,CGPOC1:96622d8dcfae8053f6c0f40dc6ea529ca6c7f5b4fc6f9a53faec5754ed689913,0.994516,0.10394,supported,2,1,NaOtPent [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; TBME [solvent],
CMAT1:0d70f421a7b8355961de5e42a58a60baceaa547c8cbb5a1b8207b68ae660e6c4,CGPOC1:7e2bfe49a3c2951946d347c9a79d8224d193a0d7bc03206c2b7e8e8699240465,0.988347,0.157448,supported,1,1,NaOtBu [base]; [Pd(allyl)(RockPhos)]OTf [catalyst]; RockPhos [ligand]; MeTHF [solvent],
CMAT1:0d72712692644c9495a85c74a908b39800823312e758e43d6027956804e94e33,CGPOC1:05aa70b4edde4089529658eeb26dabea9407ef8d6cb1d3bb2d7187e9987a782f,0.821142,0.028156,provisional,1,1,TBAB [additive]; Cs2CO3 [base]; MeCN [solvent]; water [solvent]; No ligand,
CMAT1:0d7732b7aa720b9ddfdf85156309a2bc7fd4b7af84ba48f34ee9cfe05ff78e17,CGPOC1:bbfcf26f9e11bd1fb2b693d4de51e4bec418b334fdcdf64c2775f518638b5a52,0.922576,0.123194,supported,8,3,THF [solvent]; No ligand,
CMAT1:0d7b129e7ae666ca4149f70fabb0c12289c38f806029f275946e350a497dde8e,CGPOC1:8ad47880a4c9d989ef7c75d510d6d6245053fc1166047c0bb66416d3283a3cc2,0.934045,0.017792,review,2,2,K3PO4 [base]; AlphosPd)2cod [catalyst]; AlPhos [ligand]; DMSO [solvent],
CMAT1:0d7b6fb3b1c242f63d17fd5326b60bb82a92400b119a3a3313e53caf52595958,CGPOC1:d5204693db07c70118c0d170cdff2ba90e2cb16bd53eba8ee257da25a2f958a0,0.963163,0.087525,supported,2,2,HFIP [additive]; Imidazole [base]; DMF dimethylacetal [coupling_reagent]; MeOH [solvent]; No ligand,
CMAT1:0d834a95a4f1538a2f98a852f41858f0c5c18657b219b0bc165bd716b7f33836,CGPOC1:578092c71007252677a9f403c9f3e436f57dac2276b106f6e9edfdf3b1c4d862,0.924394,0.01233,review,1,1,dtbpfPdCl2 [catalyst]; dtbpf [ligand]; tAmOH [solvent],
CMAT1:0d8795501f9e17a3866ecedd13bb70d39f2b5585051ad0c4e6b5cf6fdea44593,CGPOC1:0cba06ec1cd339dabe72f1136dc642a98d8b55f09d71d8b0451962afb43e969f,0.883434,0.071283,provisional,1,1,Brij 35 [additive]; K3PO4 [base]; SPhos Pd(tBuInd)Cl [catalyst]; SPhos [ligand]; iPrOH [solvent]; water [solvent],
CMAT1:0d89d3221d50128d71b5582a1bb69f0af51bb34512ca8867afa3437a2e7a0cd6,CGPOC1:1bce4b9ba74326b3f3062188d1e7acaa760784446b67ee1d445c91f64f92570f,0.985607,0.184812,supported,1,1,"K3PO4 [base]; Cu2O [catalyst]; tBu-NpPh-Biphenyl-benzene-1,2-diamine [ligand]; tAmOH [solvent]",
CMAT1:0d8c1faae03a0997aa21a29220c57a36ab43925b369d23a87a827905e55558a2,CGPOC1:8ad47880a4c9d989ef7c75d510d6d6245053fc1166047c0bb66416d3283a3cc2,0.966013,0.081642,supported,12,4,AlPhosPd G6 Br [catalyst]; AlPhos [ligand]; DMSO [solvent],
CMAT1:0d9e36351e2ece8b109377eb91791bec402a936f0d4378456bbf0f6f1d23c644,CGPOC1:1182f8eb6daa9164ca837e317320ad843785fcf8552106a58b512ff8578a7733,0.972687,0.304055,supported,1,1,KOPiv [additive]; K2HPO4 [base]; P(Cy)3 Pd(crotyl)Cl [catalyst]; P(Cy)3 [ligand]; anisole [solvent]; NMP [solvent],
CMAT1:0d9ed1ed0ac8abac5a05ac556683696f7831aa07e319b49b049772a75ed03007,CGPOC1:ad60348c4a8080fbfbc312ffaee266bde78236be3b315e26080ef6138b2d0ce5,0.92887,0.06346,supported,2,2,"TBAC [additive]; TBD, TMP [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; MeTHF [solvent]",
CMAT1:0da012a08c54cf977361d337d116d3579eec05d27e0e95568be5243ae9cbd918,CGPOC1:13080393c6a5e2957f82b3c1ac3fe42c3c1c32cf2ca7c8886a6807bad7786044,0.996132,0.063587,supported,1,1,Dabco [base]; EtOAc [solvent]; No ligand,
CMAT1:0da23116f6d8423899c343df615a208968bec0fc0c0d45c1b41bb4cbb08d7163,CGPOC1:68fc57d0c17a882b4a0aac87a09cf5625ceb9ae1d3fef0ac3f89974761247bb2,0.889248,0.041295,provisional,1,1,Na2CO3 [base]; P(tBu)(Cy)2)2PdCl2 [catalyst]; P(tBu)(Cy)2 [ligand]; PhMe [solvent],
CMAT1:0da4a34be625e6339d434256bc7b6bacc93a363a4f36323c3c98665daec44a90,CGPOC1:963fdbdc48c78e7516b81618fc42b08976751280076de373910658842c8f9275,0.939112,0.059293,supported,12,11,Cs2CO3 [base]; DMI [solvent]; No ligand,
CMAT1:0da9762c8a38bebaa9c12895dbeeb1a293eabc3189014aa8a3ab8abcd7ef3258,CGPOC1:1182f8eb6daa9164ca837e317320ad843785fcf8552106a58b512ff8578a7733,0.891873,0.116485,provisional,2,1,"Potassium 2-ethylhexanoate, TBAC [additive]; K3PO4 [base]; XantPhos Pd G2 [catalyst]; XantPhos [ligand]; anisole [solvent]; water [solvent]",
CMAT1:0dae8441aab00fd111c1a3985d6e886c2a09712c36617f82a7b34bea74da5171,CGPOC1:5594475f5c90fdb08db72e40e024871bd5a934cf1935d4910ea6330c1021e0c1,0.944525,0.086786,supported,6,6,K2CO3 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; EtOH [solvent]; water [solvent],
CMAT1:0dafa498393b6fbba0a1df63bce7d98efc3e80803b74b50d06354bc5b620eea7,CGPOC1:090be7860dab8fc6ba23730339fdf6da5a530e8f57dddf12d830aadbbf0f5f7f,0.910721,0.071861,supported,2,1,DBU [base]; MorDalphos Pd G3 [catalyst]; MorDalphos [ligand]; PhMe [solvent],
CMAT1:0dafd1c0fb71e8a32ba6f477215091ceedca0df5e1a52d371ff960c202d94e1e,CGPOC1:bcf92cd5b4d910f6f87f7577159894c8f341b597ef5992de534a9d7ad23b5a1a,0.957351,0.139231,supported,3,3,Cs2CO3 [base]; RockPhos Pd G3 [catalyst]; RockPhos [ligand]; PhMe [solvent],
CMAT1:0db501bb96b05ffac211ac36f3389b5b613854ce797a927bf83b788817ec90c0,CGPOC1:dabe285932586f5763dcadd7cd61c7a7a0c423bd96cb971a32e18512c82f616e,0.878168,0.084783,provisional,1,1,MeOH [additive]; K3PO4 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; PhMe [solvent]; water [solvent],
CMAT1:0db66357c2281173036a0023b486c422fb14793ae2ad4d9ff875838f2a37786f,CGPOC1:a816da105556a806d7c99047f3fec0bd6546b52dfd56b594b86cb0b713371bd3,0.948351,0.103233,supported,1,1,DBU [base]; CuI [catalyst]; bpy [ligand]; DMF [solvent],
CMAT1:0db95b9975d3e95f94b2157e5b0de9380c5e0d501259eac1b0c1d660a76ebb47,CGPOC1:40b0bfa82324646b2a9a921db075ae520b037af69e1c4c7b0d5abb654702c367,0.82288,0.048876,provisional,2,2,Na2CO3 [base]; P(tBu)3 Pd G2 [catalyst]; P(tBu)3 [ligand]; PhMe [solvent],
CMAT1:0db99055bf57c0b66075357899dae30a9a02a54fa88f50946143fd2696685d9b,CGPOC1:b884d24e69e4a5195ed02eea2e4487b11b1f85a7c96cee40cabb2350d42f396a,0.8211,0.110633,provisional,1,1,Brij 35 [additive]; Cs2CO3 [base]; TrixiePhos Pd G3 [catalyst]; TrixiePhos [ligand]; MeTHF [solvent]; water [solvent],
CMAT1:0dbab5f23edb4aa4c969a00e6013ea743bbaecd59f3c55f2a7b9b9c3a22f246b,CGPOC1:dedcb068aec02b77e922ad830b96af5114115e6b121982ffc7b6a9ac23cc5d90,0.994481,0.094012,supported,3,3,K3PO4 [base]; CuI [catalyst]; BFMO [ligand]; DMSO [solvent],
CMAT1:0dc5abf173f591deaeb857d5b9d829bea26df9c67e69a2a9555a39e27a5875f8,CGPOC1:2a1494b49e92ef6f22d08743017e18cf307834482277c929fdbefd30b0915b4d,0.677695,0.002173,review,1,1,K3PO4 [base]; tBuBrettPhos Pd G3 [catalyst]; tBuBrettPhos [ligand]; iPrOAc [solvent],
CMAT1:0dc6ec49fa8f9ecf28ed671848b3542c3da94e385adc718875b245278339eae7,CGPOC1:96622d8dcfae8053f6c0f40dc6ea529ca6c7f5b4fc6f9a53faec5754ed689913,0.913425,0.107257,supported,12,9,Cs2CO3 [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; MeTHF [solvent],
CMAT1:0dc9841ea29bebe0b72209df3281b1f1d232e359cafe9a510868e28724dcef2f,CGPOC1:f162f5a5cf88258b1dd75d3925fdeeba8aa798257baf4bc82287c4605be539fa,0.908622,0.069474,supported,1,1,LiI [additive]; KHMDS [base]; tAmOH [solvent]; No ligand,
CMAT1:0dcabab8ee39a854a738857e6404298d26fc1ad7024ed8a9bccfa13841dda558,CGPOC1:52d7c91209acd59dc366e80c53cf1ab08abff1e1c1621cd06fb778b762aa0dce,0.923047,0.040223,provisional,1,1,K3PO4 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; THF [solvent],
CMAT1:0dd0dd444f269d5f3f9297ab0b11b8b61cbf1b4253fda1a450ce21658080593c,CGPOC1:26dbd3f1556df3b1b420605138035726c6a2b64a6e574640d24f3229c2f16b92,0.910068,0.001819,review,2,1,LiCl [additive]; BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand]; PhMe [solvent],
CMAT1:0dd1a7073127cf38b55dbc0b2d5748ee8ad001e61fea05460f0fbfcd001ba0b8,CGPOC1:b9b50c7fcfc91dc5250ded592ed214122037ffb14f799d73ad5770d791782876,0.890486,0.194881,provisional,1,1,P(tBu)2Ph)2PdCl2 [catalyst]; P(tBu)2Ph [ligand]; acetone [solvent]; Brij 35 [solvent]; water [solvent],
CMAT1:0dd1d98ccb77e8f163a297987689bb9ca3236ee697ec46d860dee85a92417111,CGPOC1:1f6d7397fca0c4af9a50415cfa917cdaf2f4da2df5cd9c1aae1a47a971c88444,0.932689,0.087676,supported,1,1,K3PO4 [base]; CuI [catalyst]; NFO [ligand]; Dioxane [solvent]; water [solvent],
CMAT1:0dd25df9df3bf957b074c34ceed1c153b3f6fce59c5f2b2e73f4602a2e6a6300,CGPOC1:cfe836ba73fe5fbfaf83f2fa361f5b3a0d841885ab97971d9c3d80a5c815897d,0.957984,0.009609,review,1,1,AcOH [additive]; lutidine [base]; thiazolium-NHC*HCl [catalyst]; ethylene glycol [solvent]; No ligand,
CMAT1:0dd2e2284656d4479469efbc1d67667ddbaa0e5fdd3a50786e29841bfebd2660,CGPOC1:dabe285932586f5763dcadd7cd61c7a7a0c423bd96cb971a32e18512c82f616e,0.856366,0.066605,provisional,2,2,Potassium 2-ethylhexanoate [additive]; K3PO4 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; THF [solvent]; water [solvent],
CMAT1:0dd481af39a128d7c417ac36ab68cbffc7a1f3066a86e8a259a523ba7a18d3ad,CGPOC1:7a3fbfab16def81d4814749c5397d69d08ebf5c713c0885314017b19ab806ad0,0.974701,0.074666,supported,1,1,Octanoic acid [additive]; SPhos Pd(crotyl)Cl [catalyst]; SPhos [ligand]; DMF [solvent],
CMAT1:0dd8557a7a69c19d5ccb11977ca2281527e02d388cd11bef2e47f9c65fa8c81c,CGPOC1:bf2dbe9d964dcb1124691c0145e4eb08e920d99d3b94f9109c1935bd35f3fc8f,0.947867,0.096727,supported,1,1,Sodium trifluoroacetate [additive]; Cs2CO3 [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; DMAc [solvent],
CMAT1:0dd920349bba966b8ee75faaf44c77a2daa8005e953fc1693ed0d0be4daaa090,CGPOC1:b7c18466572184603181fe3edc07d7001f23ce1b837f218602c4580a43f14dce,0.93801,0.110683,supported,1,1,Potassium 2-ethylhexanoate [additive]; TMEDA [additive]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; PhMe [solvent]; water [solvent],
