reaction_smiles,detected_reaction_type,reaction_key
COc1cc(C2(CCN=[N+]=[N-])C(=O)CCCC2=O)cc2c1OCO2.CC(=O)OC(C)=O>>COc1cc([C@]23CCN(C(C)=O)C2=CCCC3=O)cc2c1OCO2,Claisen_condensation,|Alkyl-CO2R|RCH2-COR|RCH2-N3|R_acidic-H -> Alkyl-NRCOR | spectators: Ar-Alkyl|Ar-OR | events: Ann+C-N
C[Si](C)(C)Oc1ccc(O)c(N=[N+]=[N-])c1.Cc1ccc(P(c2ccccc2)c2ccccc2)c(S(=O)(=O)F)c1>>Cc1ccc2c(c1)S(=O)(=O)N1c3cc(O[Si](C)(C)C)ccc3OP21(c1ccccc1)c1ccccc1,Event:Ann,|Ar-N3|Ar-OH|Ar-PR2|Ar-SO2F -> Ar-SO2NR2 | spectators: Alkyl-Si*|Ar-Alkyl
Cc1ccc(O)c(N=[N+]=[N-])c1.Cc1ccc(P(c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(S(=O)(=O)F)c1>>Cc1ccc2c(c1)N1S(=O)(=O)c3cc(C)ccc3P1(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)O2,Event:Ann,|Ar-N3|Ar-OH|Ar-PR2|Ar-SO2F -> Ar-SO2NR2 | spectators: Ar-Alkyl|Ar-Cl
COC(=O)c1ccccc1P(c1ccccc1)c1ccccc1.COc1ccc(O)c(N=[N+]=[N-])c1>>COc1ccc2c(c1)N1C(=O)c3ccccc3P1(c1ccccc1)(c1ccccc1)O2,Claisen_condensation,|Ar-CO2R|Ar-N3|Ar-OH|Ar-PR2 -> Ar-NRCOR | spectators: Ar-OR | events: Ann+C-N
[N-]=[N+]=Nc1cc(I)ccc1O.COC(=O)c1ccccc1P(c1ccc(Cl)cc1)c1ccc(Cl)cc1>>O=C1c2ccccc2P2(c3ccc(Cl)cc3)(c3ccc(Cl)cc3)Oc3ccc(I)cc3N12,Claisen_condensation,|Ar-CO2R|Ar-N3|Ar-OH|Ar-PR2 -> Ar-NRCOR | spectators: Ar-Cl|Ar-I | events: Ann+C-N
c1ccc(P(c2ccccc2)c2ccccc2)cc1.COC1OC(=O)C(Cl)=C1N=[N+]=[N-]>>COC1OC(=O)C(Cl)=C1N=P(c1ccccc1)(c1ccccc1)c1ccccc1,Unknown,|Alkenyl-N3|Ar-PR2 -> [] | spectators: Alkenyl-CO2R|Alkenyl-Cl|R2CH-OR
CC(C)(C)OC(=O)NCc1ccc(CNC(=O)c2cccc3cccc(CN=[N+]=[N-])c23)cc1>>O=C1NCc2cccc3cccc1c23.CC(C)(C)OC(=O)NCc1ccc(CN)cc1,Event:Ann,|Alkyl-NHCOR|Bn-N3 -> Bn-LactamN|Bn-NH2 | spectators: Ar-Alkyl|Ar-CONHR
CC(C)(C)OC(=O)[C@H](CC(N)=O)NC(=O)c1cccc2cccc(CN=[N+]=[N-])c12>>O=C1NCc2cccc3cccc1c23.CC(C)(C)OC(=O)[C@@H](N)CC(N)=O,Event:Ann,|Alkyl-NHCOR|Bn-N3 -> Bn-LactamN|R2CH-NH2 | spectators: Ar-CONHR|R2CH-CO2R|RCH2-CONH2|R_acidic-H
Cc1ccc(NC(=O)c2cccc3cccc(CN=[N+]=[N-])c23)cc1>>Cc1ccc(N)cc1.O=C1NCc2cccc3cccc1c23,Event:Ann,|Ar-NHCOR|Bn-N3 -> Ar-CONHR|Ar-NH2|Bn-LactamN | bond_broken: N-N | spectators: Ar-Alkyl
COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cccc2cccc(CN=[N+]=[N-])c12>>COC(=O)[C@@H](N)Cc1c[nH]c2ccccc12.O=C1NCc2cccc3cccc1c23,Event:Ann,|Alkyl-NHCOR|Bn-N3 -> Bn-LactamN|R2CH-NH2 | bond_broken: N-N | spectators: Ar-Alkyl|Ar-CONHR|AromN-H|HeteroAr-H|Indole|R2CH-CO2R|R_acidic-H
COC(=O)[C@H](CCCCN)NC(=O)c1cccc2cccc(CN=[N+]=[N-])c12>>COC(=O)[C@@H](N)CCCCN.O=C1NCc2cccc3cccc1c23,Event:Ann,|Alkyl-NHCOR|Bn-N3 -> Bn-LactamN|R2CH-NH2 | bond_broken: N-N | spectators: Ar-CONHR|R2CH-CO2R|RCH2-NH2|R_acidic-H
CN(Cc1cccc2ccccc12)C(=O)c1cccc2cccc(CN=[N+]=[N-])c12>>CNCc1cccc2ccccc12.O=C1NCc2cccc3cccc1c23,Event:Ann,|Alkyl-NRCOR|Ar-Alkyl|Ar-CONR2|Bn-N3 -> Ar-CONHR|Bn-LactamN|Bn-NHR|CH3-NHR | bond_broken: N-N
COC(=O)c1cccc2cccc(CN=[N+]=[N-])c12>>CO.O=C1NCc2cccc3cccc1c23,Reduction_ester_to_alcohol,|Ar-CO2R|Bn-N3 -> CH3-OH | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O; N-N | events: Ann+C-N
[N-]=[N+]=NCc1cccc2cccc(C(=O)OC(c3ccccc3)c3ccccc3)c12>>OC(c1ccccc1)c1ccccc1.O=C1NCc2cccc3cccc1c23,Claisen_condensation / Reduction_ester_to_alcohol,|Ar-CO2R|Bn-N3 -> Ar-CONHR | spectators: Ar-Alkyl | events: Ann+C-N | reaction_types: Claisen_condensation+Reduction_ester_to_alcohol
c1ccc2c(c1)C1c3ccccc3P2c2ccccc21.CC(C)c1cccc(C(C)C)c1N=[N+]=[N-]>>CC(C)c1cccc(C(C)C)c1N=P12c3ccccc3C(c3ccccc31)c1ccccc12,Unknown,|Ar-N3|Ar-PR2 -> [] | spectators: Ar-Alkyl
