sample_row,detected_reaction_type,reaction_smiles,cleaned_reaction_smiles,cleanup_applied,coordination_removed,counterion_removed,routing_route,routing_excluded,formed_motifs,formed_bond_classes,event_kinds,potential_scope_issue,decision
480,Suzuki_miyaura,OB(O)c1ccc(-c2ccccc2)cc1.O=Cc1ccccc1Br.COP(=O)(OC)C(=[N+]=[N-])C(C)=O>>C#Cc1ccccc1-c1ccc(-c2ccccc2)cc1,OB(O)c1ccc(-c2ccccc2)cc1.O=Cc1ccccc1Br.COP(=O)(OC)C(=[N+]=[N-])C(C)=O>>C#Cc1ccccc1-c1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkynyl_terminal|Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
481,Suzuki_miyaura,OB(O)c1cccc(O)c1.CC(C(=O)O)c1ccc(I)c(F)c1>>CC(C(=O)O)c1ccc(-c2cccc(O)c2)c(F)c1,OB(O)c1cccc(O)c1.CC(C(=O)O)c1ccc(I)c(F)c1>>CC(C(=O)O)c1ccc(-c2cccc(O)c2)c(F)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
482,Suzuki_miyaura,OB(O)c1ccccc1.Clc1cc(Cl)c(-c2ccccc2)s1>>c1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,OB(O)c1ccccc1.Clc1cc(Cl)c(-c2ccccc2)s1>>c1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
483,Suzuki_miyaura,O=C(O)c1cccc(B(O)O)c1.Cc1cc(Br)ncc1-n1cc(-c2ccc(C(=O)O)cc2)nn1>>Cc1cc(-c2cccc(C(=O)O)c2)ncc1-n1cc(-c2ccc(C(=O)O)cc2)nn1,O=C(O)c1cccc(B(O)O)c1.Cc1cc(Br)ncc1-n1cc(-c2ccc(C(=O)O)cc2)nn1>>Cc1cc(-c2cccc(C(=O)O)c2)ncc1-n1cc(-c2ccc(C(=O)O)cc2)nn1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
484,Multi-Event:LGDisp+C-C,OB(O)c1cccc2ccccc12.FC(F)(F)C(F)(/C=C(\I)c1ccccc1)CCl>>FC(F)(F)C(F)(/C=C(/c1ccccc1)c1cccc2ccccc12)CCl,OB(O)c1cccc2ccccc12.FC(F)(F)C(F)(/C=C(\I)c1ccccc1)CCl>>FC(F)(F)C(F)(/C=C(/c1ccccc1)c1cccc2ccccc12)CCl,0,0,0,eligible_taxonomy_benchmark,0,,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
485,Suzuki_miyaura,OB(O)c1ccccc1.O=C1c2ccc(Br)cc2CC12CC=CC2>>O=C1c2ccc(-c3ccccc3)cc2CC12CC=CC2,OB(O)c1ccccc1.O=C1c2ccc(Br)cc2CC12CC=CC2>>O=C1c2ccc(-c3ccccc3)cc2CC12CC=CC2,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
486,Suzuki_miyaura,COc1ccccc1B(O)O.FC(F)(F)c1ccc(/C=C/c2nc(Cn3ccc4cc(Br)ccc43)co2)cc1>>COc1ccccc1-c1ccc2c(ccn2Cc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)c1,COc1ccccc1B(O)O.FC(F)(F)c1ccc(/C=C/c2nc(Cn3ccc4cc(Br)ccc43)co2)cc1>>COc1ccccc1-c1ccc2c(ccn2Cc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
487,Suzuki_miyaura,OB(O)c1ccsc1.Brc1cncnc1-c1ccc(-c2ccccc2)s1>>c1ccc(-c2ccc(-c3ncncc3-c3ccsc3)s2)cc1,OB(O)c1ccsc1.Brc1cncnc1-c1ccc(-c2ccccc2)s1>>c1ccc(-c2ccc(-c3ncncc3-c3ccsc3)s2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
488,Suzuki_miyaura,O=[N+]([O-])c1ccc(Br)cc1.CC1(C)OB(c2ccc(CC(=O)N(c3ccccc3)c3ccccc3)cc2)OC1(C)C>>O=C(Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)N(c1ccccc1)c1ccccc1,O=[N+]([O-])c1ccc(Br)cc1.CC1(C)OB(c2ccc(CC(=O)N(c3ccccc3)c3ccccc3)cc2)OC1(C)C>>O=C(Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)N(c1ccccc1)c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
489,Suzuki_miyaura,OB(O)c1ccc2c(c1)OCO2.O=c1c(I)coc2ccc(OC3CCCCO3)cc12>>O=c1c(-c2ccc3c(c2)OCO3)coc2ccc(OC3CCCCO3)cc12,OB(O)c1ccc2c(c1)OCO2.O=c1c(I)coc2ccc(OC3CCCCO3)cc12>>O=c1c(-c2ccc3c(c2)OCO3)coc2ccc(OC3CCCCO3)cc12,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
490,Suzuki_miyaura,OB(O)c1ccccc1.COC(=O)/C=C/c1cccc(Br)c1CC(=O)N(C(C)C)C(C)C>>COC(=O)/C=C/c1cccc(-c2ccccc2)c1CC(=O)N(C(C)C)C(C)C,OB(O)c1ccccc1.COC(=O)/C=C/c1cccc(Br)c1CC(=O)N(C(C)C)C(C)C>>COC(=O)/C=C/c1cccc(-c2ccccc2)c1CC(=O)N(C(C)C)C(C)C,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
491,Suzuki_miyaura,COc1ccc2nc3cc(Cl)ccc3c(Cl)c2c1.OB(O)c1ccccc1>>COc1ccc2nc3cc(-c4ccccc4)ccc3c(-c3ccccc3)c2c1,COc1ccc2nc3cc(Cl)ccc3c(Cl)c2c1.OB(O)c1ccccc1>>COc1ccc2nc3cc(-c4ccccc4)ccc3c(-c3ccccc3)c2c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
492,Suzuki_miyaura,CCCCB(O)O.CC1(C)OC(=O)C(Oc2ccc(Br)cn2)=C1c1ccc(S(C)(=O)=O)cc1>>CCCCc1ccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)nc1,CCCCB(O)O.CC1(C)OC(=O)C(Oc2ccc(Br)cn2)=C1c1ccc(S(C)(=O)=O)cc1>>CCCCc1ccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)nc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
493,Acylation_amide,OB(O)c1cc2ccccc2s1.Nc1ccc(Cn2cnc3c(Cl)ncnc32)cc1.C=CC(=O)Cl>>C=CC(=O)Nc1ccc(Cn2cnc3c(-c4cc5ccccc5s4)ncnc32)cc1,OB(O)c1cc2ccccc2s1.Nc1ccc(Cn2cnc3c(Cl)ncnc32)cc1.C=CC(=O)Cl>>C=CC(=O)Nc1ccc(Cn2cnc3c(-c4cc5ccccc5s4)ncnc32)cc1,0,0,0,eligible_taxonomy_benchmark,0,Alkenyl-CONHR|Ar-Ar|Ar-NHCOR,C-C|C-N,c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
494,Suzuki_miyaura,OB(O)c1ccccc1.Nc1ccc(I)cc1>>Nc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.Nc1ccc(I)cc1>>Nc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
495,Suzuki_miyaura,O[C@H](c1ccc(Br)cc1)C(F)(F)F.CS(=O)(=O)c1ccc(B(O)O)cc1>>CS(=O)(=O)c1ccc(-c2ccc([C@@H](O)C(F)(F)F)cc2)cc1,O[C@H](c1ccc(Br)cc1)C(F)(F)F.CS(=O)(=O)c1ccc(B(O)O)cc1>>CS(=O)(=O)c1ccc(-c2ccc([C@@H](O)C(F)(F)F)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
496,Suzuki_miyaura,CC(C)(C)OC(=O)n1c(B(O)O)cc2ccc(Br)cc21.COCn1c(I)cc2cc(Br)ccc21>>COCn1c(-c2cc3ccc(Br)cc3[nH]2)cc2cc(Br)ccc21,CC(C)(C)OC(=O)n1c(B(O)O)cc2ccc(Br)cc21.COCn1c(I)cc2cc(Br)ccc21>>COCn1c(-c2cc3ccc(Br)cc3[nH]2)cc2cc(Br)ccc21,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|AromN-H|Indole,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
497,Suzuki_miyaura,O=C1CCCC=C1I.OB(O)c1ccc2c(c1)OCO2>>O=C1CCCC=C1c1ccc2c(c1)OCO2,O=C1CCCC=C1I.OB(O)c1ccc2c(c1)OCO2>>O=C1CCCC=C1c1ccc2c(c1)OCO2,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
498,Suzuki_miyaura,Fc1ccc(Cl)cc1.Cc1cc(C)c(B(O)O)c(C)c1>>Cc1cc(C)c(-c2ccc(F)cc2)c(C)c1,Fc1ccc(Cl)cc1.Cc1cc(C)c(B(O)O)c(C)c1>>Cc1cc(C)c(-c2ccc(F)cc2)c(C)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
499,Suzuki_miyaura,OB(O)c1cccs1.O=Cc1ccccc1Br>>O=Cc1ccccc1-c1cccs1,OB(O)c1cccs1.O=Cc1ccccc1Br>>O=Cc1ccccc1-c1cccs1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
500,Suzuki_miyaura,Clc1ccccc1.Cc1ccc(B(O)O)cc1>>Cc1ccc(-c2ccccc2)cc1,Clc1ccccc1.Cc1ccc(B(O)O)cc1>>Cc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
501,Suzuki_miyaura,Cc1cc(F)cc(B(O)O)c1.CC(=O)c1cc2ccc(F)cn2c(=O)c1Br>>CC(=O)c1cc2ccc(F)cn2c(=O)c1-c1cc(C)cc(F)c1,Cc1cc(F)cc(B(O)O)c1.CC(=O)c1cc2ccc(F)cn2c(=O)c1Br>>CC(=O)c1cc2ccc(F)cn2c(=O)c1-c1cc(C)cc(F)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
502,Multi-Event:LGDisp+C-C,N#Cc1ccc(Oc2ccc(B(O)O)c(CO)c2)cc1.Cc1cc(=O)[c-]([I+]c2ccccc2)c(=O)n1C>>Cc1cc(O)c(-c2ccc(Oc3ccc(C#N)cc3)cc2CO)c(=O)n1C,N#Cc1ccc(Oc2ccc(B(O)O)c(CO)c2)cc1.Cc1cc(=O)[c-]([I+]c2ccccc2)c(=O)n1C>>Cc1cc(O)c(-c2ccc(Oc3ccc(C#N)cc3)cc2CO)c(=O)n1C,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|HeteroAr-OH,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
503,Suzuki_miyaura,Cc1cccc(N)c1Br.Cc1ccc(Cl)cc1B(O)O>>Cc1ccc(Cl)cc1-c1c(C)cccc1N,Cc1cccc(N)c1Br.Cc1ccc(Cl)cc1B(O)O>>Cc1ccc(Cl)cc1-c1c(C)cccc1N,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
504,Suzuki_miyaura,OB(O)c1ccccc1.Oc1ccc(I)cc1>>Oc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.Oc1ccc(I)cc1>>Oc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
505,Suzuki_miyaura,C[C@@H]1COCCN1c1nc(Cl)nc2c1C[C@@H]1COCCN21.Cc1cc(B2OC(C)(C)C(C)(C)O2)cnc1/N=C/N(C)C>>Cc1cc(-c2nc3c(c(N4CCOC[C@H]4C)n2)C[C@@H]2COCCN32)cnc1N,C[C@@H]1COCCN1c1nc(Cl)nc2c1C[C@@H]1COCCN21.Cc1cc(B2OC(C)(C)C(C)(C)O2)cnc1/N=C/N(C)C>>Cc1cc(-c2nc3c(c(N4CCOC[C@H]4C)n2)C[C@@H]2COCCN32)cnc1N,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|HeteroAr-NH2,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
506,Suzuki_miyaura,Nc1c(Br)cc(Br)cc1Br.CCOC(=O)c1ccc(B(O)O)cc1>>Nc1c(-c2ccc(C(=O)O)cc2)cc(-c2ccc(C(=O)O)cc2)cc1-c1ccc(C(=O)O)cc1,Nc1c(Br)cc(Br)cc1Br.CCOC(=O)c1ccc(B(O)O)cc1>>Nc1c(-c2ccc(C(=O)O)cc2)cc(-c2ccc(C(=O)O)cc2)cc1-c1ccc(C(=O)O)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|Ar-COOH,C-C|C-O,c_c_bond_formation|c_o_bond_formation|ester_hydrolysis_like|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
507,Multi-Event:LGDisp+C-C,CC(C)(C)OC(=O)n1cccc1B(O)O.Cc1cc(=O)[c-]([I+]c2ccccc2)c(=O)n1C>>Cc1cc(O)c(-c2cccn2C(=O)OC(C)(C)C)c(=O)n1C,CC(C)(C)OC(=O)n1cccc1B(O)O.Cc1cc(=O)[c-]([I+]c2ccccc2)c(=O)n1C>>Cc1cc(O)c(-c2cccn2C(=O)OC(C)(C)C)c(=O)n1C,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|HeteroAr-OH,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
508,Suzuki_miyaura,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C.COc1cc(Sc2c(I)[nH]c3ccccc23)cc(OC)c1OC>>COc1cc(Sc2c(-c3ccc4ncccc4c3)[nH]c3ccccc23)cc(OC)c1OC,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C.COc1cc(Sc2c(I)[nH]c3ccccc23)cc(OC)c1OC>>COc1cc(Sc2c(-c3ccc4ncccc4c3)[nH]c3ccccc23)cc(OC)c1OC,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
509,Miyaura_borylation,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.O=C1NCc2ccc(Br)cc21>>CC1(C)OB(c2ccc3c(c2)CNC3=O)OC1(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.O=C1NCc2ccc(Br)cc21>>CC1(C)OB(c2ccc3c(c2)CNC3=O)OC1(C)C,0,0,0,eligible_taxonomy_benchmark,0,Ar-Bpin,B-C,intermolecular_or_multi_component|leaving_group_displacement,borylation_like_non_suzuki_cc,kept
510,Suzuki_miyaura,OB(O)c1cccnc1.Brc1ccc(Br)s1>>c1cncc(-c2ccc(-c3cccnc3)s2)c1,OB(O)c1cccnc1.Brc1ccc(Br)s1>>c1cncc(-c2ccc(-c3cccnc3)s2)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|HeteroAr-H|Pyridine,C-C|C-N,c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
511,Suzuki_miyaura,OB(O)c1ccccc1.CC(C)n1ccc2c(Cl)ncnc21>>CC(C)n1ccc2c(-c3ccccc3)ncnc21,OB(O)c1ccccc1.CC(C)n1ccc2c(Cl)ncnc21>>CC(C)n1ccc2c(-c3ccccc3)ncnc21,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
512,Suzuki_miyaura,OB(O)c1ccccc1-c1ccccc1.Oc1cc(-c2ccccc2)c2cccc(Br)c2c1>>Oc1cc(-c2ccccc2)c2cccc(-c3ccccc3-c3ccccc3)c2c1,OB(O)c1ccccc1-c1ccccc1.Oc1cc(-c2ccccc2)c2cccc(Br)c2c1>>Oc1cc(-c2ccccc2)c2cccc(-c3ccccc3-c3ccccc3)c2c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
513,Suzuki_miyaura,Clc1ccccn1.COc1ncc(B(O)O)c(OC)n1>>COc1ncc(-c2ccccn2)c(OC)n1,Clc1ccccn1.COc1ncc(B(O)O)c(OC)n1>>COc1ncc(-c2ccccn2)c(OC)n1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
514,Suzuki_miyaura,O=C(c1ccccc1)c1ccc(Cl)cc1.CCc1ccc(B(O)O)cc1>>CCc1ccc(-c2ccc(C(=O)c3ccccc3)cc2)cc1,O=C(c1ccccc1)c1ccc(Cl)cc1.CCc1ccc(B(O)O)cc1>>CCc1ccc(-c2ccc(C(=O)c3ccccc3)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
515,Suzuki_miyaura,CC1(C)OB(c2cnc(N3CCN4CCCC4C3)nc2)OC1(C)C.Brc1ccc2c(Nc3cnccn3)ccnc2c1>>c1cnc(Nc2ccnc3cc(-c4cnc(N5CCN6CCCC6C5)nc4)ccc23)cn1,CC1(C)OB(c2cnc(N3CCN4CCCC4C3)nc2)OC1(C)C.Brc1ccc2c(Nc3cnccn3)ccnc2c1>>c1cnc(Nc2ccnc3cc(-c4cnc(N5CCN6CCCC6C5)nc4)ccc23)cn1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|Quinoline,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
516,Suzuki_miyaura,Brc1ccncc1.Cl.O=Cc1ccccc1B(O)O>>O=Cc1ccccc1-c1ccncc1,Brc1ccncc1.O=Cc1ccccc1B(O)O>>O=Cc1ccccc1-c1ccncc1,1,0,1,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
517,Suzuki_miyaura,OB(O)c1ccccc1.Clc1ccc(I)cc1>>Clc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.Clc1ccc(I)cc1>>Clc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
518,Suzuki_miyaura,Ic1cccc(I)c1.CCOC(=O)c1[nH]c(B2OC(C)(C)C(C)(C)O2)c(CC)c1CC>>CCOC(=O)c1[nH]c(-c2cccc(-c3[nH]c(C(=O)OCC)c(CC)c3CC)c2)c(CC)c1CC,Ic1cccc(I)c1.CCOC(=O)c1[nH]c(B2OC(C)(C)C(C)(C)O2)c(CC)c1CC>>CCOC(=O)c1[nH]c(-c2cccc(-c3[nH]c(C(=O)OCC)c(CC)c3CC)c2)c(CC)c1CC,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl|Ar-Ar|Ar-COOR|AromN-H|Pyrrole,C-C|C-N|C-O,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
519,Suzuki_miyaura,CC(C)(C)OC(=O)N1CCc2[nH]nc(I)c2C1.O=c1nccc(B(O)O)[nH]1>>CC(C)(C)OC(=O)N1CCc2[nH]nc(-c3ccnc(=O)[nH]3)c2C1,CC(C)(C)OC(=O)N1CCc2[nH]nc(I)c2C1.O=c1nccc(B(O)O)[nH]1>>CC(C)(C)OC(=O)N1CCc2[nH]nc(-c3ccnc(=O)[nH]3)c2C1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
520,Suzuki_miyaura,OB(O)c1ccccc1.FC(F)(F)c1cccc(Br)c1>>FC(F)(F)c1cccc(-c2ccccc2)c1,OB(O)c1ccccc1.FC(F)(F)c1cccc(Br)c1>>FC(F)(F)c1cccc(-c2ccccc2)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
521,Suzuki_miyaura,OB(O)c1ccccc1.C/C=C(\Br)C(CCC)NC(=O)OC>>C/C=C(\c1ccccc1)C(CCC)NC(=O)OC,OB(O)c1ccccc1.C/C=C(\Br)C(CCC)NC(=O)OC>>C/C=C(\c1ccccc1)C(CCC)NC(=O)OC,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
522,Suzuki_miyaura,OB(O)c1cccc(Cl)c1.COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(Br)ccc3[nH]1)CC2>>COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4cccc(Cl)c4)ccc3[nH]1)CC2,OB(O)c1cccc(Cl)c1.COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(Br)ccc3[nH]1)CC2>>COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4cccc(Cl)c4)ccc3[nH]1)CC2,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
523,Multi-Event:LGDisp+C-C,BrC1CCCCCC1.CC1(C)OB(c2ccc3ccccc3c2)OC1(C)C>>c1ccc2cc(C3CCCCCC3)ccc2c1,BrC1CCCCCC1.CC1(C)OB(c2ccc3ccccc3c2)OC1(C)C>>c1ccc2cc(C3CCCCCC3)ccc2c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
524,Suzuki_miyaura,Cc1ccc(B(O)O)cc1.CSCC(c1ccccc1)c1ccc(Br)cc1>>CSCC(c1ccccc1)c1ccc(-c2ccc(C)cc2)cc1,Cc1ccc(B(O)O)cc1.CSCC(c1ccccc1)c1ccc(Br)cc1>>CSCC(c1ccccc1)c1ccc(-c2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
525,Suzuki_miyaura,Cc1ccc(B(O)O)cc1.CCN(CC)P(=O)(Oc1ccccc1I)N(CC)CC>>CCN(CC)P(=O)(Oc1ccccc1-c1ccc(C)cc1)N(CC)CC,Cc1ccc(B(O)O)cc1.CCN(CC)P(=O)(Oc1ccccc1I)N(CC)CC>>CCN(CC)P(=O)(Oc1ccccc1-c1ccc(C)cc1)N(CC)CC,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
526,Suzuki_miyaura,Nc1c(C(=O)NC2CC2)nnc2c(Br)cccc12.COc1ncc(C)cc1B(O)O>>COc1ncc(C)cc1-c1cccc2c(N)c(C(=O)NC3CC3)nnc12,Nc1c(C(=O)NC2CC2)nnc2c(Br)cccc12.COc1ncc(C)cc1B(O)O>>COc1ncc(C)cc1-c1cccc2c(N)c(C(=O)NC3CC3)nnc12,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
527,Suzuki_miyaura,OB(O)c1ccccc1.COc1ccc(Cl)cc1>>COc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.COc1ccc(Cl)cc1>>COc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
528,Suzuki_miyaura,Cc1ccc(B(O)O)cc1.COS(=O)c1ccccc1Br>>COS(=O)c1ccccc1-c1ccc(C)cc1,Cc1ccc(B(O)O)cc1.COS(=O)c1ccccc1Br>>COS(=O)c1ccccc1-c1ccc(C)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
529,Suzuki_miyaura,CC1(C)OB(c2cccc3[nH]ncc23)OC1(C)C.CS(=O)(=O)N1CCN(Cc2ccc(-c3nc(Cl)nc(N4CCOCC4)n3)s2)CC1>>CS(=O)(=O)N1CCN(Cc2ccc(-c3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)n3)s2)CC1,CC1(C)OB(c2cccc3[nH]ncc23)OC1(C)C.CS(=O)(=O)N1CCN(Cc2ccc(-c3nc(Cl)nc(N4CCOCC4)n3)s2)CC1>>CS(=O)(=O)N1CCN(Cc2ccc(-c3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)n3)s2)CC1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
530,Suzuki_miyaura,O=c1nc[nH]c2sc(Br)cc12.COc1cc(C)c(Cl)cc1B(O)O>>COc1cc(C)c(Cl)cc1-c1cc2c(=O)nc[nH]c2s1,O=c1nc[nH]c2sc(Br)cc12.COc1cc(C)c(Cl)cc1B(O)O>>COc1cc(C)c(Cl)cc1-c1cc2c(=O)nc[nH]c2s1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
