Reaction Type,FG1,FG2,n_rows,n_eln,top_coupling_reagent,top_catalyst,top_ligand,top_base,top_solvent,top_additive,ReactionType_Detailed,ReactionType_SubtypeTag
Multi-Event:Ann+C-O+C-C,Ar-Alkyl,,4,4,,,,,,,Multi-Event:Ann+C-O+C-C: Ar-Alkyl,Multi-Event:Ann+C-O+C-C__Ar-Alkyl
Multi-Event:Ann+C-O+C-C,Ar-CHO,,4,2,,Silver trifluoroacetate/Pd(OAc)2,,,THF,TFA,Multi-Event:Ann+C-O+C-C: Ar-CHO,Multi-Event:Ann+C-O+C-C__Ar-CHO
Multi-Event:Ann+C-O+C-C,Bn-OH,Ar-CHO,4,1,,,,,PhMe,,Multi-Event:Ann+C-O+C-C: Bn-OH + Ar-CHO,Multi-Event:Ann+C-O+C-C__Bn-OH + Ar-CHO
Multi-Event:Ann+C-O+C-C,HeteroAr-H|HeteroAr-OR|Ar-Alkyl,,4,1,,,,,Me2CO,,Multi-Event:Ann+C-O+C-C: HeteroAr-H|HeteroAr-OR|Ar-Alkyl,Multi-Event:Ann+C-O+C-C__HeteroAr-H|HeteroAr-OR|Ar-Alkyl
Multi-Event:Ann+C-O+C-C,R2CH-CHO|R2CH-OH|R_acidic-H,Alkyl-COR|R_acidic-H,4,1,,(Pentamethylcyclopentadienyl)iridium(III) chloride dimer,,,Me2CO,,Multi-Event:Ann+C-O+C-C: R2CH-CHO|R2CH-OH|R_acidic-H + Alkyl-COR|R_acidic-H,Multi-Event:Ann+C-O+C-C__R2CH-CHO|R2CH-OH|R_acidic-H + Alkyl-COR|R_acidic-H
Multi-Event:Ann+C-O+C-C,Alkyl-COOH,R2CH-OH,3,1,,,,,PhMe,,Multi-Event:Ann+C-O+C-C: Alkyl-COOH + R2CH-OH,Multi-Event:Ann+C-O+C-C__Alkyl-COOH + R2CH-OH
Multi-Event:Ann+C-O+C-C,Alkyl-H,Alkyl-Alkynyl|Propargyl-H,3,1,,CuCl,,NaOtBu,PhMe/MeOH,,Multi-Event:Ann+C-O+C-C: Alkyl-H + Alkyl-Alkynyl|Propargyl-H,Multi-Event:Ann+C-O+C-C__Alkyl-H + Alkyl-Alkynyl|Propargyl-H
Multi-Event:Ann+C-O+C-C,Alkyl-H,Ar-Alkynyl,3,1,,CuCl,PCy3,NaOtBu,PhMe,,Multi-Event:Ann+C-O+C-C: Alkyl-H + Ar-Alkynyl,Multi-Event:Ann+C-O+C-C__Alkyl-H + Ar-Alkynyl
Multi-Event:Ann+C-O+C-C,Ar-Alkyl,Ar-CONR2,3,3,,,,Pyridine,MeCN/DCM,,Multi-Event:Ann+C-O+C-C: Ar-Alkyl + Ar-CONR2,Multi-Event:Ann+C-O+C-C__Ar-Alkyl + Ar-CONR2
Multi-Event:Ann+C-O+C-C,Ar-Alkyl|Ar-PO2NR2,,3,1,,,,NH3,THF,NH4Cl,Multi-Event:Ann+C-O+C-C: Ar-Alkyl|Ar-PO2NR2,Multi-Event:Ann+C-O+C-C__Ar-Alkyl|Ar-PO2NR2
Multi-Event:Ann+C-O+C-C,Ar-Alkynyl_terminal,,3,2,,,,,MeCN/H2O,NaBr,Multi-Event:Ann+C-O+C-C: Ar-Alkynyl_terminal,Multi-Event:Ann+C-O+C-C__Ar-Alkynyl_terminal
Multi-Event:Ann+C-O+C-C,Ar-CHO,Bn-OH,3,1,,,,,PhMe,,Multi-Event:Ann+C-O+C-C: Ar-CHO + Bn-OH,Multi-Event:Ann+C-O+C-C__Ar-CHO + Bn-OH
Multi-Event:Ann+C-O+C-C,Ar-COOH,,3,1,,,,NaOH,H2O,,Multi-Event:Ann+C-O+C-C: Ar-COOH,Multi-Event:Ann+C-O+C-C__Ar-COOH
Multi-Event:Ann+C-O+C-C,Bn-COR|R_acidic-H,RCH2-OH,3,1,,"Zirconium(IV)oxide,AerosolRefractoryPaint,(including12oz/5x12oz/340g/5x340g",,,PhMe,,Multi-Event:Ann+C-O+C-C: Bn-COR|R_acidic-H + RCH2-OH,Multi-Event:Ann+C-O+C-C__Bn-COR|R_acidic-H + RCH2-OH
Multi-Event:Ann+C-O+C-C,HeteroAr-H|HeteroAr-OR|Ar-Ar,,3,1,,,,,Me2CO,,Multi-Event:Ann+C-O+C-C: HeteroAr-H|HeteroAr-OR|Ar-Ar,Multi-Event:Ann+C-O+C-C__HeteroAr-H|HeteroAr-OR|Ar-Ar
Multi-Event:Ann+C-O+C-C,RCH2-COOH,Ar-CHO,3,1,,,,,H2O,,Multi-Event:Ann+C-O+C-C: RCH2-COOH + Ar-CHO,Multi-Event:Ann+C-O+C-C__RCH2-COOH + Ar-CHO
Multi-Event:Ann+C-O+C-C,RCH2-COR|R_acidic-H,,3,2,,,,K2CO3,EtOH,,Multi-Event:Ann+C-O+C-C: RCH2-COR|R_acidic-H,Multi-Event:Ann+C-O+C-C__RCH2-COR|R_acidic-H
Multi-Event:Ann+C-O+C-C,RCH2-OH,Ar-COR,3,1,,"Zirconium(IV)oxide,AerosolRefractoryPaint,(including12oz/5x12oz/340g/5x340g",,,PhMe/DCM,,Multi-Event:Ann+C-O+C-C: RCH2-OH + Ar-COR,Multi-Event:Ann+C-O+C-C__RCH2-OH + Ar-COR
Multi-Event:Ann+C-O+C-C,RCH2-OH,RCH2-CHO|R_acidic-H,3,1,,"[(S,S)-Teth-MsDPEN-RuCl]",,,PhH,,Multi-Event:Ann+C-O+C-C: RCH2-OH + RCH2-CHO|R_acidic-H,Multi-Event:Ann+C-O+C-C__RCH2-OH + RCH2-CHO|R_acidic-H
Multi-Event:Ann+C-O+C-C,Alkenyl-Alkenyl,,2,1,,,,,DCM,,Multi-Event:Ann+C-O+C-C: Alkenyl-Alkenyl,Multi-Event:Ann+C-O+C-C__Alkenyl-Alkenyl
Multi-Event:Ann+C-O+C-C,Alkenyl-CHO,Ar-COOH,2,1,,,,,EtOH/H2O,,Multi-Event:Ann+C-O+C-C: Alkenyl-CHO + Ar-COOH,Multi-Event:Ann+C-O+C-C__Alkenyl-CHO + Ar-COOH
Multi-Event:Ann+C-O+C-C,Alkenyl-COOR,,2,1,,Grubbs-I,,,DCM,,Multi-Event:Ann+C-O+C-C: Alkenyl-COOR,Multi-Event:Ann+C-O+C-C__Alkenyl-COOR
Multi-Event:Ann+C-O+C-C,Alkenyl-COOR,Ar-Alkynyl,2,1,,,,,DMAc/H2O,,Multi-Event:Ann+C-O+C-C: Alkenyl-COOR + Ar-Alkynyl,Multi-Event:Ann+C-O+C-C__Alkenyl-COOR + Ar-Alkynyl
Multi-Event:Ann+C-O+C-C,Alkenyl-COOR,Bn-COOR|Ar-OH,2,1,,,,Cs2CO3,PhMe,,Multi-Event:Ann+C-O+C-C: Alkenyl-COOR + Bn-COOR|Ar-OH,Multi-Event:Ann+C-O+C-C__Alkenyl-COOR + Bn-COOR|Ar-OH
Multi-Event:Ann+C-O+C-C,Alkenyl-COOR,RCH2-Alkenyl,2,1,,"[(S,S)-Teth-MsDPEN-RuCl]",,,PhMe,,Multi-Event:Ann+C-O+C-C: Alkenyl-COOR + RCH2-Alkenyl,Multi-Event:Ann+C-O+C-C__Alkenyl-COOR + RCH2-Alkenyl
Multi-Event:Ann+C-O+C-C,Alkenyl-COR|Alkenyl-OH|R_acidic-H,Alkenyl-COR|RCH2-OH|R_acidic-H,2,1,,,,NaHCO3,DCM/H2O,,Multi-Event:Ann+C-O+C-C: Alkenyl-COR|Alkenyl-OH|R_acidic-H + Alkenyl-COR|RCH2-OH|R_acidic-H,Multi-Event:Ann+C-O+C-C__Alkenyl-COR|Alkenyl-OH|R_acidic-H + Alkenyl-COR|RCH2-OH|R_acidic-H
Multi-Event:Ann+C-O+C-C,Alkenyl-OH,Alkenyl-CHO|RCH2-OH,2,1,,,,NaHCO3,DCM/H2O,,Multi-Event:Ann+C-O+C-C: Alkenyl-OH + Alkenyl-CHO|RCH2-OH,Multi-Event:Ann+C-O+C-C__Alkenyl-OH + Alkenyl-CHO|RCH2-OH
Multi-Event:Ann+C-O+C-C,Alkyl-Alkynyl_terminal,Alkyl-H,2,1,,Cu(OAc)2,P(nBu)3,KF,PhMe,,Multi-Event:Ann+C-O+C-C: Alkyl-Alkynyl_terminal + Alkyl-H,Multi-Event:Ann+C-O+C-C__Alkyl-Alkynyl_terminal + Alkyl-H
Multi-Event:Ann+C-O+C-C,Alkyl-CHO,R3C-COR,2,2,,,,,,,Multi-Event:Ann+C-O+C-C: Alkyl-CHO + R3C-COR,Multi-Event:Ann+C-O+C-C__Alkyl-CHO + R3C-COR
Multi-Event:Ann+C-O+C-C,Alkyl-COOH,Inorganic,2,2,,,,,H2O,,Multi-Event:Ann+C-O+C-C: Alkyl-COOH + Inorganic,Multi-Event:Ann+C-O+C-C__Alkyl-COOH + Inorganic
Multi-Event:Ann+C-O+C-C,Alkyl-COR|R_acidic-H,R2CH-OH,2,1,,,,,Me2CO,,Multi-Event:Ann+C-O+C-C: Alkyl-COR|R_acidic-H + R2CH-OH,Multi-Event:Ann+C-O+C-C__Alkyl-COR|R_acidic-H + R2CH-OH
Multi-Event:Ann+C-O+C-C,Alkyl-H,Ar-Alkynyl_terminal,2,1,,Cu(OAc)2,P(nBu)3,KF,PhMe,,Multi-Event:Ann+C-O+C-C: Alkyl-H + Ar-Alkynyl_terminal,Multi-Event:Ann+C-O+C-C__Alkyl-H + Ar-Alkynyl_terminal
Multi-Event:Ann+C-O+C-C,Alkyl-Si*,,2,1,,,,,Me2CO,,Multi-Event:Ann+C-O+C-C: Alkyl-Si*,Multi-Event:Ann+C-O+C-C__Alkyl-Si*
Multi-Event:Ann+C-O+C-C,Allyl-OR,,2,1,,Grela catalyst,,,MeTHF/DCM,,Multi-Event:Ann+C-O+C-C: Allyl-OR,Multi-Event:Ann+C-O+C-C__Allyl-OR
Multi-Event:Ann+C-O+C-C,Ar-Alkenyl_terminal,Ar-OH,2,1,,,,CsF,DMAc,,Multi-Event:Ann+C-O+C-C: Ar-Alkenyl_terminal + Ar-OH,Multi-Event:Ann+C-O+C-C__Ar-Alkenyl_terminal + Ar-OH
Multi-Event:Ann+C-O+C-C,Ar-Alkynyl|Alkyl-Alkynyl|Propargyl-H,,2,1,,"Cobalt/[(S,S)-Teth-MsDPEN-RuCl]",,,MeOH,,Multi-Event:Ann+C-O+C-C: Ar-Alkynyl|Alkyl-Alkynyl|Propargyl-H,Multi-Event:Ann+C-O+C-C__Ar-Alkynyl|Alkyl-Alkynyl|Propargyl-H
Multi-Event:Ann+C-O+C-C,Ar-B(OH)2,,2,1,,Pd(PPh3)4,,K2CO3,EtOH/PhMe/H2O,Ag2O,Multi-Event:Ann+C-O+C-C: Ar-B(OH)2,Multi-Event:Ann+C-O+C-C__Ar-B(OH)2
Multi-Event:Ann+C-O+C-C,Ar-B(OH)2,Ar-Cl,2,1,,Pd(OAc)2,,Cs2CO3,THF/H2O,,Multi-Event:Ann+C-O+C-C: Ar-B(OH)2 + Ar-Cl,Multi-Event:Ann+C-O+C-C__Ar-B(OH)2 + Ar-Cl
Multi-Event:Ann+C-O+C-C,Ar-B(OH)2,Ar-OTf,2,1,,,,KF,H2O/Dioxane,,Multi-Event:Ann+C-O+C-C: Ar-B(OH)2 + Ar-OTf,Multi-Event:Ann+C-O+C-C__Ar-B(OH)2 + Ar-OTf
Multi-Event:Ann+C-O+C-C,Ar-B(OH)2,Ar-SR,2,1,,CuTC/Pd(PPh3)4,,,DMF/EtOH,,Multi-Event:Ann+C-O+C-C: Ar-B(OH)2 + Ar-SR,Multi-Event:Ann+C-O+C-C__Ar-B(OH)2 + Ar-SR
Multi-Event:Ann+C-O+C-C,Ar-CHO,Alkyl-H,2,1,,[Ir(OMe)(cod)]2,tmphen,,DCM/THF,,Multi-Event:Ann+C-O+C-C: Ar-CHO + Alkyl-H,Multi-Event:Ann+C-O+C-C__Ar-CHO + Alkyl-H
Multi-Event:Ann+C-O+C-C,Ar-CHO,Alkyl-Si*,2,1,,,,NaHCO3,H2O,,Multi-Event:Ann+C-O+C-C: Ar-CHO + Alkyl-Si*,Multi-Event:Ann+C-O+C-C__Ar-CHO + Alkyl-Si*
Multi-Event:Ann+C-O+C-C,Ar-CHO|Ar-OH,R_acidic-H|Bn-CN,2,1,,,,Piperidine,EtOH/H2O,,Multi-Event:Ann+C-O+C-C: Ar-CHO|Ar-OH + R_acidic-H|Bn-CN,Multi-Event:Ann+C-O+C-C__Ar-CHO|Ar-OH + R_acidic-H|Bn-CN
Multi-Event:Ann+C-O+C-C,Ar-COOH,Alkyl-H,2,1,,"Fe3O4/[(S,S)-Teth-MsDPEN-RuCl]/(-)-(3R,4R)-3-(PROPYLAMINO)-6-METHOXY-1-BENZOPYRAN-4-OLMANDELATESALT",PPh3,,H2O,,Multi-Event:Ann+C-O+C-C: Ar-COOH + Alkyl-H,Multi-Event:Ann+C-O+C-C__Ar-COOH + Alkyl-H
Multi-Event:Ann+C-O+C-C,Ar-COR|R_acidic-H,R_acidic-H|Ar-SR,2,1,,,,KHMDS,DMF/H2O,NH4Cl,Multi-Event:Ann+C-O+C-C: Ar-COR|R_acidic-H + R_acidic-H|Ar-SR,Multi-Event:Ann+C-O+C-C__Ar-COR|R_acidic-H + R_acidic-H|Ar-SR
Multi-Event:Ann+C-O+C-C,Ar-F,Ar-B(OH)2,2,1,,Pd(OAc)2,BrettPhos,Cs2CO3,PhMe,,Multi-Event:Ann+C-O+C-C: Ar-F + Ar-B(OH)2,Multi-Event:Ann+C-O+C-C__Ar-F + Ar-B(OH)2
Multi-Event:Ann+C-O+C-C,Ar-NO2,,2,1,,,,KOtBu,DMSO/H2O,,Multi-Event:Ann+C-O+C-C: Ar-NO2,Multi-Event:Ann+C-O+C-C__Ar-NO2
Multi-Event:Ann+C-O+C-C,Ar-OH,,2,1,,,,,MeCN,,Multi-Event:Ann+C-O+C-C: Ar-OH,Multi-Event:Ann+C-O+C-C__Ar-OH
Multi-Event:Ann+C-O+C-C,Ar-OH,Ar-NO2,2,1,,,,K2CO3,DMF/H2O,,Multi-Event:Ann+C-O+C-C: Ar-OH + Ar-NO2,Multi-Event:Ann+C-O+C-C__Ar-OH + Ar-NO2
Multi-Event:Ann+C-O+C-C,Ar-OR,Alkyl-H,2,1,,"Chlorobis(cyclooctene)iridium(I)dimer,Irnominally",PMe3,,,,Multi-Event:Ann+C-O+C-C: Ar-OR + Alkyl-H,Multi-Event:Ann+C-O+C-C__Ar-OR + Alkyl-H
Multi-Event:Ann+C-O+C-C,Bn-OH,Alkenyl-CHO,2,1,,,,,PhMe,,Multi-Event:Ann+C-O+C-C: Bn-OH + Alkenyl-CHO,Multi-Event:Ann+C-O+C-C__Bn-OH + Alkenyl-CHO
Multi-Event:Ann+C-O+C-C,Bn-OH,RCH2-CHO|R_acidic-H,2,1,,,,,PhH,,Multi-Event:Ann+C-O+C-C: Bn-OH + RCH2-CHO|R_acidic-H,Multi-Event:Ann+C-O+C-C__Bn-OH + RCH2-CHO|R_acidic-H
Multi-Event:Ann+C-O+C-C,CH3-OH,Ar-CHO,2,1,,,,NaHCO3,MeCN,,Multi-Event:Ann+C-O+C-C: CH3-OH + Ar-CHO,Multi-Event:Ann+C-O+C-C__CH3-OH + Ar-CHO
Multi-Event:Ann+C-O+C-C,R2CH-CHO|R2CH-OH|R_acidic-H,R3C-OR,2,1,,(Pentamethylcyclopentadienyl)iridium(III) chloride dimer,,,MeCN,,Multi-Event:Ann+C-O+C-C: R2CH-CHO|R2CH-OH|R_acidic-H + R3C-OR,Multi-Event:Ann+C-O+C-C__R2CH-CHO|R2CH-OH|R_acidic-H + R3C-OR
Multi-Event:Ann+C-O+C-C,R2CH-CHO|RCH2-OH|R2CH-OH|R_acidic-H,R3C-OR,2,1,,(Pentamethylcyclopentadienyl)iridium(III) chloride dimer,,,MeCN,,Multi-Event:Ann+C-O+C-C: R2CH-CHO|RCH2-OH|R2CH-OH|R_acidic-H + R3C-OR,Multi-Event:Ann+C-O+C-C__R2CH-CHO|RCH2-OH|R2CH-OH|R_acidic-H + R3C-OR
Multi-Event:Ann+C-O+C-C,R2CH-COOR,,2,2,,,,,MeOH/H2O,,Multi-Event:Ann+C-O+C-C: R2CH-COOR,Multi-Event:Ann+C-O+C-C__R2CH-COOR
Multi-Event:Ann+C-O+C-C,RCH2-Alkenyl|Alkenyl-CHO,Ar-COOH,2,1,,,,,EtOH/H2O,,Multi-Event:Ann+C-O+C-C: RCH2-Alkenyl|Alkenyl-CHO + Ar-COOH,Multi-Event:Ann+C-O+C-C__RCH2-Alkenyl|Alkenyl-CHO + Ar-COOH
Multi-Event:Ann+C-O+C-C,RCH2-CHO|R_acidic-H,Alkyl-Si*,2,1,,,,,DCM,,Multi-Event:Ann+C-O+C-C: RCH2-CHO|R_acidic-H + Alkyl-Si*,Multi-Event:Ann+C-O+C-C__RCH2-CHO|R_acidic-H + Alkyl-Si*
Multi-Event:Ann+C-O+C-C,RCH2-COOH,R2CH-OH,2,1,,,,,PhMe,,Multi-Event:Ann+C-O+C-C: RCH2-COOH + R2CH-OH,Multi-Event:Ann+C-O+C-C__RCH2-COOH + R2CH-OH
Multi-Event:Ann+C-O+C-C,RCH2-COOR,,2,2,,,,,DCM,TMSCl,Multi-Event:Ann+C-O+C-C: RCH2-COOR,Multi-Event:Ann+C-O+C-C__RCH2-COOR
Multi-Event:Ann+C-O+C-C,RCH2-COOR,RCH2-COOH,2,1,,,IPr,,PhMe,,Multi-Event:Ann+C-O+C-C: RCH2-COOR + RCH2-COOH,Multi-Event:Ann+C-O+C-C__RCH2-COOR + RCH2-COOH
Multi-Event:Ann+C-O+C-C,RCH2-COR,,2,1,,,,K2CO3,H2O/PEG-400,,Multi-Event:Ann+C-O+C-C: RCH2-COR,Multi-Event:Ann+C-O+C-C__RCH2-COR
Multi-Event:Ann+C-O+C-C,RCH2-COR|RCH2-CONHR,,2,1,,,,K2CO3,H2O/PEG-400,,Multi-Event:Ann+C-O+C-C: RCH2-COR|RCH2-CONHR,Multi-Event:Ann+C-O+C-C__RCH2-COR|RCH2-CONHR
Multi-Event:Ann+C-O+C-C,RCH2-OH,Ar-F,2,1,,,,KOH,EtOH,,Multi-Event:Ann+C-O+C-C: RCH2-OH + Ar-F,Multi-Event:Ann+C-O+C-C__RCH2-OH + Ar-F
Multi-Event:Ann+C-O+C-C,,Ar-OH,1,1,,,,,DMF,,Multi-Event:Ann+C-O+C-C,Multi-Event:Ann+C-O+C-C
Multi-Event:Ann+C-O+C-C,,R2CH-OH,1,1,,,,,PhMe,,Multi-Event:Ann+C-O+C-C,Multi-Event:Ann+C-O+C-C
Multi-Event:Ann+C-O+C-C,Alkenyl-Alkenyl,Alkyl-H,1,1,,,,,DCM,,Multi-Event:Ann+C-O+C-C: Alkenyl-Alkenyl + Alkyl-H,Multi-Event:Ann+C-O+C-C__Alkenyl-Alkenyl + Alkyl-H
Multi-Event:Ann+C-O+C-C,Alkenyl-Alkenyl|R2CH-Alkenyl,Alkyl-H,1,1,,Co(acac)2,,,n-Heptane,,Multi-Event:Ann+C-O+C-C: Alkenyl-Alkenyl|R2CH-Alkenyl + Alkyl-H,Multi-Event:Ann+C-O+C-C__Alkenyl-Alkenyl|R2CH-Alkenyl + Alkyl-H
Multi-Event:Ann+C-O+C-C,Alkenyl-Alkenyl|RCH2-Alkenyl,,1,1,,,,,Et2O,,Multi-Event:Ann+C-O+C-C: Alkenyl-Alkenyl|RCH2-Alkenyl,Multi-Event:Ann+C-O+C-C__Alkenyl-Alkenyl|RCH2-Alkenyl
Multi-Event:Ann+C-O+C-C,Alkenyl-Alkenyl|RCH2-Alkenyl|Alkyl-Alkenyl,Alkyl-H,1,1,,Co(acac)2,,,n-Heptane,,Multi-Event:Ann+C-O+C-C: Alkenyl-Alkenyl|RCH2-Alkenyl|Alkyl-Alkenyl + Alkyl-H,Multi-Event:Ann+C-O+C-C__Alkenyl-Alkenyl|RCH2-Alkenyl|Alkyl-Alkenyl + Alkyl-H
Multi-Event:Ann+C-O+C-C,Alkenyl-CHO,Bn-OH,1,1,,,,,PhMe,,Multi-Event:Ann+C-O+C-C: Alkenyl-CHO + Bn-OH,Multi-Event:Ann+C-O+C-C__Alkenyl-CHO + Bn-OH
Multi-Event:Ann+C-O+C-C,Alkenyl-COOR,Ar-CHO|Ar-OH,1,1,,Bis[(pentamethylcyclopentadienyl)dichloro-rhodium],,,DCE,,Multi-Event:Ann+C-O+C-C: Alkenyl-COOR + Ar-CHO|Ar-OH,Multi-Event:Ann+C-O+C-C__Alkenyl-COOR + Ar-CHO|Ar-OH
Multi-Event:Ann+C-O+C-C,Alkenyl-COOR,Ar-OH,1,1,,Pd(TFA)2,,,DCM,,Multi-Event:Ann+C-O+C-C: Alkenyl-COOR + Ar-OH,Multi-Event:Ann+C-O+C-C__Alkenyl-COOR + Ar-OH
Multi-Event:Ann+C-O+C-C,Alkenyl-COR,Ar-OH,1,1,,Pd(TFA)2,,,DCM,,Multi-Event:Ann+C-O+C-C: Alkenyl-COR + Ar-OH,Multi-Event:Ann+C-O+C-C__Alkenyl-COR + Ar-OH
Multi-Event:Ann+C-O+C-C,Alkenyl-COR|Alkenyl-OH|R_acidic-H,Alkenyl-COR|R_acidic-H|Alkyl-Si*,1,1,,,,NaHCO3,DCM/H2O,,Multi-Event:Ann+C-O+C-C: Alkenyl-COR|Alkenyl-OH|R_acidic-H + Alkenyl-COR|R_acidic-H|Alkyl-Si*,Multi-Event:Ann+C-O+C-C__Alkenyl-COR|Alkenyl-OH|R_acidic-H + Alkenyl-COR|R_acidic-H|Alkyl-Si*
Multi-Event:Ann+C-O+C-C,Alkenyl-OR,R2CH-Alkenyl,1,1,,,,,PhH,,Multi-Event:Ann+C-O+C-C: Alkenyl-OR + R2CH-Alkenyl,Multi-Event:Ann+C-O+C-C__Alkenyl-OR + R2CH-Alkenyl
Multi-Event:Ann+C-O+C-C,Alkyl-Alkynyl,Alkyl-Alkenyl|Alkenyl-Zn*,1,1,,Diethylzinc,,,PhMe/H2O,NH4Cl,Multi-Event:Ann+C-O+C-C: Alkyl-Alkynyl + Alkyl-Alkenyl|Alkenyl-Zn*,Multi-Event:Ann+C-O+C-C__Alkyl-Alkynyl + Alkyl-Alkenyl|Alkenyl-Zn*
Multi-Event:Ann+C-O+C-C,Alkyl-Alkynyl_terminal,HeteroAr-Cl,1,1,,CuI,,Et3N,PhMe,,Multi-Event:Ann+C-O+C-C: Alkyl-Alkynyl_terminal + HeteroAr-Cl,Multi-Event:Ann+C-O+C-C__Alkyl-Alkynyl_terminal + HeteroAr-Cl
Multi-Event:Ann+C-O+C-C,Alkyl-Alkynyl_terminal|Propargyl-H,Ar-C=N,1,1,,,,K2CO3,THF,,Multi-Event:Ann+C-O+C-C: Alkyl-Alkynyl_terminal|Propargyl-H + Ar-C=N,Multi-Event:Ann+C-O+C-C__Alkyl-Alkynyl_terminal|Propargyl-H + Ar-C=N
Multi-Event:Ann+C-O+C-C,Alkyl-CHO|R_acidic-H,Alkyl-Si*,1,1,,,,,DCM,,Multi-Event:Ann+C-O+C-C: Alkyl-CHO|R_acidic-H + Alkyl-Si*,Multi-Event:Ann+C-O+C-C__Alkyl-CHO|R_acidic-H + Alkyl-Si*
Multi-Event:Ann+C-O+C-C,Alkyl-CHO|R_acidic-H,Alkyl-Si*|Ar-Alkyl,1,1,,,,Pyridine,PhMe,,Multi-Event:Ann+C-O+C-C: Alkyl-CHO|R_acidic-H + Alkyl-Si*|Ar-Alkyl,Multi-Event:Ann+C-O+C-C__Alkyl-CHO|R_acidic-H + Alkyl-Si*|Ar-Alkyl
Multi-Event:Ann+C-O+C-C,Alkyl-COOH,Ar-CHO,1,1,,,,,H2O,,Multi-Event:Ann+C-O+C-C: Alkyl-COOH + Ar-CHO,Multi-Event:Ann+C-O+C-C__Alkyl-COOH + Ar-CHO
Multi-Event:Ann+C-O+C-C,Alkyl-COR|R_acidic-H,R2CH-OH|R_acidic-H,1,1,,"[(S,S)-Teth-MsDPEN-RuCl]",,,Me2CO,,Multi-Event:Ann+C-O+C-C: Alkyl-COR|R_acidic-H + R2CH-OH|R_acidic-H,Multi-Event:Ann+C-O+C-C__Alkyl-COR|R_acidic-H + R2CH-OH|R_acidic-H
Multi-Event:Ann+C-O+C-C,Alkyl-H,Alkyl-H,1,1,,[Ir(OMe)(cod)]2,,,Dioxane/H2O,,Multi-Event:Ann+C-O+C-C: Alkyl-H + Alkyl-H,Multi-Event:Ann+C-O+C-C__Alkyl-H + Alkyl-H
Multi-Event:Ann+C-O+C-C,Alkyl-H,Ar-Alkynyl|Alkyl-Alkynyl|Propargyl-H,1,1,,CuCl,,NaOtBu,PhMe,,Multi-Event:Ann+C-O+C-C: Alkyl-H + Ar-Alkynyl|Alkyl-Alkynyl|Propargyl-H,Multi-Event:Ann+C-O+C-C__Alkyl-H + Ar-Alkynyl|Alkyl-Alkynyl|Propargyl-H
Multi-Event:Ann+C-O+C-C,Alkyl-H,HeteroAr-CN,1,1,,[Ir(OMe)(cod)]2,,,THF,,Multi-Event:Ann+C-O+C-C: Alkyl-H + HeteroAr-CN,Multi-Event:Ann+C-O+C-C__Alkyl-H + HeteroAr-CN
Multi-Event:Ann+C-O+C-C,Alkyl-H,HeteroAr-H,1,1,,[Ir(OMe)(cod)]2,,,THF,,Multi-Event:Ann+C-O+C-C: Alkyl-H + HeteroAr-H,Multi-Event:Ann+C-O+C-C__Alkyl-H + HeteroAr-H
Multi-Event:Ann+C-O+C-C,Alkyl-H,R2CH-Alkenyl,1,1,,CuCl,,NaOtBu,THF,,Multi-Event:Ann+C-O+C-C: Alkyl-H + R2CH-Alkenyl,Multi-Event:Ann+C-O+C-C__Alkyl-H + R2CH-Alkenyl
Multi-Event:Ann+C-O+C-C,Alkyl-H,RCH2-COOR,1,1,,,,,DCM/PhMe/THF/H2O,,Multi-Event:Ann+C-O+C-C: Alkyl-H + RCH2-COOR,Multi-Event:Ann+C-O+C-C__Alkyl-H + RCH2-COOR
Multi-Event:Ann+C-O+C-C,Alkynyl-COOR|Ar-Alkynyl,,1,1,,"Nickel(II)oxide,black,Ni,(containsNiO)",,,MeOH,,Multi-Event:Ann+C-O+C-C: Alkynyl-COOR|Ar-Alkynyl,Multi-Event:Ann+C-O+C-C__Alkynyl-COOR|Ar-Alkynyl
Multi-Event:Ann+C-O+C-C,Alkynyl-Si*,Alkyl-H,1,1,,,,,,,Multi-Event:Ann+C-O+C-C: Alkynyl-Si* + Alkyl-H,Multi-Event:Ann+C-O+C-C__Alkynyl-Si* + Alkyl-H
Multi-Event:Ann+C-O+C-C,Allyl-OH,Ar-OH,1,1,,,PPh3,,Et2O/DCM/H2O,,Multi-Event:Ann+C-O+C-C: Allyl-OH + Ar-OH,Multi-Event:Ann+C-O+C-C__Allyl-OH + Ar-OH
Multi-Event:Ann+C-O+C-C,Ar-Alkynyl,Alkyl-H,1,1,,,,,THF,,Multi-Event:Ann+C-O+C-C: Ar-Alkynyl + Alkyl-H,Multi-Event:Ann+C-O+C-C__Ar-Alkynyl + Alkyl-H
Multi-Event:Ann+C-O+C-C,Ar-B(OH)2,Alkenyl-COOR,1,1,,Pd(PPh3)4,,,PhMe,,Multi-Event:Ann+C-O+C-C: Ar-B(OH)2 + Alkenyl-COOR,Multi-Event:Ann+C-O+C-C__Ar-B(OH)2 + Alkenyl-COOR
Multi-Event:Ann+C-O+C-C,Ar-B(OH)2,Alkenyl-OTs,1,1,,Pd(OAc)2,PPh3,K3PO4,PhMe/H2O,,Multi-Event:Ann+C-O+C-C: Ar-B(OH)2 + Alkenyl-OTs,Multi-Event:Ann+C-O+C-C__Ar-B(OH)2 + Alkenyl-OTs
