input_row,reaction_type,example,rxn_smiles,valid,error,warnings,query_label,grammar_id,query_signatures,candidate_count,recipe_count,recommendation_rank,recipe_id,score,label_similarity,signature_similarity,qualifier_similarity,expected_yield_pct,mean_z_score,support,source_reaction_types,source_row_numbers,condition_display,resolved_components,temperature_c,time_h,concentration_m,atmosphere,condition_identity_uncertainty,declared_absences,recipe_warnings,procedure_text,explanation
283,Aldol,Benzaldehyde,c1ccc(C=O)cc1.CC(=O)C>>c1ccc(C(O)C(C)C=O)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
284,Aldol,Propionaldehyde,CCC=O.CC(=O)C>>CCC(O)C(C)C=O,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
285,Aldol,Dehydration to cinnamaldehyde,c1ccc(C=O)cc1.CC=O>>c1ccc(/C=C/C=O)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
286,Wittig,Propene,CC=O.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1>>C=CC,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
287,Wittig,Diene,c1ccc(C=O)cc1.C=C[P+](c1ccccc1)(c1ccccc1)c1ccccc1>>c1ccc(/C=C/C=C)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
288,Wittig,"脦卤,脦虏-Unsaturated ester",CC(=O)C.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)C=C(C)C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
289,Wittig,Propiophenone,c1ccc(C=O)cc1.C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>c1ccc(C=CC)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
290,Mannich,Simple,CC=O.NC.C=O>>CC(=O)CN,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(H2C=O + R–NH2) OR (R1–CH=O + R2–NH2) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
291,Mannich,Pyrrolidine,c1ccc(C=O)cc1.C1CCNC1.C=O>>c1ccc(C(=O)CN1CCCC1)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(Ar–CH=O + R1R2–NH) OR (H2C=O + R1R2–NH) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
292,Reductive Amination,"Benzaldehyde + aniline, secondary amine",O=Cc1ccccc1.Nc1ccccc1>>c1ccc(CNc2ccccc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar1–CH=O + Ar2–NH2 → Ar1–CH2–NH–Ar2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
293,Reductive Amination,"Acetaldehyde + methylamine, primary to secondary",CC=O.NC>>CCNC,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,R1–CH=O + R2–NH2 → R1–CH2–NH–R2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
294,Reductive Amination,Benzaldehyde + ethylamine,c1ccc(C=O)cc1.NCC>>c1ccc(CNCC)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
295,Reductive Amination,p-Anisaldehyde + methylamine,O=Cc1ccc(OC)cc1.NC>>COc1ccc(CNC)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
296,Reductive Amination,Benzaldehyde + butylamine,O=Cc1ccccc1.NCCCC>>c1ccc(CNCCCC)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
297,Reductive Amination,"Acetophenone + aniline, ketone substrate",CC(=O)c1ccccc1.Nc1ccccc1>>c1ccc(NC(C)c2ccccc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar1–C(R)=O + Ar2–NH2 → Ar1–CH(R)–NH–Ar2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
298,Reductive Amination,"Acetone + methylamine, ketone to sec-amine",CC(=O)C.NC>>CC(C)NC,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,R1–C(R2)=O + R3–NH2 → R1–CH(R2)–NH–R3,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
299,Reductive Amination,Cyclohexanone + aniline,O=C1CCCCC1.Nc1ccccc1>>C1CCC(Nc2ccccc2)CC1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,R1–C(R2)=O + Ar–NH2 → R1–CH(R2)–NH–Ar,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
300,Reductive Amination,"p-Nitrobenzaldehyde, EWG substrate",O=Cc1ccc([N+](=O)[O-])cc1.Nc1ccccc1>>[O-][N+](=O)c1ccc(CNc2ccccc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar1–CH=O + Ar2–NH2 → Ar1–CH2–NH–Ar2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
301,Reductive Amination,p-Chlorobenzaldehyde + propylamine,O=Cc1ccc(Cl)cc1.NCCC>>Clc1ccc(CNCCC)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
302,Reductive Amination,"Pyridine-4-carbaldehyde, heteroaryl aldehyde",O=Cc1ccncc1.Nc1ccccc1>>c1ccc(NCc2ccncc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,HeteroAr–CH=O + Ar–NH2 → HeteroAr–CH2–NH–Ar,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
303,Reductive Amination,"Pyrimidine-5-carbaldehyde, diazine substrate",O=Cc1cnccn1.NC>>CNc1cnccn1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,HeteroAr–CH=O + R–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
304,Reductive Amination,"Benzaldehyde + glycine, amino acid",c1ccc(C=O)cc1.NCC(=O)O>>O=C(O)CNCc1ccccc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
305,Reductive Amination,"Benzaldehyde + isopropylamine, branched",O=Cc1ccccc1.NC(C)C>>c1ccc(CNC(C)C)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
306,Reductive Amination,"Acetaldehyde + piperidine, cyclic sec-amine",CC=O.C1CCNCC1>>CCN1CCCCC1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,R1–CH=O + R2R3–NH → R1–CH2–NR2R3,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
307,Reductive Amination,"Benzaldehyde + p-anisidine, EDG amine",c1ccc(C=O)cc1.Nc1ccc(OC)cc1>>COc1ccc(NCc2ccccc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar1–CH=O + Ar2–NH2 → Ar1–CH2–NH–Ar2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
308,Reductive Amination,"Trifluoromethyl benzaldehyde, EWG",O=Cc1ccc(C(F)(F)F)cc1.Nc1ccccc1>>FC(F)(F)c1ccc(CNc2ccccc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar1–CH=O + Ar2–NH2 → Ar1–CH2–NH–Ar2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
309,Reductive Amination,Butanone + aniline,CC(=O)CC.Nc1ccccc1>>CCC(C)Nc1ccccc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,R1–C(R2)=O + Ar–NH2 → R1–CH(R2)–NH–Ar,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
310,Reductive Amination,Cyclopentanone + methylamine,O=C1CCCC1.NC>>CC1CCCNC1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,R1–C(R2)=O + R3–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
311,Reductive Amination,Indole-3-carbaldehyde,O=Cc1c[nH]c2ccccc12.Nc1ccccc1>>c1ccc(NCc2c[nH]c3ccccc23)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,HeteroAr–CH=O + Ar–NH2 → HeteroAr–CH2–NH–Ar,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
312,Reductive Amination,Benzofuran-2-carbaldehyde,O=Cc1coc2ccccc12.NC>>CNc1coc2ccccc12,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,HeteroAr–CH=O + R–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
313,Reductive Amination,Benzothiophene-2-carbaldehyde,O=Cc1csc2ccccc12.Nc1ccccc1>>c1ccc(NCc2csc3ccccc23)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,HeteroAr–CH=O + Ar–NH2 → HeteroAr–CH2–NH–Ar,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
314,Reductive Amination,Isobutyraldehyde + aniline,CC(C)C=O.Nc1ccccc1>>CC(C)CNc1ccccc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,R–CH=O + Ar–NH2 → R–CH2–NH–Ar,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
315,Reductive Amination,Benzaldehyde + benzylamine,c1ccc(C=O)cc1.NCc1ccccc1>>c1ccc(CNCc2ccccc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
316,Reductive Amination,Phenylacetaldehyde + aniline,O=CCc1ccccc1.Nc1ccccc1>>c1ccc(CCCNc2ccccc2)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,R–CH=O + Ar–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
317,Reductive Amination,"Butyraldehyde + alanine, chiral amino acid",CCCC=O.NC(C)C(=O)O>>CCCCNC(C)C(=O)O,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,R1–CH=O + R2–NH2 → R1–CH2–NH–R2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
318,Reductive Amination,2-Naphthaldehyde + aniline,O=Cc1ccc2ccccc2c1.Nc1ccccc1>>c1ccc(NCc2ccc3ccccc3c2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar1–CH=O + Ar2–NH2 → Ar1–CH2–NH–Ar2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
319,Reductive Amination,p-Methoxyacetophenone + methylamine,CC(=O)c1ccc(OC)cc1.NC>>COc1ccc(C(C)NC)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar–C(R1)=O + R2–NH2 → Ar–CH(R1)–NH–R2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
320,Reductive Amination,"Dimethylamino benzaldehyde, EDG",O=Cc1ccc(N(C)C)cc1.Nc1ccccc1>>CN(C)c1ccc(CNc2ccccc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Ar1–CH=O + Ar2–NH2 → Ar1–CH2–NH–Ar2,carbonyl_amine_reductive_coupling,,0,0,,,,,,,,,,,,,,,,,,,,,,
321,Michael,"1,5-diketone",C=CC(=O)C.CC(=O)CC(=O)C>>CC(=O)C(CC(=O)C)CC(=O)C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
322,Michael,Malonate,C=CC(=O)OCC.CC(=O)CC(=O)OCC>>CCOC(=O)C(CC(=O)OCC)CC(=O)OCC,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
323,Michael,Chalcone,c1ccc(C=CC(=O)C)cc1.CC(=O)CC>>c1ccc(C(CC(C)=O)CC(=O)CC)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
324,Claisen,Acetoacetate,CC(=O)OCC.CC(=O)OCC>>CC(=O)CC(=O)OCC,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
325,Claisen,Benzoylacetate,c1ccc(C(=O)OC)cc1.CC(=O)OC>>c1ccc(C(=O)CC(=O)OC)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
326,Knoevenagel,Malononitrile,c1ccc(C=O)cc1.CC(C#N)C#N>>c1ccc(/C=C(C#N)C#N)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
327,Knoevenagel,Malonate,CC=O.CC(C(=O)OCC)C(=O)OCC>>C/C=C(C(=O)OCC)C(=O)OCC,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
328,Henry,Nitroaldol,c1ccc(C=O)cc1.C[N+](=O)[O-]>>c1ccc(C(O)C[N+](=O)[O-])cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
329,Henry,Nitropropanol,CC=O.CC[N+](=O)[O-]>>CC(O)CC[N+](=O)[O-],false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
330,Reformatsky,,c1ccc(C=O)cc1.BrCC(=O)OCC.[Zn]>>c1ccc(C(O)CC(=O)OCC)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
331,Reformatsky,Acetaldehyde,CC=O.BrCC(=O)OCC.[Zn]>>CC(O)CC(=O)OCC,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
332,HWE,Cinnamate,c1ccc(C=O)cc1.CCOP(=O)(OCC)CC(=O)OCC>>c1ccc(/C=C/C(=O)OCC)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
333,HWE,Crotonate,CC=O.CCOP(=O)(OCC)CC(=O)OCC>>C/C=C/C(=O)OCC,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
334,Grignard,Tertiary alcohol,CC=O.[Mg]Br.CC>>CC(O)(C)C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
335,Grignard,Secondary alcohol,c1ccc(C=O)cc1.[Mg]Br.C>>c1ccc(C(O)C)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
336,Grignard,Phenyl addition,CC(=O)C.[Mg]Br.c1ccccc1>>CC(O)(c1ccccc1)C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
337,Ring-Closing Metathesis,,C=CCCCC=C>>C=C.C1CCC=CC1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
338,Cross-Metathesis,,C=CC=C.C=C>>C=CCC=C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
339,Rearrangement,,CC(C)C(C([O-])=O)C(C)C>>CC(C)CC(C)(C)C(=O)O,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
340,Ugi-type reaction,,CC=O.NC.CC(=O)O>>CC1=C(C)OC(=O)C(C)(N)C1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(R1–C(O)OH + R2–NH2) OR (R1–CH=O + R2–NH2) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
341,Carbazole synthesis,,c1ccc([N+](=O)[O-])cc1.Nc1ccccc1>>c1ccc2[nH]c3ccccc3c2c1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
342,Quinoline synthesis,,Nc1ccccc1.c1ccc(C=O)cc1>>c1ccc2nc(-c3ccccc3)cc(-c3ccccc3)c2c1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,Ar1–CH=O + Ar2–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
343,Paal-Knorr,Pyrrole,CC(=O)CC(=O)C.NC>>Cc1ccc(C)n1C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,R1–C(R2)=O + R3–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
344,Paal-Knorr,Simple pyrrole,CC(=O)CCC(=O)C.N>>Cc1ccc(C)[nH]1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,R1–C(R2)=O + NH3 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
345,Paal-Knorr,Diphenylpyrrole,c1ccc(C(=O)CCC(=O)c2ccccc2)cc1.NC>>c1ccc(-c2ccc(-c3ccccc3)n2C)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,Ar–C(R1)=O + R2–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
346,Hantzsch,Dihydropyridine,CC(=O)CC(=O)OCC.CC(=O)CC(=O)OCC.CC=O.N>>CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(R1–C(R2)=O + NH3) OR (R–CH=O + NH3) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
347,Biginelli,Dihydropyrimidinone,O=C(N)N.CC(=O)CC(=O)OCC.c1ccc(C=O)cc1>>CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
348,Biginelli,Acetaldehyde,O=C(N)N.CC(=O)CC(=O)OCC.CC=O>>CCOC(=O)C1=C(C)NC(=O)NC1C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
349,Fischer Indole,,c1ccc(C(C)=O)cc1.c1ccc(NN)cc1>>Cc1c2ccccc2[nH]c1-c1ccccc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(Ar1–C(R)=O + R–NH–NH) OR (Ar–C(R)=O + N–NH2) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
350,Fischer Indole,3-Ethyl,CC(=O)CC.c1ccccc1NN>>CCc1c2ccccc2[nH]c1C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(R1–C(R2)=O + N–NH2) OR (R1–C(R2)=O + R–NH–NH) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
351,Pictet-Spengler,Tetrahydroisoquinoline,NCCc1ccc(O)cc1.CC=O>>Cc1nccc2ccc(O)cc12,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,R1–CH=O + R2–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
352,Pictet-Spengler,脦虏-Carboline,NCCc1c[nH]c2ccccc12.C=O>>c1ccc2[nH]cc3c2c1CCN3,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,H2C=O + R–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
353,Benzimidazole from o-phenylenediamine,,c1ccc(c(N)c1)N.c1ccc(C=O)cc1>>c1ccc(-c2nc3ccccc3[nH]2)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,Ar1–CH=O + Ar2–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
354,Benzimidazole,Acetic acid,c1ccc(c(N)c1)N.CC(=O)O>>Cc1nc2ccccc2[nH]1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,R–C(O)OH + Ar–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
355,Benzoxazole,,c1ccc(c(N)c1)O.c1ccc(C=O)cc1>>c1ccc(-c2nc3ccccc3o2)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,Ar1–CH=O + Ar2–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
356,Benzoxazole,Acetic acid,c1ccc(c(N)c1)O.CC(=O)O>>Cc1nc2ccccc2o1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(R–C(O)OH + Ar–NH2) OR (R–C(O)OH + Ar–OH) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
357,Benzothiazole,,c1ccc(c(N)c1)S.c1ccc(C=O)cc1>>c1ccc(-c2nc3ccccc3s2)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,Ar1–CH=O + Ar2–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
358,Imidazole,,CC(=O)C=O.NC=O.N>>Cc1nccn1C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(R–C(O)–C(R)=O + NH3) OR (R–C(O)–CH=O + NH3) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
359,Boc Protection,Aniline,c1ccc(N)cc1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)Nc1ccccc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
360,Boc Protection,Phenethylamine,NCCc1ccccc1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)NCCc1ccccc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
361,Boc Deprotection,TFA or HCl,CC(C)(C)OC(=O)Nc1ccccc1>>c1ccc(N)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
362,Cbz Protection,Aniline,c1ccc(N)cc1.O=C(OCc1ccccc1)OCc1ccccc1>>O=C(Nc1ccccc1)OCc1ccccc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
363,Cbz Protection,Glycine,NCC(=O)O.O=C(OCc1ccccc1)OCc1ccccc1>>O=C(NCC(=O)O)OCc1ccccc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,intramolecular R1–C(O)OH / R2–NH2 →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
364,Cbz Deprotection,Hydrogenolysis,O=C(Nc1ccccc1)OCc1ccccc1.[H][H].[Pd]>>c1ccc(N)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
365,FMOC Protection,,c1ccc(N)cc1.O=C1OC(=O)c2ccccc21>>O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(HeteroAr–C(O)OC(O)R + Ar–H) OR (HeteroAr–C(O)OC(O)R + Ar–NH2) OR (intramolecular HeteroAr–C(O)OC(O)R / Ar–H) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
366,FMOC Deprotection,Base,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21>>c1ccc(N)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
367,TBS Protection,Benzyl alcohol,c1ccc(CO)cc1.CC(C)(C)[Si](C)(C)Cl>>CC(C)(C)[Si](C)(C)OCc1ccccc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
368,TBS Protection,Diol,OCCO.CC(C)(C)[Si](C)(C)Cl>>CC(C)(C)[Si](C)(C)OCCO[Si](C)(C)C(C)(C)C,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
369,TBS Deprotection,TBAF,CC(C)(C)[Si](C)(C)OCc1ccccc1.[F-]>>c1ccc(CO)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
370,PMB Protection,,c1ccc(CO)cc1.BrCc1ccc(OC)cc1>>COc1ccc(COCc2ccccc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Benzyl–Br + R2–OH → R1–O–R2,sp3_c_o_substitution,,0,0,,,,,,,,,,,,,,,,,,,,,,
371,PMB Deprotection,DDQ,COc1ccc(COCc2ccccc2)cc1>>c1ccc(CO)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
372,Acetonide Protection,Glycerol,OCC(O)CO.CC(=O)C>>CC1(C)OCC(CO)O1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
373,Acetonide Deprotection,Acid,CC1(C)OCC(CO)O1.[H+]>>OCC(O)CO,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
374,Bn Protection,,c1ccc(CO)cc1.BrCc1ccccc1>>c1ccc(COCc2ccccc2)cc1,false,QUERY_GRAMMAR_NOT_SUPPORTED_BY_LABEL_DATASET,,Benzyl–Br + R2–OH → R1–O–R2,sp3_c_o_substitution,,0,0,,,,,,,,,,,,,,,,,,,,,,
