canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status,transformation_class,signature_id,evidence_quality,transformation_confidence,stereochemical_changes,reaction_completeness_status,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,fragment_source_status,fragment_source_candidates,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,reactivity_profile
CN(C)CCO.COc1ccc2c(-c3ccc(O)cc3)c(-c3ccccc3OC)sc2c1>>COc1ccc2c(-c3ccc(OCCN(C)C)cc3)c(-c3ccccc3OC)sc2c1,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:9b83a497177b3f30c9c7dbc215bb699c6cd3aa5f60d88254ac8cdb8f08c818ce,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,HetAr–S [heteroaryl sulfur] (d=6); R₃N [tertiary amine] (d=2); 2× R–O–R [ether] (d=8/9),"alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium; potential catalyst coordination | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
Cc1ccc([C@H](O)CO)cc1>>Cc1ccc([C@H]2CO2)cc1,R¹–OH / R²–OH → R¹–O–R²; intramolecular (3-membered ring); edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:e86f191162200596e3d3c874fce6cf6873ea661ae21389263c096c2eb9cbdb74,exact_product_reconstruction,1.0,atom: S→S (retained),verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,SYMMETRY_EQUIVALENT_ASSIGNMENTS,,"alcohol: 1 coordinate O, localized, attached Alkyl: secondary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium"
COC(=O)CO.Cn1nn[nH]c1=S>>COC(=O)CSc1nnnn1C,C=S + C–O → 2 × C–S + N–H → N; events: Event 1: C=S + C–O → 2 × C–S; edits: C–O bond cleavage; C=S → C–S; C–S bond formation | Event 2: N–H → N; edits: N–H loss,Mitsunobu etherificationinversion,,multi_event,generic_multi_event_graph_transformation,RS3:7e83986aa06c02f2b5da602cda6b9e66de1b113684a634f297c2532c4bfc4121,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–C(O)OR + activated C–H + R–OH): ester or acid; access open; carbonyl activation balanced | P2 (AromN–H): other heteroaromatic (5-membered), heteroatoms N@ortho,N@meta,N@meta; ortho burden medium (1/2); lone-pair availability low; secondary N-H; lone pair pyrrole like/low; potential catalyst coordination"
C[C@H]([C@@H](O)c1ccccc1)N(C)C.Oc1ccccc1Br>>C[C@H]([C@@H](Oc1ccccc1Br)c1ccccc1)N(C)C,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:d6d0603e512209a989a0a4629c8699d012a55709bf9f137f69766ce3d6efe165,exact_product_reconstruction,1.0,atom: S→S (retained),verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,Ar–X [aryl halide] (d=1); R₃N [tertiary amine] (d=2),"nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium | alcohol: 1 coordinate O, localized, attached Alkyl: secondary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium; potential catalyst coordination"
O=C(Oc1cccc(O)c1)c1ccccc1.OC1CCCCC1>>O=C(Oc1cccc(OC2CCCCC2)c1)c1ccccc1,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:ce6a4f0445201db569d0444c65ce4cda2c35e67c7f36bae4a58182c7ccf22cb3,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,CO₂R [ester] (d=3),"alcohol: 1 coordinate O, localized, attached Alkyl: secondary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
O=[N+]([O-])c1ccc(O)cc1.OCCCc1ccccc1>>O=[N+]([O-])c1ccc(OCCCc2ccccc2)cc1,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:66be64c445c8a2e41ca54e8b72171fc502165dedba3f4627b360fd25e24dc8e8,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unusable,single_stage,ineligible,solvent_only_recipe,,NO₂ [nitro] (d=4),"nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium | alcohol: 1 coordinate O, localized, attached Alkyl: primary; access open; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium"
Cc1ccc(C(CO)c2c(C)cc(C)cc2O)cc1>>Cc1ccc(C2COc3cc(C)cc(C)c32)cc1,R–OH / Ar–OH → R–O–Ar; intramolecular (5-membered ring); edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:518599ac111b5b179f0049e67ea53238f4c97e728b07e48d1520045407ad0928,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,,"alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
CN(C)CCO.COc1cccc(-c2sc3ccc(OC)cc3c2-c2ccc(O)cc2)c1>>COc1cccc(-c2sc3ccc(OC)cc3c2-c2ccc(OCCN(C)C)cc2)c1,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:9b83a497177b3f30c9c7dbc215bb699c6cd3aa5f60d88254ac8cdb8f08c818ce,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,HetAr–S [heteroaryl sulfur] (d=6); R₃N [tertiary amine] (d=2); 2× R–O–R [ether] (d=8/9),"alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium; potential catalyst coordination | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
CC(C)(C)OC(=O)N[C@H](CO)CO[Si](C)(C)C(C)(C)C.Oc1cncc(Br)c1>>CC(C)(C)OC(=O)N[C@H](COc1cncc(Br)c1)CO[Si](C)(C)C(C)(C)C,R–OH + HeteroAr–OH → R–O–HeteroAr; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:ff68289eb9a1cc11999c22de6cf3474d23db53ecc9b85963eab2d93623961934,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,Ar–X [aryl halide] (d=2); HetAr–N [heteroaryl nitrogen] (d=2); NCO₂R [carbamate] (d=2); R–O–R [ether] (d=3),"nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium; potential catalyst coordination | alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium"
O=C1CSC(=O)N1.O=Cc1ccc(O)cc1Cl.OCCCc1ccccc1>>O=C1NC(=O)/C(=C/c2ccc(OCCCc3ccccc3)cc2Cl)S1,,Mitsunobu etherificationinversion,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCOC(=O)c1sc(C(=O)OCC)c(O)c1O.OC/C=C\CO>>CCOC(=O)c1sc(C(=O)OCC)c2c1OC/C=C\CO2,,Mitsunobu etherificationinversion,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,unresolved_retained,single_stage,review_only,condition_identifier_uncertainty; missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(NCCCCCCO)C(F)(F)F.O=c1cc(-c2ccccn2)[nH]c(-c2ccccn2)c1>>O=C(NCCCCCCOc1cc(-c2ccccn2)nc(-c2ccccn2)c1)C(F)(F)F,,Mitsunobu etherificationinversion,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
COc1cc(O)c(C(=O)C[C@@H](O)c2ccccc2)c(OC)c1>>COc1cc(OC)c2c(c1)O[C@H](c1ccccc1)CC2=O,R–OH / Ar–OH → R–O–Ar; intramolecular (6-membered ring); edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:907cee445bcc46c5a6c7794c6d2bf8349dfaf03d8de47b9a030bcd6cf456d46a,exact_product_reconstruction,1.0,atom: R→S (inverted),verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,C(O)R₂ [ketone] (d=1); 2× R–O–R [ether] (d=3),"alcohol: 1 coordinate O, localized, attached Alkyl: secondary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
CCOC(=O)c1c(C)nc(=O)[nH]c1-c1ccccc1.OCc1ccccc1>>CCOC(=O)c1c(C)nc(OCc2ccccc2)nc1-c1ccccc1,,Mitsunobu etherificationinversion,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
COC(=O)c1ccc(O)cc1.OCc1ccccc1>>COC(=O)c1ccc(OCc2ccccc2)cc1,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:3518b4f7a9e874ec2a043cc3a914982ec6a89cb1aa7efbddcfc1c6f34394ab55,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty,,CO₂R [ester] (d=4),"nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium | alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium"
O=C(CC(O)c1cccc([N+](=O)[O-])c1)c1ccccc1O>>O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccccc12,,Mitsunobu etherificationinversion,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=Cc1cccc(O)c1Cl.OCCC1CCCCC1>>O=Cc1cccc(OCCC2CCCCC2)c1Cl,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:e0c571162cd2558aeaa6d012a8f35fa17ea1cd46ad58eb7bb27c35be9f888eb9,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,Ar–X [aryl halide] (d=1); CHO [aldehyde] (d=3),"alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
Cc1ccccc1[C@H](O)CCc1c(C(=O)N(C)C)cc2c(nc(C3CC3)n2C)c1O.O=C(O)CCC(=O)O>>Cc1ccccc1[C@@H]1CCc2c(C(=O)N(C)C)cc3c(nc(C4CC4)n3C)c2O1.O=C(O)CCC(=O)O,R–OH / HeteroAr–OH → R–O–HeteroAr; intramolecular (6-membered ring); edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:8666517b5d3e5be78785948c483a964aa6e49fa3e6e1cfe4fbdc413212b1f0cb,exact_product_reconstruction,1.0,atom: R→S (inverted),verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,multiple_products; multistage_conditions_not_structured,MULTIPLE_PRODUCTS,CO₂H [carboxylic acid]; CONR₂ [amide] (d=3); HetAr–N [heteroaryl nitrogen] (d=2),"alcohol: 1 coordinate O, localized, attached Alkyl: secondary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium; potential catalyst coordination"
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO.CCC(C)COC(=O)/C=C/c1ccc(O)c(OC)c1>>CCC(C)COC(=O)/C=C/c1ccc(OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c1,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:be1971b4ed02bef7fe7d3e9baa14a25c5ef447bbb8438c8f801d75e2730cbf32,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,4× C=C [alkene] (d=1/4/5/9); CO₂R [ester] (d=6); R–O–R [ether] (d=2),"alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
CC(CCO)c1ccccc1.O=[N+]([O-])c1cc(O)ccc1Cl>>CC(CCOc1ccc(Cl)c([N+](=O)[O-])c1)c1ccccc1,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:3ecf58662cd0c1383f7b5d401c280e1f09a0ecdfce61a4b0d219f6d2428561c3,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty,,Ar–X [aryl halide] (d=3); NO₂ [nitro] (d=3),"nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium | alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium"
CCOC(=O)C1(Cc2ccc(O)cn2)CCCO1.Cc1cc(-c2nc(CCO)c(C)o2)n(C)n1>>CCOC(=O)C1(Cc2ccc(OCCc3nc(-c4cc(C)nn4C)oc3C)cn2)CCCO1,R–OH + HeteroAr–OH → R–O–HeteroAr; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:914280dfc5f5f2997964185ddae4a95efb8b966d99d59345cdd33ecd153ad4e2,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,CO₂R [ester] (d=6); 3× HetAr–N [heteroaryl nitrogen] (d=2/3/7); HetAr–O [heteroaryl oxygen] (d=4); R–O–R [ether] (d=6),"nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium; potential catalyst coordination | alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium"
C=CCOC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O.CC(=O)OC(C)=O.CO>>COc1ccc(C[C@H](NC(C)=O)C(=O)O)cc1,,Mitsunobu etherificationinversion,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
OCc1ccccc1/C(=N\O)c1cccc(O)c1>>Oc1cccc(C2=NOCc3ccccc32)c1,R–OH / N–OH → R–O–N; intramolecular (6-membered ring); edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:820b2bb95b4e1fa7830d741855115365d3fc9359f0daac995dcaa84080c389ef,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,Ar–OH [phenol] (d=4),"alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, localized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium"
C[C@@H](O)c1ccccc1.S=c1[nH]c2ccccc2s1>>C[C@H](Sc1nc2ccccc2s1)c1ccccc1,C=S + C–O → 2 × C–S + N–H → N; events: Event 1: C=S + C–O → 2 × C–S; edits: C–O bond cleavage; C=S → C–S; C–S bond formation | Event 2: N–H → N; edits: N–H loss,Mitsunobu etherificationinversion,,multi_event,generic_multi_event_graph_transformation,RS3:f22dc324cf99a37a160b95863ed6eeae2029e6d4d65b9d422bdce19da6dedb40,global_atom_correspondence,0.8,atom: R→S (descriptor changed),verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (AromN–H): ambiguous fused system (5/6-membered), heteroatoms S@meta, fused; ortho burden medium (1/2); lone-pair availability low; secondary N-H; lone pair pyrrole like/low | P2 (R–OH): 1 coordinate O, localized, attached Alkyl: secondary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium"
CC(C)=CCO.COC(=O)/C=C/c1ccc(O)c(OC)c1>>COC(=O)/C=C/c1ccc(OCC=C(C)C)c(OC)c1,R–OH + Ar–OH → R–O–Ar; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:bceba096f2d65e746826efdfe5aa2b3f2fed423ea1243d6df48d8bd596871bd0,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,2× C=C [alkene] (d=1/4); CO₂R [ester] (d=6); R–O–R [ether] (d=2),"alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
CCOC(=O)C1(Cc2ccc(O)cn2)CCCO1.Cc1oc(-c2ccccc2)nc1CCO>>CCOC(=O)C1(Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cn2)CCCO1,R–OH + HeteroAr–OH → R–O–HeteroAr; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:54a70770dbeef46dfa497e2b8dfd381e478d76eb328a9f0d6bd3705bc5e6d65c,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,CO₂R [ester] (d=6); 2× HetAr–N [heteroaryl nitrogen] (d=2/3); HetAr–O [heteroaryl oxygen] (d=4); R–O–R [ether] (d=6),"alcohol: 1 coordinate O, localized, attached Alkyl: primary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium | nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium; potential catalyst coordination"
COC(=O)[C@@H]1C[C@H](O)CN1C(=O)OC(C)(C)C.Oc1ccnc2ccccc12>>COC(=O)[C@@H]1C[C@@H](Oc2ccnc3ccccc23)CN1C(=O)OC(C)(C)C,R–OH + HeteroAr–OH → R–O–HeteroAr; edits: C–O bond cleavage; C–O bond formation; O–H loss,Mitsunobu etherificationinversion,,exact_reconstruction,sp3_c_o_substitution,RS3:d458f0651b6b6639def472684b0bbbfd8460bf2344633f47bf0f441327fe5857,exact_product_reconstruction,1.0,atom: S→R (inverted),verified,1.0,,,,,,,,,verified,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; multistage_conditions_not_structured,,CO₂R [ester] (d=3); HetAr–N [heteroaryl nitrogen] (d=3); NCO₂R [carbamate] (d=2),"nucleophile: 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium | alcohol: 1 coordinate O, localized, attached Alkyl: secondary; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair localized/medium"
