reaction_smiles,reaction_label,spectator_groups
NCc1ccc(-c2cccc(OC(F)(F)F)c2)c2ccncc12.Cc1noc([C@@H]2C[C@H]2C(=O)O)n1>>Cc1noc([C@@H]2C[C@H]2C(=O)NCc2ccc(-c3cccc(OC(F)(F)F)c3)c3ccncc23)n1,R–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ether; heteroaryl_nitrogen; heteroaryl_nitrogen
Cc1scnc1C(=O)O.Nc1ccc(N2C(=O)c3cccc(F)c3C2=O)cc1F>>Cc1scnc1C(=O)Nc1ccc(N2C(=O)c3cccc(F)c3C2=O)cc1F,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; imide; aryl_halide
C=CCCC(=O)O.NS(=O)(=O)c1ccc2ccccc2c1>>C=CCCC(=O)NS(=O)(=O)c1ccc2ccccc2c1,,
O=C(O)c1ccc(Cl)c(Cl)c1.Nc1nccn2c(-c3cccc(NC(=O)c4ccc(F)c(Cl)c4)c3)cnc12>>O=C(Nc1cccc(-c2cnc3c(NC(=O)c4ccc(Cl)c(Cl)c4)nccn23)c1)c1ccc(F)c(Cl)c1,Ar–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; amide; aryl_halide; aryl_halide
O=Cc1ccc(OCC(=O)O)cc1O.CCCCCCCCCCCCNC(=O)[C@H](C)N>>CCCCCCCCCCCCNC(=O)[C@H](C)NC(=O)COc1ccc(C=O)c(O)c1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; phenol; aldehyde; amide
Nc1ccc(-c2cccc3onc(N)c23)cc1.O=C(O)C1(C(=O)Nc2ccc(F)cc2)CC1>>Nc1noc2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c12,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; primary_amine; amide; aryl_halide
O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21.COc1ccc2c(c1N)CCCC=C2c1cc(OC)c(OC)c(OC)c1>>COc1ccc2c(c1NC(=O)CNC(=O)OCC1c3ccccc3-c3ccccc31)CCCC=C2c1cc(OC)c(OC)c(OC)c1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; ether; alkene; ether; ether; ether
O=C(O)[C@@H]1CCCN1C(=O)OCc1ccccc1.c1ccc2c3c(ccc2c1)CNCc1ccc2ccccc2c1-3>>O=C(C1CCCN1C(=O)OCc1ccccc1)N1Cc2ccc3ccccc3c2-c2c(ccc3ccccc23)C1,R–C(O)OH + R1R2–NH →,
Cc1nn2ccc(C(F)(F)F)cc2c1C(=O)O.NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1>>Cc1nn2ccc(C(F)(F)F)cc2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; tertiary_amine; ether
Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1.O=C(O)c1cnco1>>O=C(Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1)c1cnco1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; imide; heteroaryl_nitrogen
CC(C)(C)OC(=O)NN.[N-]=[N+]=NCc1ccc(C(=O)O)cc1>>CC(C)(C)OC(=O)NNC(=O)c1ccc(CN=[N+]=[N-])cc1,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,carbamate; azide
Nc1ccccc1N.Cc1ccc(C(=O)c2ccc(OCC(=O)O)c(C)c2)cc1>>Cc1ccc(C(=O)c2ccc(OCC(=O)Nc3ccccc3N)c(C)c2)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,primary_amine; ether; ketone
O=C(O)c1cc2c(cn1)[nH]c1ccccc12.COC(=O)CCN>>COC(=O)CCNC(=O)c1cc2c(cn1)[nH]c1ccccc12,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ester
O=C(O)c1ccccc1P(c1ccccc1)c1ccccc1.CC(C)(C)OC(=O)N[C@@H]1CCCC[C@H]1N>>CC(C)(C)OC(=O)N[C@@H]1CCCC[C@H]1NC(=O)c1ccccc1P(c1ccccc1)c1ccccc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate
[N-]=[N+]=NCCCCC(=O)O.CC(C)(C)OC(=O)COCCOCCOCCN>>CC(C)(C)OC(=O)COCCOCCOCCNC(=O)CCCCN=[N+]=[N-],R–C(O)OH + R–NH2 → R–C(O)–NHR,azide; ether; ether; ether; ester
C[C@@H](C(=O)O)N(C)C(=O)OC(C)(C)C.C[C@H](N)C(=O)N1CCC[C@H]1C(=O)OCc1ccccc1.Cl>>C[C@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; amide; ester
COc1ccc(CN)c(OC)c1.O=C(O)CC1c2cccc(O)c2C(=O)c2c(O)cccc21>>COc1ccc(CNC(=O)CC2c3cccc(O)c3C(=O)c3c(O)cccc32)c(OC)c1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether; ketone; phenol; phenol
CCCCC(Oc1cc(O)c(C(=O)O)cc1C#CC1CCCC1)C(=O)O.Nc1ccc2c(c1)OCCO2>>CCCCC(Oc1cc(O)c(C(=O)O)cc1C#CC1CCCC1)C(=O)Nc1ccc2c(c1)OCCO2,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; alkyne; phenol; carboxylic_acid; ether; ether
COC(=O)C(N)CO.Cl.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O>>CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)NC(CO)C(=O)OC,R–C(O)OH + R–NH2 → R–C(O)–NHR,alcohol; ester; carbamate
COC(=O)C1(C(=O)O)CC1c1ccccc1.Nc1ccccc1/C=C1\CCCC1=O>>COC(=O)C1(C(=O)Nc2ccccc2/C=C2\CCCC2=O)CC1c1ccccc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ester; alkene; ketone
CCCCCCN.COCCOCCOCCOc1ccc([N+](=O)[O-])cc1C(=O)O>>CCCCCCNC(=O)c1cc([N+](=O)[O-])ccc1OCCOCCOCCOC,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether; nitro; ether; ether; ether
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1.COC(=O)[C@H]1CCCN1.Cl>>O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)N2CCC[C@H]12,R–C(O)OH + R1R2–NH →,
C[C@H](N)c1cccc2ccccc12.C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1>>C[C@H](NC(=O)[C@@H](C)c1cccc(C(=O)c2ccccc2)c1)c1cccc2ccccc12,R–C(O)OH + R–NH2 → R–C(O)–NHR,ketone
C[C@@H](NC(=O)OCc1ccccc1)C(=O)O.CNc1cc(C(=O)OC)ccc1N>>CNc1cc(C(=O)OC)ccc1NC(=O)[C@@H](C)NC(=O)OCc1ccccc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; secondary_amine; ester
C[C@@H](N)c1cccc2ccccc12.COc1cc(OC)c2cc(C(=O)O)[nH]c2c1>>COc1cc(OC)c2cc(C(=O)N[C@H](C)c3cccc4ccccc34)[nH]c2c1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether
CCCCCCCCc1ccc(C(=O)O)cc1.CC(C)(C)OC(=O)N1CCC[C@H]1CN>>CCCCCCCCc1ccc(C(=O)NC[C@@H]2CCCN2C(=O)OC(C)(C)C)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate
O=C(O)c1ccnc2ccccc12.Cl.NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1>>O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccnc2ccccc12,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; sulfone; heteroaryl_nitrogen
CC(=O)Nc1ccccc1C(=O)C(=O)Nc1ccc(C(=O)O)cc1.COC(=O)[C@@H](N)Cc1ccccc1>>COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(NC(=O)C(=O)c2ccccc2NC(C)=O)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,amide; ketone; amide; ester
Nc1cccc([N+](=O)[O-])c1.O=C(O)c1ccc2cccc(O)c2n1>>O=C(Nc1cccc([N+](=O)[O-])c1)c1ccc2cccc(O)c2n1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,nitro; heteroaryl_nitrogen; phenol
Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1.Cc1ocnc1C(=O)O>>Cc1ocnc1C(=O)Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; imide; heteroaryl_nitrogen
CCCCCCCCCCCCOc1cc(C(=O)O)cc(OCCCCCCCCCCCC)c1OCCCCCCCCCCCC.NCCCCCN>>CCCCCCCCCCCCOc1cc(C(=O)NCCCCCN)cc(OCCCCCCCCCCCC)c1OCCCCCCCCCCCC,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether; ether; primary_amine
O=C(O)c1cc(C(F)(F)F)nn1-c1ccccc1.COc1cccc(N)c1>>COc1cccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2)c1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ether
O=C(O)C1CCCO1.Nc1cccc2cccnc12>>O=C(Nc1cccc2cccnc12)C1CCCO1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; heteroaryl_nitrogen
Cc1ccccc1C(=O)O.Nc1cccc2cccnc12>>Cc1ccccc1C(=O)Nc1cccc2cccnc12,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
Cl.NCc1ccc(Br)cc1.CO[C@@H]1CCCCO[C@]1(C)C(=O)O>>CO[C@@H]1CCCCO[C@]1(C)C(=O)NCc1ccc(Br)cc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; ether; ether
CC(C(=O)O)N1C(=O)CCC1=O.NCc1ccccc1F>>CC(C(=O)NCc1ccccc1F)N1C(=O)CCC1=O,R–C(O)OH + R–NH2 → R–C(O)–NHR,imide; aryl_halide
CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C(=O)O)cc1OC2(C)C.CCCCCN>>CCCCCNC(=O)C(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,R–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; ether; alkene
C=C(C)C(=O)O.C#Cc1ccccc1.CCOC(=O)C1=C(C)N=C(Sc2ccccc2)NC1c1ccccc1>>CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc3)CC(C)C(=O)N2C1c1ccccc1,Alkenyl–C(O)OH + Alkenyl–R–NH →,
CC(C)(C)OC(=O)NCC(=O)NCC(=O)O.C[C@@H](Cc1ccccc1)NCCCCCN.Cl.O=C(O)C(F)(F)F>>C[C@@H](Cc1ccccc1)NCCCCCNC(=O)CNC(=O)CNC(=O)OC(C)(C)C.O=C(O)C(F)(F)F,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; carbamate; secondary_amine; carboxylic_acid
CC(C)(C)OC(=O)N[C@@H](COc1ccccc1N)C(=O)O>>CC(C)(C)OC(=O)N[C@H]1COc2ccccc2NC1=O,intramolecular (7-membered ring) R–C(O)OH / Ar–NH2 → R–C(O)–NHR,carbamate; ether
COC(=O)[C@@H]1CCCN1.Cl.O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1>>O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)N2CCC[C@@H]12,R–C(O)OH + R1R2–NH →,
O=C(O)c1csc(-c2c[nH]c3ccc(Br)cc23)n1.COc1ccc(N)cc1>>COc1ccc(NC(=O)c2csc(-c3c[nH]c4ccc(Br)cc34)n2)cc1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; ether
O=C(O)Cc1ccccc1.Nc1nc2ccccn2c1C(=O)[C@@H](N)Cc1ccccc1>>Nc1nc2ccccn2c1C(=O)[C@H](Cc1ccccc1)NC(=O)Cc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ketone; heteroaryl_nitrogen; heteroaryl_nitrogen; primary_amine
NCc1ccc(C(F)(F)F)nc1SC1CCCCC1.CS(=O)(=O)Nc1ccc(C2(C(=O)O)CCCC2)cc1F>>CS(=O)(=O)Nc1ccc(C2(C(=O)NCc3ccc(C(F)(F)F)nc3SC3CCCCC3)CCCC2)cc1F,R–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; sulfonamide
CCC(=O)O.Nc1ccc(Cl)cn1>>CCC(=O)Nc1ccc(Cl)c[n+]1[O-],(R–C(O)OH + HeteroAr–NH2) OR (intramolecular HeteroAr–Cl / HeteroAr–NH2) →,
O=C(O)c1cc2ccccc2o1.Cc1ccccc1N>>Cc1ccccc1NC(=O)c1cc2ccccc2o1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,
Cc1cc(-c2c[nH]c(=NN)c(F)c2)sn1.COc1cnc2ccc(C(C)C(=O)O)cc2c1>>COc1cnc2ccc(C(C)C(=O)NNc3ncc(-c4cc(C)ns4)cc3F)cc2c1,(R–C(O)OH + N–NH2) OR (intramolecular HeteroAr–F / AromN–H) OR (intramolecular HeteroAr–F / N–NH2) →,
NCc1ccc(S(=O)(=O)c2ccccc2)cc1.O=C(O)c1cc2ccncc2o1>>O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2ccncc2o1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,sulfone; heteroaryl_nitrogen
C#Cc1cc(C(=O)O)ccc1C.CCN1CCN(Cc2ccc(N)cc2C(F)(F)F)CC1>>C#Cc1cc(C(=O)Nc2ccc(CN3CCN(CC)CC3)c(C(F)(F)F)c2)ccc1C.Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,alkyne; tertiary_amine; tertiary_amine
CCOC(=O)CCN.CCCC(c1ccc(C(=O)O)cc1)n1cc(-c2cc(C(F)(F)F)ccc2OC)c2ccc(Br)cc21>>CCCC(c1ccc(C(=O)NCCC(=O)OCC)cc1)n1cc(-c2cc(C(F)(F)F)ccc2OC)c2ccc(Br)cc21,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ester; heteroaryl_nitrogen; aryl_halide; ether
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC(=O)O.Cl.NCCS>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC(=O)NCCS,R–C(O)OH + R–NH2 → R–C(O)–NHR,alkene; alkene; alkene; alkene; alkene; thiol
Cl.NCc1ccc(-c2nncnn2)cc1.O=C(O)CCCCCNC(=O)c1ccc(F)c(F)c1Nc1ccc(Br)cc1F>>O=C(CCCCCNC(=O)c1ccc(F)c(F)c1Nc1ccc(Br)cc1F)NCc1ccc(-c2nncnn2)cc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; amide; aryl_halide; secondary_amine; aryl_halide; aryl_halide; aryl_halide
COC(=O)CN.Cl.O=C(O)c1cccc2c(=O)c3cccc([N+](=O)[O-])c3[nH]c12.COC(=O)[C@H](N)CS.Cl>>COC(=O)[C@@H](CS)NC(=O)CNC(=O)c1cccc2c(=O)c3cccc(N)c3[nH]c12,(Ar–C(O)OH + R–NH2) OR (Ar–C(O)OH + R–SH) →,
C#Cc1ccccc1.O=C(O)c1ccco1.[Cu].CCOC(=O)C1=C(C)NC(=S)NC1c1ccc([N+](=O)[O-])cc1>>CCOC(=O)C1=C(C)N/C(=C\C(=O)c2ccccc2)N(C(=O)c2ccco2)C1c1ccc([N+](=O)[O-])cc1,(HeteroAr–C(O)OH + Alkenyl–Alkenyl–NH) OR (HeteroAr–C(O)OH + Alkenyl–R–NH) →,
O=C(O)Cc1ccccc1.NCc1ccccc1>>O=C(Cc1ccccc1)NCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,
O=C(O)C12CC3CC(CC(C3)C1)C2.Cl.NCc1ccccc1>>O=C(NCc1ccccc1)C12CC3CC(CC(C3)C1)C2,R–C(O)OH + R–NH2 → R–C(O)–NHR,
C/C=C/C(=O)O.C#Cc1ccccc1.CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1>>C/C=C/C(=O)N1/C(=C/C(=O)c2ccccc2)NC(C)=C(C(=O)OCC)C1c1ccccc1,(Alkenyl–C(O)OH + Alkenyl–Alkenyl–NH) OR (Alkenyl–C(O)OH + Alkenyl–R–NH) →,
COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)O)c12.NC1C2CN(C(=O)c3ccccc3)CC12>>COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)NC3C4CN(C(=O)c5ccccc5)CC43)c12,R–C(O)–C(O)OH + R–NH2 → R–C(O)–NHR,ether; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; amide
O=C(O)c1ccccc1Nc1ccccc1C(=O)O.N[C@H](CO)Cc1ccc(OCc2ccccc2)cc1>>O=C(N[C@H](CO)Cc1ccc(OCc2ccccc2)cc1)c1ccccc1Nc1ccccc1C(=O)N[C@H](CO)Cc1ccc(OCc2ccccc2)cc1,(Ar–C(O)OH + R–NH2) OR (Ar–C(O)OH + R–OH) OR (intramolecular Ar–C(O)OH / Ar1Ar2–NH) →,
COc1cc2nc(C)c(=O)n(CC(=O)O)c2cc1OC.Nc1ccccc1>>COc1cc2nc(C)c(=O)n(CC(=O)Nc3ccccc3)c2cc1OC,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ether; ether
O=C(O)c1ccc([N+](=O)[O-])cc1.COc1ccc(COCCCc2nc(C)c(CN)c(C)c2CN)cc1>>COc1ccc(COCCCc2nc(C)c(CNC(=O)c3ccc([N+](=O)[O-])cc3)c(C)c2CNC(=O)c2ccc([N+](=O)[O-])cc2)cc1,Ar–C(O)OH + R–NH2 →,
NC(N)=S.CCCCCCC(NC)C(=O)O>>CCCCCCC1C(=O)NC(=S)N1C,(R–C(O)OH + Alkenyl–NH2) OR (intramolecular R–C(O)OH / R1R2–NH) →,
Cc1nc2cnccc2n1CC1CCNCC1.CC(C)CN(CC(=O)O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1>>Cc1nc2cnccc2n1CC1CCN(C(=O)CN(CC(C)C)S(=O)(=O)c2ccc(N)cc2)CC1,R–C(O)OH + R1R2–NH →,
O=C(O)C(=O)Cc1ccccc1.COc1ccc(CN)c(OC)c1>>COc1ccc(CNC(=O)C(=O)Cc2ccccc2)c(OC)c1,R–C(O)–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether
COC(=O)CN.CC(C)(NC(=O)OCc1ccccc1)C(=O)O>>COC(=O)CNC(=O)C(C)(C)NC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ester; carbamate
O=C(O)c1cccc(Oc2ccccc2)c1.COc1cc(N)cc(OC)c1OC>>COc1cc(NC(=O)c2cccc(Oc3ccccc3)c2)cc(OC)c1OC,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; ether; ether; ether
Cc1ccc2[nH]cc(CCN)c2c1.COc1cc(C(=O)C(=O)O)cc(OC)c1OC>>COc1cc(C(=O)C(=O)NCCc2c[nH]c3ccc(C)cc23)cc(OC)c1OC,R–C(O)–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether; ether
Cc1ccc2c(c1)C1(OCCO1)C(=O)N2CC(=O)O.COC(=O)c1ccc(N)cc1>>COC(=O)c1ccc(NC(=O)CN2C(=O)C3(OCCO3)c3cc(C)ccc32)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,amide; ether; ether; ester
COc1ccc(C#Cc2ccccc2O)c(C(=O)O)c1.CON>>CONC(=O)c1cc(OC)ccc1C#Cc1ccccc1O,Ar–C(O)OH + O–NH2 → R–C(O)–NHR,alkyne; ether; phenol; ether
CSc1cc(-c2cccc(Br)c2)oc(=O)c1C(=O)O.Nc1ccccc1>>CSc1cc(-c2cccc(Br)c2)oc(=O)c1C(=O)Nc1ccccc1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide
CCOC(=O)CCN.Cl.O=C(O)CCc1cc(Cl)c(Oc2ccncc2C(=O)N2CCN(C3CC3)c3ccccc32)cc1Cl>>CCOC(=O)CCNC(=O)CCc1cc(Cl)c(Oc2ccncc2C(=O)N2CCN(C3CC3)c3ccccc32)cc1Cl,R–C(O)OH + R–NH2 → R–C(O)–NHR,ester; aryl_halide; aryl_halide; ether; amide; heteroaryl_nitrogen; tertiary_amine
COc1ccc(CC(=O)O)cc1OC.NCCc1cccc(OCc2ccccc2)c1>>COc1ccc(CC(=O)NCCc2cccc(OCc3ccccc3)c2)cc1OC,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether; ether
O=C(O)c1cscn1.Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1>>O=C(Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1)c1cscn1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; imide
COc1cccc(C(=O)O)c1OC.NCCN>>COc1cccc(C(=O)NCCNC(=O)c2cccc(OC)c2OC)c1OC,Ar–C(O)OH + R–NH2 →,
Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12.COC(=O)CN>>COC(=O)CNC(=O)c1cc2c([nH]c3ccccc32)c(C)n1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ester
O=C(O)c1ccccc1Cl.COc1ccc(-c2cc(-c3nnc(C)o3)nn2-c2ccc(N)cc2)cc1>>COc1ccc(-c2cc(-c3nnc(C)o3)nn2-c2ccc(NC(=O)c3ccccc3Cl)cc2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; ether
Cc1scnc1C(=O)O.Cc1cccc2c1C(=O)N(c1ccc(N)c(F)c1)C2=O>>Cc1cccc2c1C(=O)N(c1ccc(NC(=O)c3ncsc3C)c(F)c1)C2=O,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; imide
CC(C)(NC(=O)OCc1ccccc1)C(=O)O.COC(=O)C(C)(C)N.Cl>>COC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; ester
Cc1ccc(S(=O)(=O)Nc2ccccc2C#Cc2ccccc2C(=O)O)cc1.CON>>CONC(=O)c1ccccc1C#Cc1ccccc1NS(=O)(=O)c1ccc(C)cc1,Ar–C(O)OH + O–NH2 → R–C(O)–NHR,alkyne; sulfonamide; ether
O=C(O)c1ccc(CN2CCCCC2)cc1.NCC1(c2nc(-c3ccccc3)cs2)CCOCC1>>O=C(NCC1(c2nc(-c3ccccc3)cs2)CCOCC1)c1ccc(CN2CCCCC2)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; heteroaryl_nitrogen; ether
O=C(O)c1ccc(Cl)cc1.NC1CCN(c2ncc([N+](=O)[O-])s2)CC1>>O=C(NC1CCN(c2ncc([N+](=O)[O-])s2)CC1)c1ccc(Cl)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; tertiary_amine; heteroaryl_nitrogen; nitro
O=C(O)c1csc(CN2CCOCC2)n1.Nc1cc(-c2cccc3[nH]ccc23)cc2nn(C3CCCCO3)cc12>>O=C(Nc1cc(-c2cccc3[nH]ccc23)cc2[nH]ncc12)c1csc(CN2CCOCC2)n1,HeteroAr–C(O)OH + Ar–NH2 →,
O=C(O)c1ccc([N+](=O)[O-])c(OCc2ccccc2)c1.CN1CCC(N)CC1>>CN1CCC(NC(=O)c2ccc([N+](=O)[O-])c(OCc3ccccc3)c2)CC1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether; nitro; tertiary_amine
O=C(O)c1ccc(Br)cc1.N[C@@H]1CCCCO[C@@H]1C(=O)NCc1ccccc1>>O=C(N[C@@H]1CCCCO[C@@H]1C(=O)NCc1ccccc1)c1ccc(Br)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; amide; ether
O=C(O)c1ccccc1I.CCN.Cl>>CCNC(=O)c1ccccc1I,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide
N[C@H](C(=O)O)C(c1ccccc1)c1ccccc1.CN>>CNC(=O)[C@@H](N)C(c1ccccc1)c1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine
CC(Oc1ccc(Cl)cc1Cl)C(=O)O.COc1cccc(CN)c1>>COc1cccc(CNC(=O)C(C)Oc2ccc(Cl)cc2Cl)c1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; aryl_halide; aryl_halide; ether
COC(=O)[C@H](C)N.Cl.C[C@H](NC(=O)[C@@H](C)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(C(=O)O)c1>>COC(=O)[C@H](C)NC(=O)c1cccc(CNC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)OC(C)(C)C)c1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ester; amide; amide; carbamate
O=C(O)c1ccccc1.NCCCCN1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21>>O=C(NCCCCN1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21)c1ccccc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; alkene; tertiary_amine
C[C@@H](N)c1cccc2ccccc12.COc1ccc2cc(C(=O)O)[nH]c2c1>>COc1ccc2cc(C(=O)N[C@H](C)c3cccc4ccccc34)[nH]c2c1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,ether
CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1.CC(C)(C)c1nnc(-c2nc(/C(N)=N/N)cnc2N)o1>>CC(C)(C)OC(=O)N1CCC(C(=O)N/N=C(\N)c2cnc(N)c(-c3nnc(C(C)(C)C)o3)n2)CC1,R–C(O)OH + N–NH2 → R–C(O)–NHR,carbamate; imine; primary_amine; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; primary_amine; heteroaryl_nitrogen
O=C1CCN(c2ccccc2C(=O)O)C(=O)N1.NCCc1ccccc1>>O=C1CCN(c2ccccc2C(=O)NCCc2ccccc2)C(=O)N1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,imide
